lon,lat,lev,time,dni
4.0,32.5,14.0,2020-07-26,557.2242
4.0,32.5,14.0,2020-07-27,556.9811
4.0,32.5,15.0,2020-04-01,155.34433
4.0,32.5,15.0,2020-04-02,761.3772
4.0,32.5,15.0,2020-04-03,792.21643
4.0,32.5,15.0,2020-04-04,783.33777
4.0,32.5,15.0,2020-04-05,492.31094
4.0,32.5,15.0,2020-04-06,707.5849
4.0,32.5,15.0,2020-04-07,767.21814
4.0,32.5,15.0,2020-04-08,746.4159
4.0,32.5,15.0,2020-04-09,742.71387
4.0,32.5,15.0,2020-04-10,744.54004
4.0,32.5,15.0,2020-04-11,434.48642
4.0,32.5,15.0,2020-04-12,765.9735
4.0,32.5,15.0,2020-04-13,765.3096
4.0,32.5,15.0,2020-04-14,701.3579
4.0,32.5,15.0,2020-04-15,253.11563
4.0,32.5,15.0,2020-04-16,533.66583
4.0,32.5,15.0,2020-04-17,721.1074
4.0,32.5,15.0,2020-04-18,-269.59103
4.0,32.5,15.0,2020-04-19,124.35708
4.0,32.5,15.0,2020-04-20,769.3539
4.0,32.5,15.0,2020-04-21,728.9153
4.0,32.5,15.0,2020-04-22,762.4238
4.0,32.5,15.0,2020-04-23,751.12286
4.0,32.5,15.0,2020-04-24,-103.64646
4.0,32.5,15.0,2020-04-25,744.283
4.0,32.5,15.0,2020-04-26,742.12195
4.0,32.5,15.0,2020-04-27,731.6717
4.0,32.5,15.0,2020-04-28,734.44806
4.0,32.5,15.0,2020-04-29,619.7436
4.0,32.5,15.0,2020-04-30,-266.71808
4.0,32.5,15.0,2020-05-01,544.3262
4.0,32.5,15.0,2020-05-02,712.6848
4.0,32.5,15.0,2020-05-03,-104.78234
4.0,32.5,15.0,2020-05-04,739.33075
4.0,32.5,15.0,2020-05-05,729.2557
4.0,32.5,15.0,2020-05-06,-259.2903
4.0,32.5,15.0,2020-05-07,-269.59103
4.0,32.5,15.0,2020-05-08,699.30725
4.0,32.5,15.0,2020-05-09,-269.5594
4.0,32.5,15.0,2020-05-10,737.24896
4.0,32.5,15.0,2020-05-11,733.5932
4.0,32.5,15.0,2020-05-12,50.108395
4.0,32.5,15.0,2020-05-13,-269.59103
4.0,32.5,15.0,2020-05-14,415.1367
4.0,32.5,15.0,2020-05-15,694.5435
4.0,32.5,15.0,2020-05-16,-124.99847
4.0,32.5,15.0,2020-05-17,630.4928
4.0,32.5,15.0,2020-05-18,608.1486
4.0,32.5,15.0,2020-05-19,699.59845
4.0,32.5,15.0,2020-05-20,-159.72318
4.0,32.5,15.0,2020-05-21,530.45654
4.0,32.5,15.0,2020-05-22,667.4441
4.0,32.5,15.0,2020-05-23,-172.99458
4.0,32.5,15.0,2020-05-24,-246.29732
4.0,32.5,15.0,2020-05-25,715.06714
4.0,32.5,15.0,2020-05-26,704.9367
4.0,32.5,15.0,2020-05-27,718.79926
4.0,32.5,15.0,2020-05-28,707.3692
4.0,32.5,15.0,2020-05-29,-263.1428
4.0,32.5,15.0,2020-05-30,-269.4135
4.0,32.5,15.0,2020-05-31,692.60345
4.0,32.5,15.0,2020-06-01,-269.59085
4.0,32.5,15.0,2020-06-02,644.3614
4.0,32.5,15.0,2020-06-03,693.8659
4.0,32.5,15.0,2020-06-04,652.0205
4.0,32.5,15.0,2020-06-05,679.7724
4.0,32.5,15.0,2020-06-06,697.4591
4.0,32.5,15.0,2020-06-07,469.85483
4.0,32.5,15.0,2020-06-08,687.67975
4.0,32.5,15.0,2020-06-09,-269.39737
4.0,32.5,15.0,2020-06-10,693.3618
4.0,32.5,15.0,2020-06-11,686.7985
4.0,32.5,15.0,2020-06-12,702.2851
4.0,32.5,15.0,2020-06-13,660.00275
4.0,32.5,15.0,2020-06-14,316.73782
4.0,32.5,15.0,2020-06-15,254.0875
4.0,32.5,15.0,2020-06-16,672.17365
4.0,32.5,15.0,2020-06-17,683.40607
4.0,32.5,15.0,2020-06-18,686.266
4.0,32.5,15.0,2020-06-19,691.0727
4.0,32.5,15.0,2020-06-20,-258.97903
4.0,32.5,15.0,2020-06-21,-269.59103
4.0,32.5,15.0,2020-06-22,-269.55106
4.0,32.5,15.0,2020-06-23,664.98157
4.0,32.5,15.0,2020-06-24,665.9448
4.0,32.5,15.0,2020-06-25,684.81555
4.0,32.5,15.0,2020-06-26,-269.59103
4.0,32.5,15.0,2020-06-27,-269.26266
4.0,32.5,15.0,2020-06-28,675.99207
4.0,32.5,15.0,2020-06-29,-267.0564
4.0,32.5,15.0,2020-06-30,658.8528
4.0,32.5,15.0,2020-07-01,551.6833
4.0,32.5,15.0,2020-07-02,667.03143
4.0,32.5,15.0,2020-07-03,667.78577
4.0,32.5,15.0,2020-07-04,684.2497
4.0,32.5,15.0,2020-07-05,681.269
4.0,32.5,15.0,2020-07-06,-119.863594
4.0,32.5,15.0,2020-07-07,-186.87454
4.0,32.5,15.0,2020-07-08,-269.59103
4.0,32.5,15.0,2020-07-09,-269.447
4.0,32.5,15.0,2020-07-10,-269.5898
4.0,32.5,15.0,2020-07-11,678.5787
4.0,32.5,15.0,2020-07-12,669.61786
4.0,32.5,15.0,2020-07-13,675.3301
4.0,32.5,15.0,2020-07-14,670.70306
4.0,32.5,15.0,2020-07-15,-238.64243
4.0,32.5,15.0,2020-07-16,659.7841
4.0,32.5,15.0,2020-07-17,683.0995
4.0,32.5,15.0,2020-07-18,-269.58307
4.0,32.5,15.0,2020-07-19,-269.59097
4.0,32.5,15.0,2020-07-20,528.64386
4.0,32.5,15.0,2020-07-21,-11.221439
4.0,32.5,15.0,2020-07-22,404.57297
4.0,32.5,15.0,2020-07-23,-269.5532
4.0,32.5,15.0,2020-07-24,508.8384
4.0,32.5,15.0,2020-07-25,595.562
4.0,32.5,15.0,2020-07-26,489.9385
4.0,32.5,15.0,2020-07-27,548.04535
4.0,32.5,16.0,2020-04-01,297.41327
4.0,32.5,16.0,2020-04-02,711.9726
4.0,32.5,16.0,2020-04-03,745.4075
4.0,32.5,16.0,2020-04-04,733.15015
4.0,32.5,16.0,2020-04-05,531.8686
4.0,32.5,16.0,2020-04-06,663.5196
4.0,32.5,16.0,2020-04-07,718.5127
4.0,32.5,16.0,2020-04-08,699.3425
4.0,32.5,16.0,2020-04-09,694.7456
4.0,32.5,16.0,2020-04-10,695.7569
4.0,32.5,16.0,2020-04-11,657.29865
4.0,32.5,16.0,2020-04-12,720.688
4.0,32.5,16.0,2020-04-13,719.63837
4.0,32.5,16.0,2020-04-14,485.52924
4.0,32.5,16.0,2020-04-15,264.97803
4.0,32.5,16.0,2020-04-16,76.53837
4.0,32.5,16.0,2020-04-17,676.5413
4.0,32.5,16.0,2020-04-18,-274.93317
4.0,32.5,16.0,2020-04-19,694.21747
4.0,32.5,16.0,2020-04-20,722.27655
4.0,32.5,16.0,2020-04-21,699.199
4.0,32.5,16.0,2020-04-22,721.31476
4.0,32.5,16.0,2020-04-23,707.57385
4.0,32.5,16.0,2020-04-24,44.228703
4.0,32.5,16.0,2020-04-25,698.3641
4.0,32.5,16.0,2020-04-26,129.28073
4.0,32.5,16.0,2020-04-27,689.8235
4.0,32.5,16.0,2020-04-28,697.28265
4.0,32.5,16.0,2020-04-29,624.2187
4.0,32.5,16.0,2020-04-30,-245.47342
4.0,32.5,16.0,2020-05-01,559.869
4.0,32.5,16.0,2020-05-02,673.42206
4.0,32.5,16.0,2020-05-03,666.7711
4.0,32.5,16.0,2020-05-04,698.9382
4.0,32.5,16.0,2020-05-05,-158.51158
4.0,32.5,16.0,2020-05-06,-274.93185
4.0,32.5,16.0,2020-05-07,-274.93298
4.0,32.5,16.0,2020-05-08,668.2094
4.0,32.5,16.0,2020-05-09,-274.39108
4.0,32.5,16.0,2020-05-10,700.0778
4.0,32.5,16.0,2020-05-11,693.92444
4.0,32.5,16.0,2020-05-12,4.7308097
4.0,32.5,16.0,2020-05-13,-274.8414
4.0,32.5,16.0,2020-05-14,480.73273
4.0,32.5,16.0,2020-05-15,655.0758
4.0,32.5,16.0,2020-05-16,-274.9271
4.0,32.5,16.0,2020-05-17,546.5287
4.0,32.5,16.0,2020-05-18,663.5982
4.0,32.5,16.0,2020-05-19,584.6399
4.0,32.5,16.0,2020-05-20,-263.69327
4.0,32.5,16.0,2020-05-21,321.75397
4.0,32.5,16.0,2020-05-22,652.8024
4.0,32.5,16.0,2020-05-23,-111.98879
4.0,32.5,16.0,2020-05-24,-274.87234
4.0,32.5,16.0,2020-05-25,678.2699
4.0,32.5,16.0,2020-05-26,667.0985
4.0,32.5,16.0,2020-05-27,682.6326
4.0,32.5,16.0,2020-05-28,665.58344
4.0,32.5,16.0,2020-05-29,-274.93317
4.0,32.5,16.0,2020-05-30,-272.9048
4.0,32.5,16.0,2020-05-31,644.496
4.0,32.5,16.0,2020-06-01,-274.93314
4.0,32.5,16.0,2020-06-02,651.058
4.0,32.5,16.0,2020-06-03,660.45746
4.0,32.5,16.0,2020-06-04,621.928
4.0,32.5,16.0,2020-06-05,643.137
4.0,32.5,16.0,2020-06-06,661.9954
4.0,32.5,16.0,2020-06-07,-77.60157
4.0,32.5,16.0,2020-06-08,656.2427
4.0,32.5,16.0,2020-06-09,-238.75043
4.0,32.5,16.0,2020-06-10,644.7774
4.0,32.5,16.0,2020-06-11,652.79614
4.0,32.5,16.0,2020-06-12,342.4829
4.0,32.5,16.0,2020-06-13,654.0639
4.0,32.5,16.0,2020-06-14,-69.19561
4.0,32.5,16.0,2020-06-15,644.51874
4.0,32.5,16.0,2020-06-16,635.9735
4.0,32.5,16.0,2020-06-17,649.7553
4.0,32.5,16.0,2020-06-18,651.76324
4.0,32.5,16.0,2020-06-19,657.9033
4.0,32.5,16.0,2020-06-20,-261.1149
4.0,32.5,16.0,2020-06-21,-274.93317
4.0,32.5,16.0,2020-06-22,-274.10712
4.0,32.5,16.0,2020-06-23,604.01074
4.0,32.5,16.0,2020-06-24,631.53284
4.0,32.5,16.0,2020-06-25,640.47375
4.0,32.5,16.0,2020-06-26,-274.7226
4.0,32.5,16.0,2020-06-27,-273.45883
4.0,32.5,16.0,2020-06-28,639.4825
4.0,32.5,16.0,2020-06-29,-273.8577
4.0,32.5,16.0,2020-06-30,546.9739
4.0,32.5,16.0,2020-07-01,637.2935
4.0,32.5,16.0,2020-07-02,630.8331
4.0,32.5,16.0,2020-07-03,613.73047
4.0,32.5,16.0,2020-07-04,629.7118
4.0,32.5,16.0,2020-07-05,646.061
4.0,32.5,16.0,2020-07-06,67.94117
4.0,32.5,16.0,2020-07-07,295.74414
4.0,32.5,16.0,2020-07-08,-274.93317
4.0,32.5,16.0,2020-07-09,-274.16028
4.0,32.5,16.0,2020-07-10,-266.84598
4.0,32.5,16.0,2020-07-11,642.5614
4.0,32.5,16.0,2020-07-12,633.91125
4.0,32.5,16.0,2020-07-13,640.963
4.0,32.5,16.0,2020-07-14,632.70526
4.0,32.5,16.0,2020-07-15,-73.35305
4.0,32.5,16.0,2020-07-16,623.5559
4.0,32.5,16.0,2020-07-17,627.55164
4.0,32.5,16.0,2020-07-18,-266.4317
4.0,32.5,16.0,2020-07-19,-274.93317
4.0,32.5,16.0,2020-07-20,-203.59375
4.0,32.5,16.0,2020-07-21,245.69672
4.0,32.5,16.0,2020-07-22,445.44702
4.0,32.5,16.0,2020-07-23,-273.55612
4.0,32.5,16.0,2020-07-24,580.1714
4.0,32.5,16.0,2020-07-25,569.8563
4.0,32.5,16.0,2020-07-26,602.1195
4.0,32.5,16.0,2020-07-27,537.17786
4.0,32.5,17.0,2020-04-01,79.809525
4.0,32.5,17.0,2020-04-02,618.6617
4.0,32.5,17.0,2020-04-03,657.7959
4.0,32.5,17.0,2020-04-04,642.277
4.0,32.5,17.0,2020-04-05,383.67108
4.0,32.5,17.0,2020-04-06,592.38184
4.0,32.5,17.0,2020-04-07,632.5996
4.0,32.5,17.0,2020-04-08,612.22
4.0,32.5,17.0,2020-04-09,607.40485
4.0,32.5,17.0,2020-04-10,608.0276
4.0,32.5,17.0,2020-04-11,604.5171
4.0,32.5,17.0,2020-04-12,637.7054
4.0,32.5,17.0,2020-04-13,635.1565
4.0,32.5,17.0,2020-04-14,584.0726
4.0,32.5,17.0,2020-04-15,388.52094
4.0,32.5,17.0,2020-04-16,-276.78424
4.0,32.5,17.0,2020-04-17,593.099
4.0,32.5,17.0,2020-04-18,-285.05115
4.0,32.5,17.0,2020-04-19,625.6429
4.0,32.5,17.0,2020-04-20,653.5416
4.0,32.5,17.0,2020-04-21,622.514
4.0,32.5,17.0,2020-04-22,643.1591
4.0,32.5,17.0,2020-04-23,535.9286
4.0,32.5,17.0,2020-04-24,483.08228
4.0,32.5,17.0,2020-04-25,625.5009
4.0,32.5,17.0,2020-04-26,154.3142
4.0,32.5,17.0,2020-04-27,611.50415
4.0,32.5,17.0,2020-04-28,624.30414
4.0,32.5,17.0,2020-04-29,578.3328
4.0,32.5,17.0,2020-04-30,-259.2407
4.0,32.5,17.0,2020-05-01,559.79297
4.0,32.5,17.0,2020-05-02,601.57776
4.0,32.5,17.0,2020-05-03,597.03644
4.0,32.5,17.0,2020-05-04,628.34656
4.0,32.5,17.0,2020-05-05,-224.87378
4.0,32.5,17.0,2020-05-06,-285.05112
4.0,32.5,17.0,2020-05-07,-284.84708
4.0,32.5,17.0,2020-05-08,605.8578
4.0,32.5,17.0,2020-05-09,-280.7152
4.0,32.5,17.0,2020-05-10,631.58514
4.0,32.5,17.0,2020-05-11,624.4876
4.0,32.5,17.0,2020-05-12,38.549057
4.0,32.5,17.0,2020-05-13,-285.04865
4.0,32.5,17.0,2020-05-14,549.69556
4.0,32.5,17.0,2020-05-15,575.8888
4.0,32.5,17.0,2020-05-16,-285.05115
4.0,32.5,17.0,2020-05-17,-88.14165
4.0,32.5,17.0,2020-05-18,595.7897
4.0,32.5,17.0,2020-05-19,581.86035
4.0,32.5,17.0,2020-05-20,311.67047
4.0,32.5,17.0,2020-05-21,221.68437
4.0,32.5,17.0,2020-05-22,574.1471
4.0,32.5,17.0,2020-05-23,292.93988
4.0,32.5,17.0,2020-05-24,-284.97595
4.0,32.5,17.0,2020-05-25,612.72534
4.0,32.5,17.0,2020-05-26,601.53467
4.0,32.5,17.0,2020-05-27,618.7202
4.0,32.5,17.0,2020-05-28,599.1093
4.0,32.5,17.0,2020-05-29,-285.03812
4.0,32.5,17.0,2020-05-30,-280.66446
4.0,32.5,17.0,2020-05-31,567.6621
4.0,32.5,17.0,2020-06-01,-272.20932
4.0,32.5,17.0,2020-06-02,579.87384
4.0,32.5,17.0,2020-06-03,600.1664
4.0,32.5,17.0,2020-06-04,559.24567
4.0,32.5,17.0,2020-06-05,580.24646
4.0,32.5,17.0,2020-06-06,600.11285
4.0,32.5,17.0,2020-06-07,129.42128
4.0,32.5,17.0,2020-06-08,598.78125
4.0,32.5,17.0,2020-06-09,-285.04025
4.0,32.5,17.0,2020-06-10,469.32318
4.0,32.5,17.0,2020-06-11,595.9723
4.0,32.5,17.0,2020-06-12,240.74055
4.0,32.5,17.0,2020-06-13,579.91345
4.0,32.5,17.0,2020-06-14,-263.0737
4.0,32.5,17.0,2020-06-15,-261.23846
4.0,32.5,17.0,2020-06-16,574.7228
4.0,32.5,17.0,2020-06-17,590.03845
4.0,32.5,17.0,2020-06-18,591.1943
4.0,32.5,17.0,2020-06-19,602.94464
4.0,32.5,17.0,2020-06-20,-282.66183
4.0,32.5,17.0,2020-06-21,-285.05115
4.0,32.5,17.0,2020-06-22,-285.05115
4.0,32.5,17.0,2020-06-23,548.86273
4.0,32.5,17.0,2020-06-24,572.2391
4.0,32.5,17.0,2020-06-25,577.1357
4.0,32.5,17.0,2020-06-26,-285.04626
4.0,32.5,17.0,2020-06-27,-284.26645
4.0,32.5,17.0,2020-06-28,578.4589
4.0,32.5,17.0,2020-06-29,-281.47482
4.0,32.5,17.0,2020-06-30,553.0891
4.0,32.5,17.0,2020-07-01,575.0397
4.0,32.5,17.0,2020-07-02,567.827
4.0,32.5,17.0,2020-07-03,557.3806
4.0,32.5,17.0,2020-07-04,569.72833
4.0,32.5,17.0,2020-07-05,579.83716
4.0,32.5,17.0,2020-07-06,-83.44577
4.0,32.5,17.0,2020-07-07,113.107315
4.0,32.5,17.0,2020-07-08,-285.05115
4.0,32.5,17.0,2020-07-09,-282.26227
4.0,32.5,17.0,2020-07-10,-254.82591
4.0,32.5,17.0,2020-07-11,580.81915
4.0,32.5,17.0,2020-07-12,570.9495
4.0,32.5,17.0,2020-07-13,576.7371
4.0,32.5,17.0,2020-07-14,570.4931
4.0,32.5,17.0,2020-07-15,-285.02448
4.0,32.5,17.0,2020-07-16,559.9689
4.0,32.5,17.0,2020-07-17,533.29083
4.0,32.5,17.0,2020-07-18,-284.47156
4.0,32.5,17.0,2020-07-19,-285.0502
4.0,32.5,17.0,2020-07-20,-254.36537
4.0,32.5,17.0,2020-07-21,102.2336
4.0,32.5,17.0,2020-07-22,-177.02477
4.0,32.5,17.0,2020-07-23,-284.14676
4.0,32.5,17.0,2020-07-24,373.68732
4.0,32.5,17.0,2020-07-25,-122.79323
4.0,32.5,17.0,2020-07-26,534.37695
4.0,32.5,17.0,2020-07-27,364.71057
5.0,32.5,8.0,2020-04-01,728.99225
5.0,32.5,8.0,2020-04-02,711.2603
5.0,32.5,8.0,2020-04-03,726.18677
5.0,32.5,8.0,2020-04-04,737.92456
5.0,32.5,8.0,2020-04-05,735.83575
5.0,32.5,8.0,2020-04-06,366.26553
5.0,32.5,8.0,2020-04-07,742.41254
5.0,32.5,8.0,2020-04-08,720.01025
5.0,32.5,8.0,2020-04-09,59.147793
5.0,32.5,8.0,2020-04-10,95.27805
5.0,32.5,8.0,2020-04-11,97.51969
5.0,32.5,8.0,2020-04-12,238.63991
5.0,32.5,8.0,2020-04-13,752.4934
5.0,32.5,8.0,2020-04-14,-179.07458
5.0,32.5,8.0,2020-04-15,715.2725
5.0,32.5,8.0,2020-04-16,-179.02531
5.0,32.5,8.0,2020-04-17,717.4968
5.0,32.5,8.0,2020-04-18,-179.00226
5.0,32.5,8.0,2020-04-19,712.1052
5.0,32.5,8.0,2020-04-20,744.04156
5.0,32.5,8.0,2020-04-21,761.7283
5.0,32.5,8.0,2020-04-22,744.92596
5.0,32.5,8.0,2020-04-23,762.0411
5.0,32.5,8.0,2020-04-24,730.29126
5.0,32.5,8.0,2020-04-25,688.6079
5.0,32.5,8.0,2020-04-26,747.03955
5.0,32.5,8.0,2020-04-27,750.4091
5.0,32.5,8.0,2020-04-28,737.1704
5.0,32.5,8.0,2020-04-29,747.37305
5.0,32.5,8.0,2020-04-30,293.14255
5.0,32.5,8.0,2020-05-01,-178.77505
5.0,32.5,8.0,2020-05-02,583.75916
5.0,32.5,8.0,2020-05-03,403.28397
5.0,32.5,8.0,2020-05-04,695.49945
5.0,32.5,8.0,2020-05-05,742.38
5.0,32.5,8.0,2020-05-06,732.70825
5.0,32.5,8.0,2020-05-07,-179.08284
5.0,32.5,8.0,2020-05-08,-6.641133
5.0,32.5,8.0,2020-05-09,746.9411
5.0,32.5,8.0,2020-05-10,736.6306
5.0,32.5,8.0,2020-05-11,764.0046
5.0,32.5,8.0,2020-05-12,748.7389
5.0,32.5,8.0,2020-05-13,-179.08282
5.0,32.5,8.0,2020-05-14,-179.07724
5.0,32.5,8.0,2020-05-15,251.38213
5.0,32.5,8.0,2020-05-16,-178.61809
5.0,32.5,8.0,2020-05-17,723.61755
5.0,32.5,8.0,2020-05-18,726.31085
5.0,32.5,8.0,2020-05-19,-175.7177
5.0,32.5,8.0,2020-05-20,726.01556
5.0,32.5,8.0,2020-05-21,702.8448
5.0,32.5,8.0,2020-05-22,712.2234
5.0,32.5,8.0,2020-05-23,124.20408
5.0,32.5,8.0,2020-05-24,-91.26889
5.0,32.5,8.0,2020-05-25,676.34143
5.0,32.5,8.0,2020-05-26,734.21735
5.0,32.5,8.0,2020-05-27,723.51544
5.0,32.5,8.0,2020-05-28,-140.43059
5.0,32.5,8.0,2020-05-29,-179.08205
5.0,32.5,8.0,2020-05-30,732.6126
5.0,32.5,8.0,2020-05-31,-171.7096
5.0,32.5,8.0,2020-06-01,-53.49708
5.0,32.5,8.0,2020-06-02,573.3943
5.0,32.5,8.0,2020-06-03,-178.14139
5.0,32.5,8.0,2020-06-04,705.007
5.0,32.5,8.0,2020-06-05,709.2454
5.0,32.5,8.0,2020-06-06,720.3891
5.0,32.5,8.0,2020-06-07,689.3208
5.0,32.5,8.0,2020-06-08,-179.08284
5.0,32.5,8.0,2020-06-09,-176.89467
5.0,32.5,8.0,2020-06-10,-179.08284
5.0,32.5,8.0,2020-06-11,-179.08284
5.0,32.5,8.0,2020-06-12,744.6062
5.0,32.5,8.0,2020-06-13,728.8972
5.0,32.5,8.0,2020-06-14,-139.02602
5.0,32.5,8.0,2020-06-15,-179.08284
5.0,32.5,8.0,2020-06-16,-177.62378
5.0,32.5,8.0,2020-06-17,72.6894
5.0,32.5,8.0,2020-06-18,690.7087
5.0,32.5,8.0,2020-06-19,709.73566
5.0,32.5,8.0,2020-06-20,707.13745
5.0,32.5,8.0,2020-06-21,679.1893
5.0,32.5,8.0,2020-06-22,197.04482
5.0,32.5,8.0,2020-06-23,701.6581
5.0,32.5,8.0,2020-06-24,-171.3978
5.0,32.5,8.0,2020-06-25,687.7797
5.0,32.5,8.0,2020-06-26,-178.3841
5.0,32.5,8.0,2020-06-27,92.533394
5.0,32.5,8.0,2020-06-28,-3.5344741
5.0,32.5,8.0,2020-06-29,-179.08194
5.0,32.5,8.0,2020-06-30,-156.77708
5.0,32.5,8.0,2020-07-01,664.2484
5.0,32.5,8.0,2020-07-02,-179.07295
5.0,32.5,8.0,2020-07-03,-117.318504
5.0,32.5,8.0,2020-07-04,673.4384
5.0,32.5,8.0,2020-07-05,367.87515
5.0,32.5,8.0,2020-07-06,-164.97356
5.0,32.5,8.0,2020-07-07,-179.0562
5.0,32.5,8.0,2020-07-08,-171.59772
5.0,32.5,8.0,2020-07-09,-179.08284
5.0,32.5,8.0,2020-07-10,-179.08284
5.0,32.5,8.0,2020-07-11,-179.08284
5.0,32.5,8.0,2020-07-12,669.70123
5.0,32.5,8.0,2020-07-13,691.8086
5.0,32.5,8.0,2020-07-14,55.63487
5.0,32.5,8.0,2020-07-15,-173.30664
5.0,32.5,8.0,2020-07-16,-177.4405
5.0,32.5,8.0,2020-07-17,623.4732
5.0,32.5,8.0,2020-07-18,-179.07957
5.0,32.5,8.0,2020-07-19,-179.0793
5.0,32.5,8.0,2020-07-20,141.6909
5.0,32.5,8.0,2020-07-21,-170.3879
5.0,32.5,8.0,2020-07-22,651.3323
5.0,32.5,8.0,2020-07-23,-179.08284
5.0,32.5,8.0,2020-07-24,-169.28444
5.0,32.5,8.0,2020-07-25,291.76306
5.0,32.5,8.0,2020-07-26,-177.46652
5.0,32.5,8.0,2020-07-27,250.356
5.0,32.5,9.0,2020-04-01,816.2425
5.0,32.5,9.0,2020-04-02,799.1177
5.0,32.5,9.0,2020-04-03,809.38965
5.0,32.5,9.0,2020-04-04,823.1141
5.0,32.5,9.0,2020-04-05,812.62366
5.0,32.5,9.0,2020-04-06,804.7856
5.0,32.5,9.0,2020-04-07,822.1081
5.0,32.5,9.0,2020-04-08,799.12274
5.0,32.5,9.0,2020-04-09,158.90454
5.0,32.5,9.0,2020-04-10,-70.5109
5.0,32.5,9.0,2020-04-11,447.88797
5.0,32.5,9.0,2020-04-12,-98.66713
5.0,32.5,9.0,2020-04-13,821.1558
5.0,32.5,9.0,2020-04-14,-177.91638
5.0,32.5,9.0,2020-04-15,739.1942
5.0,32.5,9.0,2020-04-16,-177.19266
5.0,32.5,9.0,2020-04-17,789.02075
5.0,32.5,9.0,2020-04-18,-180.5115
5.0,32.5,9.0,2020-04-19,781.28455
5.0,32.5,9.0,2020-04-20,807.47687
5.0,32.5,9.0,2020-04-21,825.53284
5.0,32.5,9.0,2020-04-22,807.64386
5.0,32.5,9.0,2020-04-23,822.827
5.0,32.5,9.0,2020-04-24,791.41
5.0,32.5,9.0,2020-04-25,789.70276
5.0,32.5,9.0,2020-04-26,805.6996
5.0,32.5,9.0,2020-04-27,812.97424
5.0,32.5,9.0,2020-04-28,797.5535
5.0,32.5,9.0,2020-04-29,808.5582
5.0,32.5,9.0,2020-04-30,332.89688
5.0,32.5,9.0,2020-05-01,-180.02238
5.0,32.5,9.0,2020-05-02,750.93066
5.0,32.5,9.0,2020-05-03,-54.891823
5.0,32.5,9.0,2020-05-04,764.1224
5.0,32.5,9.0,2020-05-05,799.7186
5.0,32.5,9.0,2020-05-06,786.02246
5.0,32.5,9.0,2020-05-07,-180.53586
5.0,32.5,9.0,2020-05-08,706.6551
5.0,32.5,9.0,2020-05-09,798.6133
5.0,32.5,9.0,2020-05-10,794.95
5.0,32.5,9.0,2020-05-11,813.14307
5.0,32.5,9.0,2020-05-12,796.4256
5.0,32.5,9.0,2020-05-13,-180.52841
5.0,32.5,9.0,2020-05-14,2.1551888
5.0,32.5,9.0,2020-05-15,469.6299
5.0,32.5,9.0,2020-05-16,-172.43335
5.0,32.5,9.0,2020-05-17,774.285
5.0,32.5,9.0,2020-05-18,777.64795
5.0,32.5,9.0,2020-05-19,-180.04381
5.0,32.5,9.0,2020-05-20,501.16586
5.0,32.5,9.0,2020-05-21,758.6021
5.0,32.5,9.0,2020-05-22,761.6497
5.0,32.5,9.0,2020-05-23,-142.7726
5.0,32.5,9.0,2020-05-24,-95.361206
5.0,32.5,9.0,2020-05-25,746.2796
5.0,32.5,9.0,2020-05-26,785.49396
5.0,32.5,9.0,2020-05-27,775.4952
5.0,32.5,9.0,2020-05-28,-151.0249
5.0,32.5,9.0,2020-05-29,-180.34448
5.0,32.5,9.0,2020-05-30,778.18866
5.0,32.5,9.0,2020-05-31,-173.15329
5.0,32.5,9.0,2020-06-01,452.0717
5.0,32.5,9.0,2020-06-02,706.5328
5.0,32.5,9.0,2020-06-03,-156.2877
5.0,32.5,9.0,2020-06-04,757.54285
5.0,32.5,9.0,2020-06-05,759.8148
5.0,32.5,9.0,2020-06-06,768.80347
5.0,32.5,9.0,2020-06-07,739.46484
5.0,32.5,9.0,2020-06-08,-180.53586
5.0,32.5,9.0,2020-06-09,-179.47124
5.0,32.5,9.0,2020-06-10,-180.53586
5.0,32.5,9.0,2020-06-11,-180.53586
5.0,32.5,9.0,2020-06-12,784.7224
5.0,32.5,9.0,2020-06-13,779.7216
5.0,32.5,9.0,2020-06-14,-178.36783
5.0,32.5,9.0,2020-06-15,-180.53586
5.0,32.5,9.0,2020-06-16,-173.02005
5.0,32.5,9.0,2020-06-17,96.15913
5.0,32.5,9.0,2020-06-18,670.62067
5.0,32.5,9.0,2020-06-19,762.2716
5.0,32.5,9.0,2020-06-20,731.81854
5.0,32.5,9.0,2020-06-21,595.65924
5.0,32.5,9.0,2020-06-22,703.12823
5.0,32.5,9.0,2020-06-23,759.79504
5.0,32.5,9.0,2020-06-24,-130.45976
5.0,32.5,9.0,2020-06-25,739.61053
5.0,32.5,9.0,2020-06-26,-180.51448
5.0,32.5,9.0,2020-06-27,103.55668
5.0,32.5,9.0,2020-06-28,745.69556
5.0,32.5,9.0,2020-06-29,-174.19977
5.0,32.5,9.0,2020-06-30,-19.51577
5.0,32.5,9.0,2020-07-01,-110.778206
5.0,32.5,9.0,2020-07-02,-180.40337
5.0,32.5,9.0,2020-07-03,-77.23758
5.0,32.5,9.0,2020-07-04,729.1361
5.0,32.5,9.0,2020-07-05,589.70135
5.0,32.5,9.0,2020-07-06,-180.53586
5.0,32.5,9.0,2020-07-07,-180.20714
5.0,32.5,9.0,2020-07-08,-136.19754
5.0,32.5,9.0,2020-07-09,-180.53586
5.0,32.5,9.0,2020-07-10,-180.53586
5.0,32.5,9.0,2020-07-11,-180.53584
