lon,lat,lev,time,pe
5.0,32.5,10.0,2020-06-14,0.46457145
5.0,32.5,10.0,2020-06-15,0.047142856
5.0,32.5,10.0,2020-06-16,0.612
5.0,32.5,10.0,2020-06-17,0.5905714
5.0,32.5,10.0,2020-06-18,0.68057144
5.0,32.5,10.0,2020-06-19,0.6557143
5.0,32.5,10.0,2020-06-20,0.6497143
5.0,32.5,10.0,2020-06-21,0.03
5.0,32.5,10.0,2020-06-22,0.22885714
5.0,32.5,10.0,2020-06-23,0.6497143
5.0,32.5,10.0,2020-06-24,0.5022857
5.0,32.5,10.0,2020-06-25,0.6
5.0,32.5,10.0,2020-06-26,0.29828572
5.0,32.5,10.0,2020-06-27,0.26657143
5.0,32.5,10.0,2020-06-28,0.4877143
5.0,32.5,10.0,2020-06-29,0.14057143
5.0,32.5,10.0,2020-06-30,0.606
5.0,32.5,10.0,2020-07-01,0.5468571
5.0,32.5,10.0,2020-07-02,0.4337143
5.0,32.5,10.0,2020-07-03,0.61800003
5.0,32.5,10.0,2020-07-04,0.60342854
5.0,32.5,10.0,2020-07-05,0.52114284
5.0,32.5,10.0,2020-07-06,0.0
5.0,32.5,10.0,2020-07-07,0.31285715
5.0,32.5,10.0,2020-07-08,0.113142855
5.0,32.5,10.0,2020-07-09,0.0137142865
5.0,32.5,10.0,2020-07-10,0.18085714
5.0,32.5,10.0,2020-07-11,0.20400001
5.0,32.5,10.0,2020-07-12,0.63600004
5.0,32.5,10.0,2020-07-13,0.63600004
5.0,32.5,10.0,2020-07-14,0.35914284
5.0,32.5,10.0,2020-07-15,0.12428571
5.0,32.5,10.0,2020-07-16,0.17400001
5.0,32.5,10.0,2020-07-17,0.35314286
5.0,32.5,10.0,2020-07-18,0.3
5.0,32.5,10.0,2020-07-19,0.18685715
5.0,32.5,10.0,2020-07-20,0.46457145
5.0,32.5,10.0,2020-07-21,0.16714285
5.0,32.5,10.0,2020-07-22,0.6094286
5.0,32.5,10.0,2020-07-23,0.15428571
5.0,32.5,10.0,2020-07-24,0.16542858
5.0,32.5,10.0,2020-07-25,0.27085716
5.0,32.5,10.0,2020-07-26,0.40800002
5.0,32.5,10.0,2020-07-27,0.51
5.0,32.5,11.0,2020-04-01,0.79628575
5.0,32.5,11.0,2020-04-02,0.80057144
5.0,32.5,11.0,2020-04-03,0.80399996
5.0,32.5,11.0,2020-04-04,0.834
5.0,32.5,11.0,2020-04-05,0.8314286
5.0,32.5,11.0,2020-04-06,0.786
5.0,32.5,11.0,2020-04-07,0.81942856
5.0,32.5,11.0,2020-04-08,0.8048572
5.0,32.5,11.0,2020-04-09,0.14657143
5.0,32.5,11.0,2020-04-10,0.46114284
5.0,32.5,11.0,2020-04-11,0.22542858
5.0,32.5,11.0,2020-04-12,0.42514285
5.0,32.5,11.0,2020-04-13,0.82542855
5.0,32.5,11.0,2020-04-14,0.69685715
5.0,32.5,11.0,2020-04-15,0.76114285
5.0,32.5,11.0,2020-04-16,0.06085714
5.0,32.5,11.0,2020-04-17,0.7294286
5.0,32.5,11.0,2020-04-18,0.36
5.0,32.5,11.0,2020-04-19,0.71657145
5.0,32.5,11.0,2020-04-20,0.8314286
5.0,32.5,11.0,2020-04-21,0.8682857
5.0,32.5,11.0,2020-04-22,0.86142856
5.0,32.5,11.0,2020-04-23,0.83742857
5.0,32.5,11.0,2020-04-24,0.80142856
5.0,32.5,11.0,2020-04-25,0.80314285
5.0,32.5,11.0,2020-04-26,0.8117143
5.0,32.5,11.0,2020-04-27,0.81
5.0,32.5,11.0,2020-04-28,0.7551428
5.0,32.5,11.0,2020-04-29,0.786
5.0,32.5,11.0,2020-04-30,0.5845714
5.0,32.5,11.0,2020-05-01,0.09257143
5.0,32.5,11.0,2020-05-02,0.7217143
5.0,32.5,11.0,2020-05-03,0.5091429
5.0,32.5,11.0,2020-05-04,0.81942856
5.0,32.5,11.0,2020-05-05,0.82971424
5.0,32.5,11.0,2020-05-06,0.6934286
5.0,32.5,11.0,2020-05-07,0.09771429
5.0,32.5,11.0,2020-05-08,0.39257142
5.0,32.5,11.0,2020-05-09,0.76114285
5.0,32.5,11.0,2020-05-10,0.75771433
5.0,32.5,11.0,2020-05-11,0.7645714
5.0,32.5,11.0,2020-05-12,0.6891428
5.0,32.5,11.0,2020-05-13,0.088285714
5.0,32.5,11.0,2020-05-14,0.63514286
5.0,32.5,11.0,2020-05-15,0.40199998
5.0,32.5,11.0,2020-05-16,0.10114286
5.0,32.5,11.0,2020-05-17,0.26657143
5.0,32.5,11.0,2020-05-18,0.7902857
5.0,32.5,11.0,2020-05-19,0.39
5.0,32.5,11.0,2020-05-20,0.67285717
5.0,32.5,11.0,2020-05-21,0.7508571
5.0,32.5,11.0,2020-05-22,0.6025714
5.0,32.5,11.0,2020-05-23,0.588
5.0,32.5,11.0,2020-05-24,0.21857142
5.0,32.5,11.0,2020-05-25,0.73885715
5.0,32.5,11.0,2020-05-26,0.7311428
5.0,32.5,11.0,2020-05-27,0.71657145
5.0,32.5,11.0,2020-05-28,0.46285716
5.0,32.5,11.0,2020-05-29,0.5442857
5.0,32.5,11.0,2020-05-30,0.714
5.0,32.5,11.0,2020-05-31,0.5631429
5.0,32.5,11.0,2020-06-01,0.6711428
5.0,32.5,11.0,2020-06-02,0.59485716
5.0,32.5,11.0,2020-06-03,0.55971426
5.0,32.5,11.0,2020-06-04,0.70285714
5.0,32.5,11.0,2020-06-05,0.68485713
5.0,32.5,11.0,2020-06-06,0.6642857
5.0,32.5,11.0,2020-06-07,0.6822857
5.0,32.5,11.0,2020-06-08,0.4268571
5.0,32.5,11.0,2020-06-09,0.40714285
5.0,32.5,11.0,2020-06-10,0.30685714
5.0,32.5,11.0,2020-06-11,0.056571428
5.0,32.5,11.0,2020-06-12,0.67028576
5.0,32.5,11.0,2020-06-13,0.6857143
5.0,32.5,11.0,2020-06-14,0.40114284
5.0,32.5,11.0,2020-06-15,0.09942857
5.0,32.5,11.0,2020-06-16,0.71914285
5.0,32.5,11.0,2020-06-17,0.7131429
5.0,32.5,11.0,2020-06-18,0.74057144
5.0,32.5,11.0,2020-06-19,0.70028573
5.0,32.5,11.0,2020-06-20,0.69
5.0,32.5,11.0,2020-06-21,0.2922857
5.0,32.5,11.0,2020-06-22,0.11057143
5.0,32.5,11.0,2020-06-23,0.69
5.0,32.5,11.0,2020-06-24,0.498
5.0,32.5,11.0,2020-06-25,0.66257143
5.0,32.5,11.0,2020-06-26,0.3145714
5.0,32.5,11.0,2020-06-27,0.5031429
5.0,32.5,11.0,2020-06-28,0.39600003
5.0,32.5,11.0,2020-06-29,0.10714286
5.0,32.5,11.0,2020-06-30,0.44485712
5.0,32.5,11.0,2020-07-01,0.32657143
5.0,32.5,11.0,2020-07-02,0.33342856
5.0,32.5,11.0,2020-07-03,0.38485715
5.0,32.5,11.0,2020-07-04,0.594
5.0,32.5,11.0,2020-07-05,0.69
5.0,32.5,11.0,2020-07-06,0.0025714284
5.0,32.5,11.0,2020-07-07,0.29142857
5.0,32.5,11.0,2020-07-08,0.07628572
5.0,32.5,11.0,2020-07-09,0.08228571
5.0,32.5,11.0,2020-07-10,0.20742856
5.0,32.5,11.0,2020-07-11,0.31714284
5.0,32.5,11.0,2020-07-12,0.7311428
5.0,32.5,11.0,2020-07-13,0.6857143
5.0,32.5,11.0,2020-07-14,0.40971428
5.0,32.5,11.0,2020-07-15,0.09771429
5.0,32.5,11.0,2020-07-16,0.14485714
5.0,32.5,11.0,2020-07-17,0.6137143
5.0,32.5,11.0,2020-07-18,0.17057143
5.0,32.5,11.0,2020-07-19,0.15257144
5.0,32.5,11.0,2020-07-20,0.26657143
5.0,32.5,11.0,2020-07-21,0.15514286
5.0,32.5,11.0,2020-07-22,0.6522857
5.0,32.5,11.0,2020-07-23,0.17485714
5.0,32.5,11.0,2020-07-24,0.09857143
5.0,32.5,11.0,2020-07-25,0.16971429
5.0,32.5,11.0,2020-07-26,0.4757143
5.0,32.5,11.0,2020-07-27,0.57514286
5.0,32.5,12.0,2020-04-01,0.82371426
5.0,32.5,12.0,2020-04-02,0.81
5.0,32.5,12.0,2020-04-03,0.84257144
5.0,32.5,12.0,2020-04-04,0.8691429
5.0,32.5,12.0,2020-04-05,0.858
5.0,32.5,12.0,2020-04-06,0.78514284
5.0,32.5,12.0,2020-04-07,0.8168571
5.0,32.5,12.0,2020-04-08,0.82114285
5.0,32.5,12.0,2020-04-09,0.15857142
5.0,32.5,12.0,2020-04-10,0.37714285
5.0,32.5,12.0,2020-04-11,0.17828572
5.0,32.5,12.0,2020-04-12,0.45257142
5.0,32.5,12.0,2020-04-13,0.8082857
5.0,32.5,12.0,2020-04-14,0.6685714
5.0,32.5,12.0,2020-04-15,0.7902857
5.0,32.5,12.0,2020-04-16,0.033428572
5.0,32.5,12.0,2020-04-17,0.8322857
5.0,32.5,12.0,2020-04-18,0.18771428
5.0,32.5,12.0,2020-04-19,0.6874286
5.0,32.5,12.0,2020-04-20,0.8502857
5.0,32.5,12.0,2020-04-21,0.82799995
5.0,32.5,12.0,2020-04-22,0.8957143
5.0,32.5,12.0,2020-04-23,0.8691429
5.0,32.5,12.0,2020-04-24,0.8151428
5.0,32.5,12.0,2020-04-25,0.858
5.0,32.5,12.0,2020-04-26,0.822
5.0,32.5,12.0,2020-04-27,0.8057143
5.0,32.5,12.0,2020-04-28,0.7731429
5.0,32.5,12.0,2020-04-29,0.79885715
5.0,32.5,12.0,2020-04-30,0.5691429
5.0,32.5,12.0,2020-05-01,0.17057143
5.0,32.5,12.0,2020-05-02,0.73285717
5.0,32.5,12.0,2020-05-03,0.46457145
5.0,32.5,12.0,2020-05-04,0.8134286
5.0,32.5,12.0,2020-05-05,0.69685715
5.0,32.5,12.0,2020-05-06,0.7114286
5.0,32.5,12.0,2020-05-07,0.13371429
5.0,32.5,12.0,2020-05-08,0.59314287
5.0,32.5,12.0,2020-05-09,0.76371425
5.0,32.5,12.0,2020-05-10,0.77485716
5.0,32.5,12.0,2020-05-11,0.7757143
5.0,32.5,12.0,2020-05-12,0.6737143
5.0,32.5,12.0,2020-05-13,0.104571424
5.0,32.5,12.0,2020-05-14,0.76028574
5.0,32.5,12.0,2020-05-15,0.37885717
5.0,32.5,12.0,2020-05-16,0.13628572
5.0,32.5,12.0,2020-05-17,0.28800002
5.0,32.5,12.0,2020-05-18,0.80314285
5.0,32.5,12.0,2020-05-19,0.282
5.0,32.5,12.0,2020-05-20,0.6137143
5.0,32.5,12.0,2020-05-21,0.7705715
5.0,32.5,12.0,2020-05-22,0.5665714
5.0,32.5,12.0,2020-05-23,0.48085716
5.0,32.5,12.0,2020-05-24,0.23485713
5.0,32.5,12.0,2020-05-25,0.7482857
5.0,32.5,12.0,2020-05-26,0.74399996
5.0,32.5,12.0,2020-05-27,0.76114285
5.0,32.5,12.0,2020-05-28,0.47399998
5.0,32.5,12.0,2020-05-29,0.5862857
5.0,32.5,12.0,2020-05-30,0.7354286
5.0,32.5,12.0,2020-05-31,0.63857144
5.0,32.5,12.0,2020-06-01,0.6822857
5.0,32.5,12.0,2020-06-02,0.67885715
5.0,32.5,12.0,2020-06-03,0.6325714
5.0,32.5,12.0,2020-06-04,0.738
5.0,32.5,12.0,2020-06-05,0.70714283
5.0,32.5,12.0,2020-06-06,0.666
5.0,32.5,12.0,2020-06-07,0.654
5.0,32.5,12.0,2020-06-08,0.56057143
5.0,32.5,12.0,2020-06-09,0.6068571
5.0,32.5,12.0,2020-06-10,0.35057142
5.0,32.5,12.0,2020-06-11,0.08742857
5.0,32.5,12.0,2020-06-12,0.6514286
5.0,32.5,12.0,2020-06-13,0.71914285
5.0,32.5,12.0,2020-06-14,0.54085714
5.0,32.5,12.0,2020-06-15,0.05142857
5.0,32.5,12.0,2020-06-16,0.81771433
5.0,32.5,12.0,2020-06-17,0.74142855
5.0,32.5,12.0,2020-06-18,0.73971426
5.0,32.5,12.0,2020-06-19,0.7062857
5.0,32.5,12.0,2020-06-20,0.68142855
5.0,32.5,12.0,2020-06-21,0.40285715
5.0,32.5,12.0,2020-06-22,0.061714288
5.0,32.5,12.0,2020-06-23,0.7122857
5.0,32.5,12.0,2020-06-24,0.42342857
5.0,32.5,12.0,2020-06-25,0.67714286
5.0,32.5,12.0,2020-06-26,0.42514285
5.0,32.5,12.0,2020-06-27,0.4842857
5.0,32.5,12.0,2020-06-28,0.4217143
5.0,32.5,12.0,2020-06-29,0.08485714
5.0,32.5,12.0,2020-06-30,0.3445714
5.0,32.5,12.0,2020-07-01,0.5117143
5.0,32.5,12.0,2020-07-02,0.068571426
5.0,32.5,12.0,2020-07-03,0.4962857
5.0,32.5,12.0,2020-07-04,0.6334286
5.0,32.5,12.0,2020-07-05,0.35828573
5.0,32.5,12.0,2020-07-06,0.056571428
5.0,32.5,12.0,2020-07-07,0.31800002
5.0,32.5,12.0,2020-07-08,0.12085714
5.0,32.5,12.0,2020-07-09,0.111428574
5.0,32.5,12.0,2020-07-10,0.264
5.0,32.5,12.0,2020-07-11,0.42600003
5.0,32.5,12.0,2020-07-12,0.6694286
5.0,32.5,12.0,2020-07-13,0.73885715
5.0,32.5,12.0,2020-07-14,0.49971426
5.0,32.5,12.0,2020-07-15,0.13885714
5.0,32.5,12.0,2020-07-16,0.096857145
5.0,32.5,12.0,2020-07-17,0.582
5.0,32.5,12.0,2020-07-18,0.19028571
5.0,32.5,12.0,2020-07-19,0.15171428
5.0,32.5,12.0,2020-07-20,0.5022857
5.0,32.5,12.0,2020-07-21,0.20914285
5.0,32.5,12.0,2020-07-22,0.6677143
5.0,32.5,12.0,2020-07-23,0.16971429
5.0,32.5,12.0,2020-07-24,0.13285714
5.0,32.5,12.0,2020-07-25,0.12428571
5.0,32.5,12.0,2020-07-26,0.16457142
5.0,32.5,12.0,2020-07-27,0.57685715
5.0,32.5,13.0,2020-04-01,0.8022857
5.0,32.5,13.0,2020-04-02,0.80142856
5.0,32.5,13.0,2020-04-03,0.8074286
5.0,32.5,13.0,2020-04-04,0.85628575
5.0,32.5,13.0,2020-04-05,0.84514284
5.0,32.5,13.0,2020-04-06,0.7482857
5.0,32.5,13.0,2020-04-07,0.8117143
5.0,32.5,13.0,2020-04-08,0.79885715
5.0,32.5,13.0,2020-04-09,0.14657143
5.0,32.5,13.0,2020-04-10,0.324
5.0,32.5,13.0,2020-04-11,0.39342856
5.0,32.5,13.0,2020-04-12,0.6274286
5.0,32.5,13.0,2020-04-13,0.8142857
5.0,32.5,13.0,2020-04-14,0.7097143
5.0,32.5,13.0,2020-04-15,0.7662858
5.0,32.5,13.0,2020-04-16,0.049714286
5.0,32.5,13.0,2020-04-17,0.8117143
5.0,32.5,13.0,2020-04-18,0.102000006
5.0,32.5,13.0,2020-04-19,0.7902857
5.0,32.5,13.0,2020-04-20,0.82114285
5.0,32.5,13.0,2020-04-21,0.81857145
5.0,32.5,13.0,2020-04-22,0.8622857
5.0,32.5,13.0,2020-04-23,0.86057144
5.0,32.5,13.0,2020-04-24,0.7791429
5.0,32.5,13.0,2020-04-25,0.82457143
5.0,32.5,13.0,2020-04-26,0.6711428
5.0,32.5,13.0,2020-04-27,0.78
5.0,32.5,13.0,2020-04-28,0.7697143
5.0,32.5,13.0,2020-04-29,0.79628575
5.0,32.5,13.0,2020-04-30,0.4817143
5.0,32.5,13.0,2020-05-01,0.12085714
5.0,32.5,13.0,2020-05-02,0.7182857
5.0,32.5,13.0,2020-05-03,0.46971425
5.0,32.5,13.0,2020-05-04,0.8117143
5.0,32.5,13.0,2020-05-05,0.7697143
5.0,32.5,13.0,2020-05-06,0.6582857
5.0,32.5,13.0,2020-05-07,0.10542858
5.0,32.5,13.0,2020-05-08,0.53314286
5.0,32.5,13.0,2020-05-09,0.73200005
5.0,32.5,13.0,2020-05-10,0.76371425
5.0,32.5,13.0,2020-05-11,0.76371425
5.0,32.5,13.0,2020-05-12,0.69600004
5.0,32.5,13.0,2020-05-13,0.086571425
5.0,32.5,13.0,2020-05-14,0.6874286
5.0,32.5,13.0,2020-05-15,0.498
5.0,32.5,13.0,2020-05-16,0.16285715
5.0,32.5,13.0,2020-05-17,0.12857144
5.0,32.5,13.0,2020-05-18,0.8048572
5.0,32.5,13.0,2020-05-19,0.4577143
5.0,32.5,13.0,2020-05-20,0.4577143
5.0,32.5,13.0,2020-05-21,0.774
5.0,32.5,13.0,2020-05-22,0.4817143
5.0,32.5,13.0,2020-05-23,0.3162857
5.0,32.5,13.0,2020-05-24,0.36085716
5.0,32.5,13.0,2020-05-25,0.70714283
5.0,32.5,13.0,2020-05-26,0.74142855
5.0,32.5,13.0,2020-05-27,0.7431429
5.0,32.5,13.0,2020-05-28,0.45685712
5.0,32.5,13.0,2020-05-29,0.73971426
5.0,32.5,13.0,2020-05-30,0.7242857
5.0,32.5,13.0,2020-05-31,0.7157143
5.0,32.5,13.0,2020-06-01,0.642
5.0,32.5,13.0,2020-06-02,0.6257143
5.0,32.5,13.0,2020-06-03,0.64285713
5.0,32.5,13.0,2020-06-04,0.74057144
5.0,32.5,13.0,2020-06-05,0.6942857
5.0,32.5,13.0,2020-06-06,0.6488572
5.0,32.5,13.0,2020-06-07,0.654
5.0,32.5,13.0,2020-06-08,0.5468571
5.0,32.5,13.0,2020-06-09,0.67971426
5.0,32.5,13.0,2020-06-10,0.49028572
5.0,32.5,13.0,2020-06-11,0.059142858
5.0,32.5,13.0,2020-06-12,0.666
5.0,32.5,13.0,2020-06-13,0.73971426
5.0,32.5,13.0,2020-06-14,0.47485712
5.0,32.5,13.0,2020-06-15,0.08742857
5.0,32.5,13.0,2020-06-16,0.7662858
5.0,32.5,13.0,2020-06-17,0.74399996
5.0,32.5,13.0,2020-06-18,0.5031429
5.0,32.5,13.0,2020-06-19,0.69514287
5.0,32.5,13.0,2020-06-20,0.68399996
5.0,32.5,13.0,2020-06-21,0.19371429
5.0,32.5,13.0,2020-06-22,0.037714284
5.0,32.5,13.0,2020-06-23,0.7097143
5.0,32.5,13.0,2020-06-24,0.46885717
5.0,32.5,13.0,2020-06-25,0.63514286
5.0,32.5,13.0,2020-06-26,0.18685715
5.0,32.5,13.0,2020-06-27,0.43971428
5.0,32.5,13.0,2020-06-28,0.35314286
5.0,32.5,13.0,2020-06-29,0.13285714
5.0,32.5,13.0,2020-06-30,0.21428572
5.0,32.5,13.0,2020-07-01,0.53914285
5.0,32.5,13.0,2020-07-02,0.09171428
5.0,32.5,13.0,2020-07-03,0.44657144
5.0,32.5,13.0,2020-07-04,0.57857144
5.0,32.5,13.0,2020-07-05,0.06257143
5.0,32.5,13.0,2020-07-06,0.09085714
5.0,32.5,13.0,2020-07-07,0.47485712
5.0,32.5,13.0,2020-07-08,0.14142857
5.0,32.5,13.0,2020-07-09,0.08571429
5.0,32.5,13.0,2020-07-10,0.17657143
5.0,32.5,13.0,2020-07-11,0.18257143
5.0,32.5,13.0,2020-07-12,0.7448572
5.0,32.5,13.0,2020-07-13,0.73285717
5.0,32.5,13.0,2020-07-14,0.42085716
5.0,32.5,13.0,2020-07-15,0.12085714
5.0,32.5,13.0,2020-07-16,0.06
5.0,32.5,13.0,2020-07-17,0.46885717
5.0,32.5,13.0,2020-07-18,0.13628572
5.0,32.5,13.0,2020-07-19,0.11400001
5.0,32.5,13.0,2020-07-20,0.4774286
5.0,32.5,13.0,2020-07-21,0.3642857
5.0,32.5,13.0,2020-07-22,0.654
5.0,32.5,13.0,2020-07-23,0.20657143
5.0,32.5,13.0,2020-07-24,0.10714286
5.0,32.5,13.0,2020-07-25,0.15857142
5.0,32.5,13.0,2020-07-26,0.12257143
5.0,32.5,13.0,2020-07-27,0.59914285
5.0,32.5,14.0,2020-04-01,0.6857143
5.0,32.5,14.0,2020-04-02,0.74228567
5.0,32.5,14.0,2020-04-03,0.72085714
5.0,32.5,14.0,2020-04-04,0.7885714
5.0,32.5,14.0,2020-04-05,0.7508571
5.0,32.5,14.0,2020-04-06,0.67800003
5.0,32.5,14.0,2020-04-07,0.7448572
5.0,32.5,14.0,2020-04-08,0.70114285
5.0,32.5,14.0,2020-04-09,0.17914286
5.0,32.5,14.0,2020-04-10,0.3454286
5.0,32.5,14.0,2020-04-11,0.28714284
5.0,32.5,14.0,2020-04-12,0.7157143
5.0,32.5,14.0,2020-04-13,0.7482857
5.0,32.5,14.0,2020-04-14,0.64114285
5.0,32.5,14.0,2020-04-15,0.69514287
5.0,32.5,14.0,2020-04-16,0.036000002
5.0,32.5,14.0,2020-04-17,0.6711428
5.0,32.5,14.0,2020-04-18,0.059142858
5.0,32.5,14.0,2020-04-19,0.74142855
5.0,32.5,14.0,2020-04-20,0.7808571
5.0,32.5,14.0,2020-04-21,0.79714286
5.0,32.5,14.0,2020-04-22,0.7688572
5.0,32.5,14.0,2020-04-23,0.7782857
5.0,32.5,14.0,2020-04-24,0.7062857
5.0,32.5,14.0,2020-04-25,0.74142855
5.0,32.5,14.0,2020-04-26,0.3917143
5.0,32.5,14.0,2020-04-27,0.7337142
5.0,32.5,14.0,2020-04-28,0.708
5.0,32.5,14.0,2020-04-29,0.72342855
5.0,32.5,14.0,2020-04-30,0.21257143
5.0,32.5,14.0,2020-05-01,0.102000006
5.0,32.5,14.0,2020-05-02,0.6497143
5.0,32.5,14.0,2020-05-03,0.14142857
5.0,32.5,14.0,2020-05-04,0.74057144
5.0,32.5,14.0,2020-05-05,0.7285714
5.0,32.5,14.0,2020-05-06,0.5382857
5.0,32.5,14.0,2020-05-07,0.043714285
5.0,32.5,14.0,2020-05-08,0.6317143
5.0,32.5,14.0,2020-05-09,0.67971426
5.0,32.5,14.0,2020-05-10,0.6882857
5.0,32.5,14.0,2020-05-11,0.71742857
5.0,32.5,14.0,2020-05-12,0.6162857
5.0,32.5,14.0,2020-05-13,0.07285714
5.0,32.5,14.0,2020-05-14,0.6685714
5.0,32.5,14.0,2020-05-15,0.63085717
5.0,32.5,14.0,2020-05-16,0.30942857
5.0,32.5,14.0,2020-05-17,0.276
5.0,32.5,14.0,2020-05-18,0.72514284
5.0,32.5,14.0,2020-05-19,0.612
5.0,32.5,14.0,2020-05-20,0.5665714
5.0,32.5,14.0,2020-05-21,0.70199996
5.0,32.5,14.0,2020-05-22,0.33771428
5.0,32.5,14.0,2020-05-23,0.21171428
5.0,32.5,14.0,2020-05-24,0.5477143
5.0,32.5,14.0,2020-05-25,0.67714286
5.0,32.5,14.0,2020-05-26,0.68142855
5.0,32.5,14.0,2020-05-27,0.6822857
5.0,32.5,14.0,2020-05-28,0.3968571
5.0,32.5,14.0,2020-05-29,0.55457145
5.0,32.5,14.0,2020-05-30,0.666
5.0,32.5,14.0,2020-05-31,0.6514286
5.0,32.5,14.0,2020-06-01,0.63857144
5.0,32.5,14.0,2020-06-02,0.49885717
5.0,32.5,14.0,2020-06-03,0.582
5.0,32.5,14.0,2020-06-04,0.6891428
5.0,32.5,14.0,2020-06-05,0.6342857
5.0,32.5,14.0,2020-06-06,0.6094286
5.0,32.5,14.0,2020-06-07,0.62057143
5.0,32.5,14.0,2020-06-08,0.43714285
5.0,32.5,14.0,2020-06-09,0.51685715
5.0,32.5,14.0,2020-06-10,0.34885713
5.0,32.5,14.0,2020-06-11,0.11914286
5.0,32.5,14.0,2020-06-12,0.65314287
5.0,32.5,14.0,2020-06-13,0.6325714
5.0,32.5,14.0,2020-06-14,0.47399998
5.0,32.5,14.0,2020-06-15,0.070285715
5.0,32.5,14.0,2020-06-16,0.65657145
5.0,32.5,14.0,2020-06-17,0.6917143
5.0,32.5,14.0,2020-06-18,0.62399995
5.0,32.5,14.0,2020-06-19,0.6582857
5.0,32.5,14.0,2020-06-20,0.588
5.0,32.5,14.0,2020-06-21,0.15
5.0,32.5,14.0,2020-06-22,0.06
5.0,32.5,14.0,2020-06-23,0.6668571
5.0,32.5,14.0,2020-06-24,0.39514285
5.0,32.5,14.0,2020-06-25,0.5305714
5.0,32.5,14.0,2020-06-26,0.09085714
5.0,32.5,14.0,2020-06-27,0.558
5.0,32.5,14.0,2020-06-28,0.3462857
5.0,32.5,14.0,2020-06-29,0.22971429
5.0,32.5,14.0,2020-06-30,0.057428572
5.0,32.5,14.0,2020-07-01,0.582
5.0,32.5,14.0,2020-07-02,0.093428575
5.0,32.5,14.0,2020-07-03,0.39942858
5.0,32.5,14.0,2020-07-04,0.48085716
5.0,32.5,14.0,2020-07-05,0.2622857
5.0,32.5,14.0,2020-07-06,0.21085715
5.0,32.5,14.0,2020-07-07,0.41657144
5.0,32.5,14.0,2020-07-08,0.08142857
5.0,32.5,14.0,2020-07-09,0.07714286
5.0,32.5,14.0,2020-07-10,0.14057143
5.0,32.5,14.0,2020-07-11,0.27771428
5.0,32.5,14.0,2020-07-12,0.5648571
5.0,32.5,14.0,2020-07-13,0.68485713
5.0,32.5,14.0,2020-07-14,0.43457144
5.0,32.5,14.0,2020-07-15,0.11571429
5.0,32.5,14.0,2020-07-16,0.12942857
5.0,32.5,14.0,2020-07-17,0.4277143
5.0,32.5,14.0,2020-07-18,0.05142857
5.0,32.5,14.0,2020-07-19,0.049714286
5.0,32.5,14.0,2020-07-20,0.2742857
5.0,32.5,14.0,2020-07-21,0.21857142
5.0,32.5,14.0,2020-07-22,0.61028576
5.0,32.5,14.0,2020-07-23,0.17057143
5.0,32.5,14.0,2020-07-24,0.13457142
5.0,32.5,14.0,2020-07-25,0.39942858
5.0,32.5,14.0,2020-07-26,0.5091429
5.0,32.5,14.0,2020-07-27,0.5742857
5.0,32.5,15.0,2020-04-01,0.5382857
5.0,32.5,15.0,2020-04-02,0.6085714
5.0,32.5,15.0,2020-04-03,0.5862857
5.0,32.5,15.0,2020-04-04,0.6522857
5.0,32.5,15.0,2020-04-05,0.5905714
5.0,32.5,15.0,2020-04-06,0.5262857
5.0,32.5,15.0,2020-04-07,0.6068571
5.0,32.5,15.0,2020-04-08,0.55028576
5.0,32.5,15.0,2020-04-09,0.18514286
5.0,32.5,15.0,2020-04-10,0.17914286
5.0,32.5,15.0,2020-04-11,0.20571429
5.0,32.5,15.0,2020-04-12,0.48342857
5.0,32.5,15.0,2020-04-13,0.62399995
5.0,32.5,15.0,2020-04-14,0.43457144
5.0,32.5,15.0,2020-04-15,0.57514286
5.0,32.5,15.0,2020-04-16,0.042857144
5.0,32.5,15.0,2020-04-17,0.45600003
5.0,32.5,15.0,2020-04-18,0.036857143
5.0,32.5,15.0,2020-04-19,0.57685715
5.0,32.5,15.0,2020-04-20,0.65485716
5.0,32.5,15.0,2020-04-21,0.67028576
5.0,32.5,15.0,2020-04-22,0.62142855
5.0,32.5,15.0,2020-04-23,0.62399995
5.0,32.5,15.0,2020-04-24,0.594
5.0,32.5,15.0,2020-04-25,0.6051429
5.0,32.5,15.0,2020-04-26,0.36171427
5.0,32.5,15.0,2020-04-27,0.59742856
5.0,32.5,15.0,2020-04-28,0.57685715
5.0,32.5,15.0,2020-04-29,0.48685712
5.0,32.5,15.0,2020-04-30,0.15685715
5.0,32.5,15.0,2020-05-01,0.13457142
5.0,32.5,15.0,2020-05-02,0.35314286
5.0,32.5,15.0,2020-05-03,0.12942857
5.0,32.5,15.0,2020-05-04,0.6051429
5.0,32.5,15.0,2020-05-05,0.61971426
5.0,32.5,15.0,2020-05-06,0.34114286
5.0,32.5,15.0,2020-05-07,0.016285714
5.0,32.5,15.0,2020-05-08,0.55971426
5.0,32.5,15.0,2020-05-09,0.57
5.0,32.5,15.0,2020-05-10,0.54085714
5.0,32.5,15.0,2020-05-11,0.6
5.0,32.5,15.0,2020-05-12,0.588
5.0,32.5,15.0,2020-05-13,0.036000002
5.0,32.5,15.0,2020-05-14,0.5477143
5.0,32.5,15.0,2020-05-15,0.51857144
5.0,32.5,15.0,2020-05-16,0.39
5.0,32.5,15.0,2020-05-17,0.38485715
