lon,lat,lev,time,dni
4.0,32.5,14.0,2020-06-19,817.3322
4.0,32.5,14.0,2020-06-20,44.73944
4.0,32.5,14.0,2020-06-21,28.744726
4.0,32.5,14.0,2020-06-22,11.722163
4.0,32.5,14.0,2020-06-23,593.35626
4.0,32.5,14.0,2020-06-24,476.69562
4.0,32.5,14.0,2020-06-25,772.0001
4.0,32.5,14.0,2020-06-26,0.0
4.0,32.5,14.0,2020-06-27,3.1665428
4.0,32.5,14.0,2020-06-28,406.06024
4.0,32.5,14.0,2020-06-29,262.02383
4.0,32.5,14.0,2020-06-30,465.04877
4.0,32.5,14.0,2020-07-01,663.7215
4.0,32.5,14.0,2020-07-02,341.8783
4.0,32.5,14.0,2020-07-03,666.27356
4.0,32.5,14.0,2020-07-04,713.9991
4.0,32.5,14.0,2020-07-05,446.6099
4.0,32.5,14.0,2020-07-06,146.32608
4.0,32.5,14.0,2020-07-07,159.02547
4.0,32.5,14.0,2020-07-08,4.139516
4.0,32.5,14.0,2020-07-09,5.305022
4.0,32.5,14.0,2020-07-10,37.19531
4.0,32.5,14.0,2020-07-11,876.8339
4.0,32.5,14.0,2020-07-12,649.8343
4.0,32.5,14.0,2020-07-13,727.86
4.0,32.5,14.0,2020-07-14,626.2244
4.0,32.5,14.0,2020-07-15,10.83311
4.0,32.5,14.0,2020-07-16,113.89353
4.0,32.5,14.0,2020-07-17,341.67377
4.0,32.5,14.0,2020-07-18,28.914194
4.0,32.5,14.0,2020-07-19,0.0
4.0,32.5,14.0,2020-07-20,147.873
4.0,32.5,14.0,2020-07-21,383.50085
4.0,32.5,14.0,2020-07-22,124.941444
4.0,32.5,14.0,2020-07-23,11.555869
4.0,32.5,14.0,2020-07-24,46.310722
4.0,32.5,14.0,2020-07-25,0.22224338
4.0,32.5,14.0,2020-07-26,640.3786
4.0,32.5,14.0,2020-07-27,221.80919
4.0,32.5,15.0,2020-04-01,396.03812
4.0,32.5,15.0,2020-04-02,764.66766
4.0,32.5,15.0,2020-04-03,891.3884
4.0,32.5,15.0,2020-04-04,855.9167
4.0,32.5,15.0,2020-04-05,395.03937
4.0,32.5,15.0,2020-04-06,405.13528
4.0,32.5,15.0,2020-04-07,824.3064
4.0,32.5,15.0,2020-04-08,379.1225
4.0,32.5,15.0,2020-04-09,619.91797
4.0,32.5,15.0,2020-04-10,412.5394
4.0,32.5,15.0,2020-04-11,260.4108
4.0,32.5,15.0,2020-04-12,781.5277
4.0,32.5,15.0,2020-04-13,745.9176
4.0,32.5,15.0,2020-04-14,374.75128
4.0,32.5,15.0,2020-04-15,587.47314
4.0,32.5,15.0,2020-04-16,31.285969
4.0,32.5,15.0,2020-04-17,660.89075
4.0,32.5,15.0,2020-04-18,0.0
4.0,32.5,15.0,2020-04-19,42.85719
4.0,32.5,15.0,2020-04-20,684.0907
4.0,32.5,15.0,2020-04-21,79.403625
4.0,32.5,15.0,2020-04-22,820.69403
4.0,32.5,15.0,2020-04-23,729.5843
4.0,32.5,15.0,2020-04-24,479.48965
4.0,32.5,15.0,2020-04-25,805.8898
4.0,32.5,15.0,2020-04-26,778.22235
4.0,32.5,15.0,2020-04-27,697.16754
4.0,32.5,15.0,2020-04-28,672.3065
4.0,32.5,15.0,2020-04-29,291.74805
4.0,32.5,15.0,2020-04-30,82.51502
4.0,32.5,15.0,2020-05-01,280.4259
4.0,32.5,15.0,2020-05-02,589.0818
4.0,32.5,15.0,2020-05-03,28.057585
4.0,32.5,15.0,2020-05-04,811.8045
4.0,32.5,15.0,2020-05-05,559.2544
4.0,32.5,15.0,2020-05-06,32.02758
4.0,32.5,15.0,2020-05-07,0.0
4.0,32.5,15.0,2020-05-08,86.02055
4.0,32.5,15.0,2020-05-09,158.91698
4.0,32.5,15.0,2020-05-10,774.0539
4.0,32.5,15.0,2020-05-11,751.4444
4.0,32.5,15.0,2020-05-12,174.6735
4.0,32.5,15.0,2020-05-13,0.0
4.0,32.5,15.0,2020-05-14,12.416282
4.0,32.5,15.0,2020-05-15,339.44455
4.0,32.5,15.0,2020-05-16,0.0
4.0,32.5,15.0,2020-05-17,805.193
4.0,32.5,15.0,2020-05-18,710.08386
4.0,32.5,15.0,2020-05-19,235.82335
4.0,32.5,15.0,2020-05-20,54.524734
4.0,32.5,15.0,2020-05-21,491.44632
4.0,32.5,15.0,2020-05-22,181.0371
4.0,32.5,15.0,2020-05-23,99.24491
4.0,32.5,15.0,2020-05-24,0.0
4.0,32.5,15.0,2020-05-25,798.7503
4.0,32.5,15.0,2020-05-26,671.11127
4.0,32.5,15.0,2020-05-27,763.02716
4.0,32.5,15.0,2020-05-28,694.6098
4.0,32.5,15.0,2020-05-29,19.471638
4.0,32.5,15.0,2020-05-30,208.05597
4.0,32.5,15.0,2020-05-31,739.7505
4.0,32.5,15.0,2020-06-01,10.916889
4.0,32.5,15.0,2020-06-02,504.0799
4.0,32.5,15.0,2020-06-03,494.63965
4.0,32.5,15.0,2020-06-04,583.8064
4.0,32.5,15.0,2020-06-05,648.0542
4.0,32.5,15.0,2020-06-06,660.4424
4.0,32.5,15.0,2020-06-07,101.418076
4.0,32.5,15.0,2020-06-08,763.9439
4.0,32.5,15.0,2020-06-09,114.08265
4.0,32.5,15.0,2020-06-10,733.9436
4.0,32.5,15.0,2020-06-11,726.2495
4.0,32.5,15.0,2020-06-12,403.31512
4.0,32.5,15.0,2020-06-13,455.4272
4.0,32.5,15.0,2020-06-14,519.999
4.0,32.5,15.0,2020-06-15,244.86479
4.0,32.5,15.0,2020-06-16,612.5678
4.0,32.5,15.0,2020-06-17,618.5554
4.0,32.5,15.0,2020-06-18,703.7755
4.0,32.5,15.0,2020-06-19,795.27625
4.0,32.5,15.0,2020-06-20,39.86032
4.0,32.5,15.0,2020-06-21,0.0
4.0,32.5,15.0,2020-06-22,42.638905
4.0,32.5,15.0,2020-06-23,482.25647
4.0,32.5,15.0,2020-06-24,458.97336
4.0,32.5,15.0,2020-06-25,727.6666
4.0,32.5,15.0,2020-06-26,0.0
4.0,32.5,15.0,2020-06-27,1.305638
4.0,32.5,15.0,2020-06-28,589.8338
4.0,32.5,15.0,2020-06-29,541.1124
4.0,32.5,15.0,2020-06-30,105.604935
4.0,32.5,15.0,2020-07-01,647.33307
4.0,32.5,15.0,2020-07-02,491.66742
4.0,32.5,15.0,2020-07-03,603.4012
4.0,32.5,15.0,2020-07-04,672.24915
4.0,32.5,15.0,2020-07-05,390.6018
4.0,32.5,15.0,2020-07-06,564.99585
4.0,32.5,15.0,2020-07-07,224.56596
4.0,32.5,15.0,2020-07-08,0.027750712
4.0,32.5,15.0,2020-07-09,8.638876
4.0,32.5,15.0,2020-07-10,99.27702
4.0,32.5,15.0,2020-07-11,861.8894
4.0,32.5,15.0,2020-07-12,631.77826
4.0,32.5,15.0,2020-07-13,638.52594
4.0,32.5,15.0,2020-07-14,592.808
4.0,32.5,15.0,2020-07-15,3.9444292
4.0,32.5,15.0,2020-07-16,122.232796
4.0,32.5,15.0,2020-07-17,489.63516
4.0,32.5,15.0,2020-07-18,3.249739
4.0,32.5,15.0,2020-07-19,0.0
4.0,32.5,15.0,2020-07-20,129.31302
4.0,32.5,15.0,2020-07-21,183.62297
4.0,32.5,15.0,2020-07-22,28.32902
4.0,32.5,15.0,2020-07-23,185.89905
4.0,32.5,15.0,2020-07-24,31.272627
4.0,32.5,15.0,2020-07-25,0.97245765
4.0,32.5,15.0,2020-07-26,237.59428
4.0,32.5,15.0,2020-07-27,78.695145
4.0,32.5,16.0,2020-04-01,464.50983
4.0,32.5,16.0,2020-04-02,655.4193
4.0,32.5,16.0,2020-04-03,829.99963
4.0,32.5,16.0,2020-04-04,778.94446
4.0,32.5,16.0,2020-04-05,486.161
4.0,32.5,16.0,2020-04-06,373.16156
4.0,32.5,16.0,2020-04-07,742.33417
4.0,32.5,16.0,2020-04-08,671.9984
4.0,32.5,16.0,2020-04-09,505.94543
4.0,32.5,16.0,2020-04-10,527.3053
4.0,32.5,16.0,2020-04-11,265.78766
4.0,32.5,16.0,2020-04-12,714.99945
4.0,32.5,16.0,2020-04-13,666.11194
4.0,32.5,16.0,2020-04-14,436.94415
4.0,32.5,16.0,2020-04-15,502.02866
4.0,32.5,16.0,2020-04-16,76.92591
4.0,32.5,16.0,2020-04-17,550.44666
4.0,32.5,16.0,2020-04-18,0.0
4.0,32.5,16.0,2020-04-19,553.56464
4.0,32.5,16.0,2020-04-20,582.34717
4.0,32.5,16.0,2020-04-21,55.507893
4.0,32.5,16.0,2020-04-22,760.277
4.0,32.5,16.0,2020-04-23,670.2782
4.0,32.5,16.0,2020-04-24,355.6432
4.0,32.5,16.0,2020-04-25,707.1121
4.0,32.5,16.0,2020-04-26,702.9444
4.0,32.5,16.0,2020-04-27,607.25104
4.0,32.5,16.0,2020-04-28,612.19495
4.0,32.5,16.0,2020-04-29,410.52744
4.0,32.5,16.0,2020-04-30,35.416897
4.0,32.5,16.0,2020-05-01,519.2013
4.0,32.5,16.0,2020-05-02,517.72076
4.0,32.5,16.0,2020-05-03,664.79736
4.0,32.5,16.0,2020-05-04,736.3605
4.0,32.5,16.0,2020-05-05,129.72198
4.0,32.5,16.0,2020-05-06,0.16664776
4.0,32.5,16.0,2020-05-07,0.0
4.0,32.5,16.0,2020-05-08,320.50418
4.0,32.5,16.0,2020-05-09,43.57965
4.0,32.5,16.0,2020-05-10,741.86017
4.0,32.5,16.0,2020-05-11,640.61127
4.0,32.5,16.0,2020-05-12,56.47205
4.0,32.5,16.0,2020-05-13,0.0
4.0,32.5,16.0,2020-05-14,2.554721
4.0,32.5,16.0,2020-05-15,187.74396
4.0,32.5,16.0,2020-05-16,0.0
4.0,32.5,16.0,2020-05-17,466.62216
4.0,32.5,16.0,2020-05-18,636.08374
4.0,32.5,16.0,2020-05-19,73.44605
4.0,32.5,16.0,2020-05-20,19.916613
4.0,32.5,16.0,2020-05-21,304.6699
4.0,32.5,16.0,2020-05-22,299.93832
4.0,32.5,16.0,2020-05-23,289.5917
4.0,32.5,16.0,2020-05-24,0.0
4.0,32.5,16.0,2020-05-25,577.63007
4.0,32.5,16.0,2020-05-26,605.02814
4.0,32.5,16.0,2020-05-27,698.36053
4.0,32.5,16.0,2020-05-28,610.554
4.0,32.5,16.0,2020-05-29,1.8051401
4.0,32.5,16.0,2020-05-30,0.111134596
4.0,32.5,16.0,2020-05-31,678.5006
4.0,32.5,16.0,2020-06-01,2.0000858
4.0,32.5,16.0,2020-06-02,386.4396
4.0,32.5,16.0,2020-06-03,302.00122
4.0,32.5,16.0,2020-06-04,490.3342
4.0,32.5,16.0,2020-06-05,578.9709
4.0,32.5,16.0,2020-06-06,589.6367
4.0,32.5,16.0,2020-06-07,2.3901427
4.0,32.5,16.0,2020-06-08,707.4994
4.0,32.5,16.0,2020-06-09,30.970142
4.0,32.5,16.0,2020-06-10,657.72144
4.0,32.5,16.0,2020-06-11,683.52704
4.0,32.5,16.0,2020-06-12,590.57135
4.0,32.5,16.0,2020-06-13,474.33014
4.0,32.5,16.0,2020-06-14,425.7727
4.0,32.5,16.0,2020-06-15,74.23005
4.0,32.5,16.0,2020-06-16,630.02655
4.0,32.5,16.0,2020-06-17,555.02734
4.0,32.5,16.0,2020-06-18,638.08057
4.0,32.5,16.0,2020-06-19,735.3871
4.0,32.5,16.0,2020-06-20,0.027804857
4.0,32.5,16.0,2020-06-21,0.0
4.0,32.5,16.0,2020-06-22,0.1943609
4.0,32.5,16.0,2020-06-23,265.06326
4.0,32.5,16.0,2020-06-24,408.88974
4.0,32.5,16.0,2020-06-25,663.3333
4.0,32.5,16.0,2020-06-26,23.449856
4.0,32.5,16.0,2020-06-27,0.3887147
4.0,32.5,16.0,2020-06-28,513.80695
4.0,32.5,16.0,2020-06-29,362.40652
4.0,32.5,16.0,2020-06-30,321.4696
4.0,32.5,16.0,2020-07-01,590.4441
4.0,32.5,16.0,2020-07-02,245.64502
4.0,32.5,16.0,2020-07-03,588.6073
4.0,32.5,16.0,2020-07-04,600.44366
4.0,32.5,16.0,2020-07-05,301.3311
4.0,32.5,16.0,2020-07-06,607.6812
4.0,32.5,16.0,2020-07-07,142.0409
4.0,32.5,16.0,2020-07-08,0.0
4.0,32.5,16.0,2020-07-09,8.251199
4.0,32.5,16.0,2020-07-10,31.142136
4.0,32.5,16.0,2020-07-11,811.1116
4.0,32.5,16.0,2020-07-12,565.52795
4.0,32.5,16.0,2020-07-13,506.81897
4.0,32.5,16.0,2020-07-14,542.64154
4.0,32.5,16.0,2020-07-15,20.252043
4.0,32.5,16.0,2020-07-16,132.35135
4.0,32.5,16.0,2020-07-17,485.6674
4.0,32.5,16.0,2020-07-18,0.27761304
4.0,32.5,16.0,2020-07-19,0.0
4.0,32.5,16.0,2020-07-20,493.45972
4.0,32.5,16.0,2020-07-21,198.76994
4.0,32.5,16.0,2020-07-22,95.67147
4.0,32.5,16.0,2020-07-23,10.807297
4.0,32.5,16.0,2020-07-24,0.6661653
4.0,32.5,16.0,2020-07-25,0.13888532
4.0,32.5,16.0,2020-07-26,412.96555
4.0,32.5,16.0,2020-07-27,140.07684
4.0,32.5,17.0,2020-04-01,195.90245
4.0,32.5,17.0,2020-04-02,473.97464
4.0,32.5,17.0,2020-04-03,705.55536
4.0,32.5,17.0,2020-04-04,639.72217
4.0,32.5,17.0,2020-04-05,390.75104
4.0,32.5,17.0,2020-04-06,333.438
4.0,32.5,17.0,2020-04-07,600.0562
4.0,32.5,17.0,2020-04-08,491.77618
4.0,32.5,17.0,2020-04-09,347.5839
4.0,32.5,17.0,2020-04-10,414.30417
4.0,32.5,17.0,2020-04-11,303.19003
4.0,32.5,17.0,2020-04-12,604.0817
4.0,32.5,17.0,2020-04-13,523.8589
4.0,32.5,17.0,2020-04-14,289.4381
4.0,32.5,17.0,2020-04-15,363.91745
4.0,32.5,17.0,2020-04-16,115.65134
4.0,32.5,17.0,2020-04-17,396.6689
4.0,32.5,17.0,2020-04-18,0.0
4.0,32.5,17.0,2020-04-19,526.8815
4.0,32.5,17.0,2020-04-20,629.3047
4.0,32.5,17.0,2020-04-21,70.78417
4.0,32.5,17.0,2020-04-22,659.16626
4.0,32.5,17.0,2020-04-23,512.359
4.0,32.5,17.0,2020-04-24,142.44995
4.0,32.5,17.0,2020-04-25,569.38885
4.0,32.5,17.0,2020-04-26,560.4852
4.0,32.5,17.0,2020-04-27,460.3903
4.0,32.5,17.0,2020-04-28,498.97253
4.0,32.5,17.0,2020-04-29,229.24579
4.0,32.5,17.0,2020-04-30,131.46967
4.0,32.5,17.0,2020-05-01,406.68497
4.0,32.5,17.0,2020-05-02,390.77362
4.0,32.5,17.0,2020-05-03,598.6041
4.0,32.5,17.0,2020-05-04,623.1934
4.0,32.5,17.0,2020-05-05,187.49329
4.0,32.5,17.0,2020-05-06,0.0
4.0,32.5,17.0,2020-05-07,3.5005064
4.0,32.5,17.0,2020-05-08,163.16083
4.0,32.5,17.0,2020-05-09,144.05138
4.0,32.5,17.0,2020-05-10,659.3605
4.0,32.5,17.0,2020-05-11,484.0001
4.0,32.5,17.0,2020-05-12,73.88202
4.0,32.5,17.0,2020-05-13,0.0
4.0,32.5,17.0,2020-05-14,14.496993
4.0,32.5,17.0,2020-05-15,220.17374
4.0,32.5,17.0,2020-05-16,0.0
4.0,32.5,17.0,2020-05-17,10.390005
4.0,32.5,17.0,2020-05-18,515.195
4.0,32.5,17.0,2020-05-19,198.73595
4.0,32.5,17.0,2020-05-20,0.0
4.0,32.5,17.0,2020-05-21,91.03553
4.0,32.5,17.0,2020-05-22,261.8141
4.0,32.5,17.0,2020-05-23,412.46283
4.0,32.5,17.0,2020-05-24,0.0
4.0,32.5,17.0,2020-05-25,606.5112
4.0,32.5,17.0,2020-05-26,504.41644
4.0,32.5,17.0,2020-05-27,596.4994
4.0,32.5,17.0,2020-05-28,491.0818
4.0,32.5,17.0,2020-05-29,7.2794614
4.0,32.5,17.0,2020-05-30,0.0
4.0,32.5,17.0,2020-05-31,578.2785
4.0,32.5,17.0,2020-06-01,2.83267
4.0,32.5,17.0,2020-06-02,357.09918
4.0,32.5,17.0,2020-06-03,302.56265
4.0,32.5,17.0,2020-06-04,374.41687
4.0,32.5,17.0,2020-06-05,473.08197
4.0,32.5,17.0,2020-06-06,487.08124
4.0,32.5,17.0,2020-06-07,0.0
4.0,32.5,17.0,2020-06-08,475.3076
4.0,32.5,17.0,2020-06-09,129.13081
4.0,32.5,17.0,2020-06-10,402.20416
4.0,32.5,17.0,2020-06-11,609.3321
4.0,32.5,17.0,2020-06-12,664.4754
4.0,32.5,17.0,2020-06-13,317.60504
4.0,32.5,17.0,2020-06-14,256.6171
4.0,32.5,17.0,2020-06-15,41.93906
4.0,32.5,17.0,2020-06-16,541.66547
4.0,32.5,17.0,2020-06-17,464.7218
4.0,32.5,17.0,2020-06-18,540.0525
4.0,32.5,17.0,2020-06-19,641.9145
4.0,32.5,17.0,2020-06-20,124.88441
4.0,32.5,17.0,2020-06-21,0.0
4.0,32.5,17.0,2020-06-22,17.417059
4.0,32.5,17.0,2020-06-23,109.371635
4.0,32.5,17.0,2020-06-24,328.00067
4.0,32.5,17.0,2020-06-25,571.361
4.0,32.5,17.0,2020-06-26,1.0549954
4.0,32.5,17.0,2020-06-27,0.0
4.0,32.5,17.0,2020-06-28,389.60553
4.0,32.5,17.0,2020-06-29,233.80783
4.0,32.5,17.0,2020-06-30,437.19315
4.0,32.5,17.0,2020-07-01,505.55524
4.0,32.5,17.0,2020-07-02,415.99924
4.0,32.5,17.0,2020-07-03,512.6634
4.0,32.5,17.0,2020-07-04,405.7666
4.0,32.5,17.0,2020-07-05,283.7949
4.0,32.5,17.0,2020-07-06,517.3815
4.0,32.5,17.0,2020-07-07,22.746286
4.0,32.5,17.0,2020-07-08,0.0
4.0,32.5,17.0,2020-07-09,0.0
4.0,32.5,17.0,2020-07-10,0.16674203
4.0,32.5,17.0,2020-07-11,731.83374
4.0,32.5,17.0,2020-07-12,468.02768
4.0,32.5,17.0,2020-07-13,120.56314
4.0,32.5,17.0,2020-07-14,452.14215
4.0,32.5,17.0,2020-07-15,6.417332
4.0,32.5,17.0,2020-07-16,139.76582
4.0,32.5,17.0,2020-07-17,296.00403
4.0,32.5,17.0,2020-07-18,0.0
4.0,32.5,17.0,2020-07-19,0.0
4.0,32.5,17.0,2020-07-20,409.61316
4.0,32.5,17.0,2020-07-21,21.94988
4.0,32.5,17.0,2020-07-22,94.75469
4.0,32.5,17.0,2020-07-23,92.81384
4.0,32.5,17.0,2020-07-24,108.07246
4.0,32.5,17.0,2020-07-25,7.502818
4.0,32.5,17.0,2020-07-26,352.71262
4.0,32.5,17.0,2020-07-27,5.191718
5.0,32.5,8.0,2020-04-01,514.2757
5.0,32.5,8.0,2020-04-02,413.05402
5.0,32.5,8.0,2020-04-03,622.52637
5.0,32.5,8.0,2020-04-04,697.7214
5.0,32.5,8.0,2020-04-05,531.5393
5.0,32.5,8.0,2020-04-06,521.4155
5.0,32.5,8.0,2020-04-07,678.1368
5.0,32.5,8.0,2020-04-08,545.2211
5.0,32.5,8.0,2020-04-09,0.0
5.0,32.5,8.0,2020-04-10,109.57532
5.0,32.5,8.0,2020-04-11,71.71123
5.0,32.5,8.0,2020-04-12,49.558525
5.0,32.5,8.0,2020-04-13,674.8052
5.0,32.5,8.0,2020-04-14,276.9847
5.0,32.5,8.0,2020-04-15,194.57799
5.0,32.5,8.0,2020-04-16,0.0
5.0,32.5,8.0,2020-04-17,444.16623
5.0,32.5,8.0,2020-04-18,10.443556
5.0,32.5,8.0,2020-04-19,589.33264
5.0,32.5,8.0,2020-04-20,590.9624
5.0,32.5,8.0,2020-04-21,550.7673
5.0,32.5,8.0,2020-04-22,626.7491
5.0,32.5,8.0,2020-04-23,747.5553
5.0,32.5,8.0,2020-04-24,531.693
5.0,32.5,8.0,2020-04-25,467.1966
5.0,32.5,8.0,2020-04-26,643.5552
5.0,32.5,8.0,2020-04-27,644.55524
5.0,32.5,8.0,2020-04-28,594.7774
5.0,32.5,8.0,2020-04-29,703.88855
5.0,32.5,8.0,2020-04-30,397.0193
5.0,32.5,8.0,2020-05-01,13.776318
5.0,32.5,8.0,2020-05-02,304.72647
5.0,32.5,8.0,2020-05-03,31.694988
5.0,32.5,8.0,2020-05-04,456.66483
5.0,32.5,8.0,2020-05-05,630.64777
5.0,32.5,8.0,2020-05-06,711.2222
5.0,32.5,8.0,2020-05-07,0.944138
5.0,32.5,8.0,2020-05-08,186.33714
5.0,32.5,8.0,2020-05-09,668.0267
5.0,32.5,8.0,2020-05-10,631.674
5.0,32.5,8.0,2020-05-11,789.83295
5.0,32.5,8.0,2020-05-12,368.24448
5.0,32.5,8.0,2020-05-13,0.0
5.0,32.5,8.0,2020-05-14,23.107384
5.0,32.5,8.0,2020-05-15,117.05188
5.0,32.5,8.0,2020-05-16,1.749653
5.0,32.5,8.0,2020-05-17,609.38763
5.0,32.5,8.0,2020-05-18,709.4713
5.0,32.5,8.0,2020-05-19,32.806366
5.0,32.5,8.0,2020-05-20,364.0739
5.0,32.5,8.0,2020-05-21,303.52347
5.0,32.5,8.0,2020-05-22,567.6663
5.0,32.5,8.0,2020-05-23,112.40675
5.0,32.5,8.0,2020-05-24,5.7756414
5.0,32.5,8.0,2020-05-25,617.69196
5.0,32.5,8.0,2020-05-26,503.07718
5.0,32.5,8.0,2020-05-27,662.38873
5.0,32.5,8.0,2020-05-28,375.24393
5.0,32.5,8.0,2020-05-29,14.528553
5.0,32.5,8.0,2020-05-30,261.8199
5.0,32.5,8.0,2020-05-31,76.63747
5.0,32.5,8.0,2020-06-01,314.78293
5.0,32.5,8.0,2020-06-02,343.36884
5.0,32.5,8.0,2020-06-03,27.971834
5.0,32.5,8.0,2020-06-04,385.7754
5.0,32.5,8.0,2020-06-05,621.2784
5.0,32.5,8.0,2020-06-06,660.4952
5.0,32.5,8.0,2020-06-07,695.05493
5.0,32.5,8.0,2020-06-08,18.892101
5.0,32.5,8.0,2020-06-09,72.318954
5.0,32.5,8.0,2020-06-10,5.0013223
5.0,32.5,8.0,2020-06-11,0.0
5.0,32.5,8.0,2020-06-12,304.20248
5.0,32.5,8.0,2020-06-13,684.36053
5.0,32.5,8.0,2020-06-14,339.89038
5.0,32.5,8.0,2020-06-15,0.0
5.0,32.5,8.0,2020-06-16,12.720867
5.0,32.5,8.0,2020-06-17,49.717392
5.0,32.5,8.0,2020-06-18,709.86096
5.0,32.5,8.0,2020-06-19,703.6104
5.0,32.5,8.0,2020-06-20,726.63904
5.0,32.5,8.0,2020-06-21,335.68588
5.0,32.5,8.0,2020-06-22,44.689358
5.0,32.5,8.0,2020-06-23,644.4992
5.0,32.5,8.0,2020-06-24,403.84393
5.0,32.5,8.0,2020-06-25,416.47253
5.0,32.5,8.0,2020-06-26,10.279283
5.0,32.5,8.0,2020-06-27,27.600933
5.0,32.5,8.0,2020-06-28,354.80777
5.0,32.5,8.0,2020-06-29,6.7498884
5.0,32.5,8.0,2020-06-30,15.720681
5.0,32.5,8.0,2020-07-01,520.5971
5.0,32.5,8.0,2020-07-02,0.0
5.0,32.5,8.0,2020-07-03,114.24534
5.0,32.5,8.0,2020-07-04,378.38736
5.0,32.5,8.0,2020-07-05,69.14322
5.0,32.5,8.0,2020-07-06,0.0
5.0,32.5,8.0,2020-07-07,24.02784
5.0,32.5,8.0,2020-07-08,16.5008
5.0,32.5,8.0,2020-07-09,0.0
5.0,32.5,8.0,2020-07-10,0.0
5.0,32.5,8.0,2020-07-11,0.47187606
5.0,32.5,8.0,2020-07-12,138.6406
5.0,32.5,8.0,2020-07-13,716.9161
5.0,32.5,8.0,2020-07-14,324.45163
5.0,32.5,8.0,2020-07-15,0.5278546
5.0,32.5,8.0,2020-07-16,0.0
5.0,32.5,8.0,2020-07-17,382.49213
5.0,32.5,8.0,2020-07-18,0.0
5.0,32.5,8.0,2020-07-19,0.33329546
5.0,32.5,8.0,2020-07-20,449.53162
5.0,32.5,8.0,2020-07-21,2.5824199
5.0,32.5,8.0,2020-07-22,700.41644
5.0,32.5,8.0,2020-07-23,6.719982
5.0,32.5,8.0,2020-07-24,66.36309
5.0,32.5,8.0,2020-07-25,57.863182
5.0,32.5,8.0,2020-07-26,253.82071
5.0,32.5,8.0,2020-07-27,203.539
5.0,32.5,9.0,2020-04-01,666.5538
5.0,32.5,9.0,2020-04-02,571.249
5.0,32.5,9.0,2020-04-03,745.8328
5.0,32.5,9.0,2020-04-04,817.9993
5.0,32.5,9.0,2020-04-05,766.082
5.0,32.5,9.0,2020-04-06,637.1931
5.0,32.5,9.0,2020-04-07,797.693
5.0,32.5,9.0,2020-04-08,654.47076
5.0,32.5,9.0,2020-04-09,0.0
5.0,32.5,9.0,2020-04-10,32.93901
5.0,32.5,9.0,2020-04-11,0.0
5.0,32.5,9.0,2020-04-12,12.722541
5.0,32.5,9.0,2020-04-13,783.027
5.0,32.5,9.0,2020-04-14,274.13297
5.0,32.5,9.0,2020-04-15,437.6686
5.0,32.5,9.0,2020-04-16,1.7503704
5.0,32.5,9.0,2020-04-17,550.8424
5.0,32.5,9.0,2020-04-18,14.665897
5.0,32.5,9.0,2020-04-19,529.18176
5.0,32.5,9.0,2020-04-20,725.3185
5.0,32.5,9.0,2020-04-21,625.9461
5.0,32.5,9.0,2020-04-22,758.83246
5.0,32.5,9.0,2020-04-23,833.97186
5.0,32.5,9.0,2020-04-24,608.1375
5.0,32.5,9.0,2020-04-25,553.2102
5.0,32.5,9.0,2020-04-26,730.19415
5.0,32.5,9.0,2020-04-27,740.8608
5.0,32.5,9.0,2020-04-28,698.88855
5.0,32.5,9.0,2020-04-29,797.4996
5.0,32.5,9.0,2020-04-30,482.16418
5.0,32.5,9.0,2020-05-01,17.807583
5.0,32.5,9.0,2020-05-02,569.16235
5.0,32.5,9.0,2020-05-03,352.3007
5.0,32.5,9.0,2020-05-04,590.0536
5.0,32.5,9.0,2020-05-05,795.6357
5.0,32.5,9.0,2020-05-06,817.7486
5.0,32.5,9.0,2020-05-07,0.19437294
5.0,32.5,9.0,2020-05-08,242.73439
5.0,32.5,9.0,2020-05-09,760.9993
5.0,32.5,9.0,2020-05-10,797.6666
5.0,32.5,9.0,2020-05-11,857.05414
5.0,32.5,9.0,2020-05-12,43.132874
5.0,32.5,9.0,2020-05-13,0.027793292
5.0,32.5,9.0,2020-05-14,13.552796
5.0,32.5,9.0,2020-05-15,135.64252
5.0,32.5,9.0,2020-05-16,0.0
5.0,32.5,9.0,2020-05-17,651.8321
5.0,32.5,9.0,2020-05-18,788.3044
5.0,32.5,9.0,2020-05-19,102.36169
5.0,32.5,9.0,2020-05-20,206.30507
5.0,32.5,9.0,2020-05-21,276.4864
5.0,32.5,9.0,2020-05-22,661.11127
5.0,32.5,9.0,2020-05-23,244.96803
5.0,32.5,9.0,2020-05-24,35.028442
5.0,32.5,9.0,2020-05-25,494.03485
5.0,32.5,9.0,2020-05-26,560.58057
5.0,32.5,9.0,2020-05-27,742.85895
5.0,32.5,9.0,2020-05-28,206.91252
5.0,32.5,9.0,2020-05-29,35.91504
5.0,32.5,9.0,2020-05-30,727.1089
5.0,32.5,9.0,2020-05-31,73.91911
5.0,32.5,9.0,2020-06-01,646.82794
5.0,32.5,9.0,2020-06-02,406.4471
5.0,32.5,9.0,2020-06-03,160.94093
5.0,32.5,9.0,2020-06-04,507.27515
5.0,32.5,9.0,2020-06-05,701.4173
5.0,32.5,9.0,2020-06-06,723.8809
5.0,32.5,9.0,2020-06-07,776.4731
5.0,32.5,9.0,2020-06-08,22.60967
5.0,32.5,9.0,2020-06-09,12.862823
5.0,32.5,9.0,2020-06-10,18.334358
5.0,32.5,9.0,2020-06-11,0.0
5.0,32.5,9.0,2020-06-12,424.95395
