iter	RMSE
3226	20436.60144
3227	20435.34212
3228	20433.281
3229	20427.89368
3230	20422.56795
3231	20420.77267
3232	20418.57523
3233	20417.13551
3234	20414.5931
3235	20412.79263
3236	20408.88276
3237	20406.46655
3238	20404.88994
3239	20401.80687
3240	20400.82586
3241	20396.67392
3242	20395.83433
3243	20391.31476
3244	20386.2351
3245	20383.89024
3246	20383.0796
3247	20381.39904
3248	20377.67863
3249	20374.16259
3250	20372.07971
3251	20368.53733
3252	20367.53418
3253	20363.57926
3254	20359.05131
3255	20357.51372
3256	20355.67789
3257	20352.5854
3258	20352.28034
3259	20347.00808
3260	20344.65115
3261	20342.52336
3262	20339.25405
3263	20336.85603
3264	20334.03736
3265	20332.3263
3266	20329.32019
3267	20327.95172
3268	20325.63628
3269	20322.00354
3270	20313.94508
3271	20309.16038
3272	20307.04796
3273	20299.97381
3274	20299.60603
3275	20297.35274
3276	20296.33882
3277	20293.59034
3278	20291.58993
3279	20286.59609
3280	20284.78459
3281	20280.8893
3282	20275.93561
3283	20275.18107
3284	20273.97268
3285	20271.37126
3286	20269.09151
3287	20265.41198
3288	20264.05373
3289	20262.68638
3290	20260.42103
3291	20258.56532
3292	20256.71389
3293	20252.19965
3294	20249.93075
3295	20247.10776
3296	20246.43339
3297	20242.01419
3298	20239.05898
3299	20236.25987
3300	20233.291
3301	20231.67897
3302	20230.51602
3303	20228.71786
3304	20224.697
3305	20224.05127
3306	20220.98693
3307	20218.14814
3308	20216.2467
3309	20214.59044
3310	20212.52422
3311	20212.46133
3312	20209.71051
3313	20207.81612
3314	20201.01295
3315	20197.54816
3316	20194.18858
3317	20192.71614
3318	20191.21397
3319	20183.40507
3320	20181.35981
3321	20180.93168
3322	20179.71138
3323	20178.37621
3324	20175.08491
3325	20168.72343
3326	20167.34626
3327	20166.40353
3328	20163.96344
3329	20161.55765
3330	20156.77396
3331	20153.95855
3332	20152.81254
3333	20150.75055
3334	20146.63293
3335	20146.10492
3336	20144.23004
3337	20140.31675
3338	20138.53981
3339	20136.73349
3340	20135.80692
3341	20134.57079
3342	20130.64846
3343	20128.13423
3344	20127.22956
3345	20126.37857
3346	20125.21553
3347	20119.82805
3348	20116.54218
3349	20109.17971
3350	20106.94753
3351	20101.95315
3352	20100.83135
3353	20099.17026
3354	20095.86969
3355	20094.50501
3356	20090.9838
3357	20088.31833
3358	20085.31809
3359	20082.59018
3360	20081.68199
3361	20078.25777
3362	20078.19526
3363	20077.3585
3364	20074.94845
3365	20070.42773
3366	20068.75356
3367	20064.59577
3368	20062.30692
3369	20060.51452
3370	20059.15653
3371	20053.95713
3372	20048.87141
3373	20047.09407
3374	20044.42394
3375	20040.99163
3376	20038.59261
3377	20037.09314
3378	20034.78212
3379	20032.09158
3380	20027.18016
3381	20024.78613
3382	20024.16632
3383	20021.1481
3384	20018.97792
3385	20009.70331
3386	20006.31081
3387	20004.24128
3388	20003.34324
3389	20002.20648
3390	19999.79026
3391	19997.06791
3392	19994.00519
3393	19993.03457
3394	19990.43497
3395	19987.48231
3396	19982.75892
3397	19979.73234
3398	19976.33384
3399	19972.96731
3400	19968.6245
3401	19968.51802
3402	19963.8173
3403	19961.44335
3404	19960.21694
3405	19956.3063
3406	19953.6141
3407	19950.13704
3408	19948.28818
3409	19945.388
3410	19941.85151
3411	19940.24673
3412	19936.16277
3413	19934.87799
3414	19932.69278
3415	19931.02014
3416	19930.48552
3417	19928.50246
3418	19927.04697
3419	19921.281
3420	19919.16178
3421	19916.72546
3422	19913.27071
3423	19913.00586
3424	19908.7182
3425	19906.90141
3426	19905.20425
3427	19903.66377
3428	19901.49732
3429	19901.19763
3430	19888.17106
3431	19885.89116
3432	19884.29413
3433	19881.14845
3434	19880.03638
3435	19878.72889
3436	19874.68049
3437	19871.46608
3438	19868.76804
3439	19864.64499
3440	19863.33907
3441	19862.42551
3442	19861.00214
3443	19858.37485
3444	19855.9625
3445	19852.94924
3446	19852.92362
3447	19848.84758
3448	19845.10144
3449	19841.47635
3450	19837.74696
3451	19835.83159
3452	19834.76154
3453	19832.21514
3454	19831.09413
3455	19828.98383
3456	19828.30209
3457	19825.15873
3458	19823.34054
3459	19819.51839
3460	19818.7778
3461	19816.98768
3462	19815.85087
3463	19813.70876
3464	19808.90836
3465	19807.74172
3466	19807.5703
3467	19806.31678
3468	19803.9663
3469	19803.28097
3470	19800.34351
3471	19795.70158
3472	19791.75376
3473	19788.35503
3474	19785.54334
3475	19783.54965
3476	19782.57452
3477	19780.63642
3478	19777.64432
3479	19775.84222
3480	19771.32241
3481	19767.90828
3482	19766.63185
3483	19765.48048
3484	19763.81293
3485	19763.17713
3486	19762.12304
3487	19761.36756
3488	19759.92015
3489	19758.38104
3490	19756.04633
3491	19753.64344
3492	19752.87258
3493	19750.75061
3494	19748.17212
3495	19746.46766
3496	19744.12843
3497	19742.66585
3498	19741.22254
3499	19736.55504
3500	19733.63304
3501	19732.95616
3502	19728.55362
3503	19725.51942
3504	19722.00099
3505	19720.7393
3506	19719.76747
3507	19717.52384
3508	19713.58339
3509	19712.63471
3510	19711.22613
3511	19706.48177
3512	19703.0814
3513	19700.04458
3514	19695.02647
3515	19690.77913
3516	19687.50689
3517	19685.09276
3518	19684.04
3519	19677.86635
3520	19675.86158
3521	19675.64579
3522	19670.81872
3523	19668.73153
3524	19665.67401
3525	19662.90352
3526	19659.25452
3527	19651.6423
3528	19650.26064
3529	19647.42703
3530	19646.88802
3531	19646.43241
3532	19643.24176
3533	19642.776
3534	19638.40242
3535	19635.53389
3536	19631.31901
3537	19628.86416
3538	19624.44998
3539	19621.61906
3540	19616.63392
3541	19609.01848
3542	19603.69331
3543	19600.22245
3544	19599.77704
3545	19597.18724
3546	19596.78626
3547	19593.49952
3548	19591.56496
3549	19590.66143
3550	19588.81965
3551	19586.84843
3552	19586.05173
3553	19583.13218
3554	19580.48339
3555	19576.68924
3556	19575.65279
3557	19574.82753
3558	19571.07995
3559	19570.13994
3560	19568.17154
3561	19565.37787
3562	19564.11883
3563	19557.1231
3564	19555.54197
3565	19552.87041
3566	19550.5491
3567	19549.67569
3568	19547.9788
3569	19545.64656
3570	19543.04606
3571	19540.94218
3572	19539.56516
3573	19538.7993
3574	19536.28399
3575	19533.03216
3576	19529.87217
3577	19526.77632
3578	19524.6303
3579	19521.19279
3580	19518.91826
3581	19515.5777
3582	19514.62667
3583	19509.47754
3584	19505.96804
3585	19502.48223
3586	19500.77575
3587	19499.99745
3588	19494.24811
3589	19491.82405
3590	19490.72057
3591	19489.18618
3592	19484.60062
3593	19483.59252
3594	19482.74362
3595	19480.03806
3596	19472.8634
3597	19470.02588
3598	19468.03802
3599	19464.88517
3600	19460.73136
3601	19457.67402
3602	19454.50075
3603	19453.706
3604	19449.89478
3605	19446.39903
3606	19445.86877
3607	19445.4762
3608	19443.82793
3609	19442.40138
3610	19439.21809
3611	19435.96849
3612	19434.69354
3613	19433.62697
3614	19427.91795
3615	19425.66432
3616	19416.50489
3617	19415.15808
3618	19414.52906
3619	19412.10913
3620	19410.1169
3621	19408.85545
3622	19404.36269
3623	19399.89208
3624	19398.84435
3625	19396.43801
3626	19393.57062
3627	19391.12953
3628	19390.34656
3629	19387.47766
3630	19385.61627
3631	19384.50469
3632	19381.80564
3633	19381.27354
3634	19378.04266
3635	19376.58234
3636	19373.84388
3637	19371.87546
3638	19369.25786
3639	19365.2459
3640	19362.93971
3641	19359.82278
3642	19359.1733
3643	19357.74836
3644	19355.6231
3645	19355.24387
3646	19352.53654
3647	19348.30294
3648	19347.4152
3649	19342.84433
3650	19341.46538
3651	19340.52445
3652	19336.77102
3653	19332.8195
3654	19332.11606
3655	19327.64668
3656	19326.57633
3657	19323.4811
3658	19319.89154
3659	19319.74845
3660	19317.47896
3661	19315.37931
3662	19314.08268
3663	19311.45268
3664	19304.70886
3665	19301.77825
3666	19300.00583
3667	19293.97721
3668	19292.00014
3669	19291.17351
3670	19289.55263
3671	19286.82351
3672	19285.25601
3673	19283.75413
3674	19279.83311
3675	19278.65336
3676	19276.61468
3677	19275.10125
3678	19272.55211
3679	19268.84059
3680	19267.19166
3681	19262.04592
3682	19260.41123
3683	19259.25842
3684	19258.32553
3685	19256.54546
3686	19255.6185
3687	19252.39564
3688	19252.056
3689	19251.34337
3690	19248.32622
3691	19247.67775
3692	19244.65026
3693	19243.51785
3694	19239.51577
3695	19237.81912
3696	19237.53828
3697	19235.92746
3698	19234.78125
3699	19233.82423
3700	19232.26515
3701	19230.9289
3702	19228.30441
3703	19224.83686
3704	19221.81132
3705	19221.57424
3706	19219.16875
3707	19217.75039
3708	19213.08028
3709	19212.06738
3710	19210.0065
3711	19206.73132
3712	19201.82932
3713	19200.89891
3714	19194.83266
3715	19189.57706
3716	19182.52214
3717	19181.97005
3718	19178.74273
3719	19177.17621
3720	19174.67507
3721	19171.52289
3722	19170.14066
3723	19168.97123
3724	19166.86703
3725	19165.29507
3726	19154.33073
3727	19153.72909
3728	19153.49877
3729	19150.64392
3730	19149.15182
3731	19144.89004
3732	19143.13778
3733	19141.81038
3734	19138.78567
3735	19136.84586
3736	19133.16461
3737	19129.93276
3738	19127.87029
3739	19126.69634
3740	19126.20898
3741	19123.70134
3742	19122.52523
3743	19119.65893
3744	19119.03368
3745	19117.86175
3746	19116.35939
3747	19114.90494
3748	19110.73686
3749	19107.85276
3750	19106.93987
3751	19105.82641
3752	19104.14019
3753	19101.91383
3754	19100.46568
3755	19099.07669
3756	19096.90156
3757	19092.93098
3758	19092.5416
3759	19089.45185
3760	19087.67764
3761	19085.74622
3762	19083.60916
3763	19082.1104
3764	19078.79016
3765	19076.25637
3766	19075.52022
3767	19073.83242
3768	19069.77541
3769	19067.66512
3770	19066.36703
3771	19063.36667
3772	19061.07779
3773	19059.27166
3774	19056.9956
3775	19054.24767
3776	19053.00031
3777	19049.16618
3778	19048.49691
3779	19044.08107
3780	19042.94747
3781	19041.88955
3782	19039.91443
3783	19036.39808
3784	19034.34029
3785	19033.19013
3786	19032.00459
3787	19030.50895
3788	19028.09225
3789	19026.31474
3790	19023.74641
3791	19023.2333
3792	19021.12254
3793	19020.02718
3794	19018.21933
3795	19016.88454
3796	19016.52488
3797	19014.89117
3798	19008.97408
3799	19006.34243
3800	19004.37788
3801	19001.48309
3802	19000.4599
3803	18998.18569
3804	18996.47451
3805	18994.38865
3806	18992.89252
3807	18991.68057
3808	18988.00643
3809	18983.35729
3810	18982.4415
3811	18981.35324
3812	18974.81923
3813	18974.23773
3814	18972.2072
3815	18967.29902
3816	18966.40419
3817	18964.67271
3818	18963.87105
3819	18960.69781
3820	18959.58594
3821	18957.49552
3822	18956.02685
3823	18953.77169
3824	18950.23909
3825	18947.71393
3826	18946.27271
3827	18945.66529
3828	18944.68271
3829	18941.16111
3830	18937.78145
3831	18936.22475
3832	18931.81272
3833	18930.34547
3834	18926.46136
3835	18924.62277
3836	18922.24767
3837	18918.82719
3838	18918.48442
3839	18916.50319
3840	18913.055
3841	18911.46355
3842	18909.58132
3843	18906.14763
3844	18904.63843
3845	18903.21284
3846	18901.54352
3847	18898.99418
3848	18896.03397
3849	18895.28032
3850	18893.21992
3851	18891.66062
3852	18891.16297
3853	18888.90959
3854	18884.14374
3855	18882.82901
3856	18879.73895
3857	18878.35868
3858	18873.19964
3859	18871.55274
3860	18868.65001
3861	18866.87128
3862	18864.47939
3863	18860.30415
3864	18856.63157
3865	18856.4486
3866	18853.84858
3867	18851.79538
3868	18850.90874
3869	18849.28627
3870	18845.65807
3871	18844.64672
3872	18842.91651
3873	18840.14304
3874	18838.89045
3875	18836.4695
3876	18834.21388
3877	18833.35547
3878	18831.87605
3879	18829.74228
3880	18828.36176
3881	18825.17269
3882	18821.18757
3883	18819.14476
3884	18816.30859
3885	18812.70897
3886	18811.59232
3887	18809.90782
3888	18807.94532
3889	18806.00562
3890	18804.68346
3891	18802.7834
3892	18800.82458
3893	18798.54354
3894	18797.61207
3895	18796.20429
3896	18795.03214
3897	18794.27165
3898	18792.6501
3899	18791.97174
3900	18790.33723
3901	18788.97469
3902	18787.26894
3903	18786.33834
3904	18785.12341
3905	18778.02199
3906	18771.92607
3907	18769.68469
3908	18767.99148
3909	18766.59866
3910	18765.17428
3911	18764.12859
3912	18762.25141
3913	18759.80064
3914	18758.24676
3915	18755.57882
3916	18753.04942
3917	18752.22692
3918	18751.30742
3919	18745.37261
3920	18742.27847
3921	18739.82332
3922	18738.07932
3923	18737.49385
3924	18734.51095
3925	18730.65285
3926	18729.49966
3927	18727.00385
3928	18726.55498
3929	18725.41297
3930	18725.12857
3931	18723.44535
3932	18722.43218
3933	18718.13919
3934	18715.29075
3935	18714.31946
3936	18712.6821
3937	18712.14387
3938	18711.43497
3939	18709.46263
3940	18707.21339
3941	18706.48877
3942	18705.03832
3943	18702.00627
3944	18700.52874
3945	18698.04514
3946	18695.26988
3947	18695.01719
3948	18693.13271
3949	18691.18446
3950	18687.872
3951	18684.85689
3952	18682.9451
3953	18682.32505
3954	18678.03004
3955	18676.99396
3956	18676.05745
3957	18674.8943
3958	18674.30411
3959	18672.92924
3960	18671.30294
3961	18669.26967
3962	18665.38226
3963	18663.35412
3964	18662.21087
3965	18661.72773
3966	18661.05934
3967	18659.22661
3968	18656.63449
3969	18653.42233
3970	18651.89415
3971	18650.8939
3972	18649.27175
3973	18648.27783
3974	18647.15946
3975	18646.40538
3976	18643.05783
3977	18640.65484
3978	18640.0546
3979	18637.47721
3980	18636.73336
3981	18635.9721
3982	18634.14855
3983	18632.05113
3984	18630.30328
3985	18628.5031
3986	18627.81244
3987	18626.00363
3988	18625.2919
3989	18621.47862
3990	18620.28822
3991	18617.01037
3992	18615.9394
3993	18612.76223
3994	18611.82579
3995	18607.78425
3996	18605.76222
3997	18603.53742
3998	18602.43275
3999	18600.91022
4000	18597.84263
4001	18595.66428
4002	18592.63905
4003	18588.95853
4004	18588.3586
4005	18584.68536
4006	18582.84471
4007	18581.16571
4008	18578.66117
4009	18575.52688
4010	18574.70401
4011	18573.51248
4012	18570.10606
4013	18569.50785
4014	18564.80078
4015	18563.84019
4016	18560.9222
4017	18559.60684
4018	18554.1105
4019	18543.48963
4020	18541.68111
4021	18539.45227
4022	18538.61973
4023	18536.04033
4024	18534.36131
4025	18530.1368
4026	18527.74453
4027	18525.31551
4028	18523.10898
4029	18521.61376
4030	18519.92366
4031	18516.37627
4032	18513.76364
4033	18511.33052
4034	18508.21843
4035	18506.98168
4036	18503.81927
4037	18500.27714
4038	18496.80618
4039	18494.5733
4040	18490.46929
4041	18488.9211
4042	18484.36101
4043	18482.29077
4044	18481.32502
4045	18478.88764
4046	18477.08251
4047	18475.27915
4048	18473.06106
4049	18467.6032
4050	18465.34901
4051	18464.2017
4052	18462.18345
4053	18459.49796
4054	18456.54883
4055	18454.78991
4056	18451.97587
4057	18449.38023
4058	18448.35494
4059	18446.76009
4060	18444.9576
4061	18441.02547
4062	18439.61446
4063	18439.40886
4064	18437.0558
4065	18434.97474
4066	18433.76437
4067	18432.64569
4068	18432.16266
4069	18429.72505
4070	18428.53322
4071	18424.5484
4072	18422.81648
4073	18421.76417
4074	18420.24713
4075	18417.40399
4076	18416.4593
4077	18413.77223
4078	18410.76674
4079	18409.8254
4080	18408.05703
4081	18405.81233
4082	18398.87514
4083	18395.90238
4084	18395.23493
4085	18394.66926
4086	18393.94551
4087	18393.44538
4088	18390.90219
4089	18390.08407
4090	18389.02288
4091	18388.64215
4092	18387.01734
4093	18384.7288
4094	18384.02062
4095	18381.24508
4096	18380.64294
4097	18375.79441
4098	18375.55351
4099	18374.60322
4100	18373.67147
4101	18371.42617
4102	18370.61374
4103	18369.8666
4104	18366.52188
4105	18365.20972
4106	18364.70767
4107	18363.51653
4108	18362.42481
4109	18360.30431
4110	18359.29991
4111	18356.87781
4112	18355.90754
4113	18354.45069
4114	18352.89982
4115	18350.10144
4116	18348.49001
4117	18346.56233
4118	18345.08513
4119	18341.75453
4120	18338.88863
4121	18336.91802
4122	18335.75305
4123	18332.96467
4124	18331.98748
4125	18330.3017
4126	18328.98569
4127	18327.78104
4128	18326.35135
4129	18325.26802
4130	18324.27797
4131	18323.07052
4132	18322.25265
4133	18321.05585
4134	18319.26925
4135	18314.93417
4136	18314.22495
4137	18310.85098
4138	18309.98947
4139	18308.34813
4140	18307.626
4141	18305.52475
4142	18301.99785
4143	18299.54705
4144	18294.75776
4145	18290.80309
4146	18288.47137
4147	18286.66851
4148	18286.06199
4149	18284.08482
4150	18281.03912
4151	18279.5964
4152	18277.24209
4153	18272.56465
4154	18271.54706
4155	18270.30728
4156	18267.98024
4157	18264.93459
4158	18263.98951
4159	18263.18018
4160	18261.69033
4161	18260.0559
4162	18258.15705
4163	18257.79816
4164	18255.29266
4165	18254.86299
4166	18253.83979
4167	18249.98458
4168	18247.63471
4169	18244.93048
4170	18243.44269
4171	18239.45925
4172	18235.1656
4173	18234.72227
4174	18233.502
4175	18229.98941
4176	18227.43465
4177	18226.66918
4178	18225.26556
4179	18224.59244
4180	18222.35329
4181	18221.10427
4182	18219.9858
4183	18219.24627
4184	18218.33293
4185	18216.16715
4186	18214.75796
4187	18213.00996
4188	18211.63654
4189	18208.58672
4190	18206.98331
4191	18205.26167
4192	18202.76388
4193	18199.96585
4194	18197.61543
4195	18194.59674
4196	18193.80081
4197	18191.53278
4198	18188.38039
4199	18186.98121
4200	18186.98053
4201	18185.52419
4202	18183.92963
4203	18183.18247
4204	18182.91931
4205	18180.51935
4206	18176.57372
4207	18174.68912
4208	18173.50145
4209	18170.5659
4210	18168.52278
4211	18166.76298
4212	18166.1557
4213	18163.27155
4214	18160.95781
4215	18160.40456
4216	18158.23876
4217	18155.27267
4218	18154.162
4219	18153.53271
4220	18151.1708
4221	18149.97626
4222	18149.23375
4223	18146.9557
4224	18144.23716
4225	18141.69395
4226	18141.31052
4227	18139.59956
4228	18137.04943
4229	18133.78495
4230	18130.5573
4231	18129.52245
4232	18128.97121
4233	18127.54143
4234	18125.98982
4235	18124.73661
4236	18122.27755
4237	18119.22343
4238	18117.03677
4239	18113.78364
4240	18111.42363
4241	18110.54023
4242	18109.67097
4243	18109.03195
4244	18105.66655
4245	18105.07558
4246	18103.76028
4247	18103.37953
4248	18100.90487
4249	18100.10102
4250	18099.57573
4251	18097.28057
4252	18091.91175
4253	18090.6375
4254	18089.35045
4255	18088.50494
4256	18088.02929
4257	18083.88912
4258	18082.52193
4259	18079.19702
4260	18075.27287
4261	18074.60885
4262	18072.76084
4263	18070.43404
4264	18067.88454
4265	18066.07122
4266	18065.02246
4267	18063.86612
4268	18062.93358
4269	18061.14732
4270	18058.50758
4271	18057.31298
4272	18055.30842
4273	18053.53566
4274	18053.14854
4275	18051.34098
4276	18047.17003
4277	18042.34195
4278	18040.39984
4279	18036.26826
4280	18035.53239
4281	18032.81072
4282	18031.3416
4283	18029.83219
4284	18028.92792
4285	18027.18639
4286	18025.08659
4287	18024.65325
4288	18023.86677
4289	18022.71135
4290	18021.36388
4291	18019.48842
4292	18018.927
4293	18014.21107
4294	18012.58034
4295	18012.12871
4296	18009.79711
4297	18007.71151
4298	18006.73277
4299	18005.48606
4300	18004.4292
4301	18002.7395
4302	18000.52509
4303	17997.76721
4304	17996.43032
4305	17994.51841
4306	17992.93481
4307	17992.11185
4308	17989.3393
4309	17989.33509
4310	17987.08164
4311	17985.22134
4312	17981.90388
4313	17978.28453
4314	17975.31422
4315	17972.42246
4316	17969.52368
4317	17967.69892
4318	17964.14448
4319	17962.56556
4320	17961.44019
4321	17959.76423
4322	17959.32735
4323	17956.05236
4324	17954.10781
4325	17949.51426
4326	17949.1136
4327	17947.73478
4328	17936.86716
4329	17935.2209
4330	17930.30903
4331	17928.48009
4332	17925.44234
4333	17924.56936
4334	17923.38025
4335	17921.4225
4336	17921.0334
4337	17918.97865
4338	17918.65603
4339	17916.52331
4340	17916.21079
4341	17915.86945
4342	17914.72517
4343	17914.27465
4344	17910.90448
4345	17904.93197
4346	17901.72364
4347	17900.70724
4348	17899.30085
4349	17898.79244
4350	17898.3306
4351	17896.34782
4352	17895.89735
4353	17894.91121
4354	17893.9782
4355	17891.62605
4356	17890.13036
4357	17888.16453
4358	17886.09402
4359	17884.82269
4360	17881.96062
4361	17880.89457
4362	17880.13478
4363	17879.30059
4364	17878.52239
4365	17876.20512
4366	17873.26158
4367	17871.74744
4368	17871.00228
4369	17868.26034
4370	17866.07339
4371	17864.32282
4372	17864.19721
4373	17863.68808
4374	17862.51194
4375	17862.36042
4376	17860.17519
4377	17858.87977
4378	17857.56801
4379	17856.341
4380	17853.20497
4381	17852.1702
4382	17850.11233
4383	17849.85318
4384	17847.81316
4385	17847.21806
4386	17845.8344
4387	17844.74
4388	17843.28203
4389	17842.46902
4390	17839.31882
4391	17836.71778
4392	17836.22099
4393	17834.88122
4394	17832.87509
4395	17831.02332
4396	17828.84353
4397	17827.52739
4398	17824.88942
4399	17823.96103
4400	17822.95299
4401	17821.87074
4402	17819.11239
4403	17817.30293
4404	17814.9404
4405	17813.45107
4406	17808.65853
4407	17806.78167
4408	17805.86291
4409	17805.33033
4410	17804.04915
4411	17802.12533
4412	17798.33976
4413	17796.5935
4414	17796.09696
4415	17795.28752
4416	17794.20959
4417	17792.45575
4418	17792.24354
4419	17790.06191
4420	17789.70615
4421	17788.60756
4422	17785.98844
4423	17785.1473
4424	17783.02021
4425	17781.00678
4426	17773.70879
4427	17772.67744
4428	17771.64514
4429	17771.15229
4430	17766.69381
4431	17765.49574
4432	17762.78535
4433	17762.07717
4434	17761.25676
4435	17760.14837
4436	17758.28053
4437	17756.26436
4438	17755.20862
4439	17754.77614
4440	17753.03831
4441	17751.24701
4442	17750.56564
4443	17750.28789
4444	17748.19537
4445	17746.40924
4446	17744.45901
4447	17743.71344
4448	17743.32475
4449	17740.86967
4450	17737.33657
4451	17734.76079
4452	17734.39493
4453	17732.37519
4454	17729.97925
4455	17727.97176
4456	17727.30629
4457	17725.05486
4458	17724.11373
4459	17720.97358
4460	17719.4865
4461	17717.15068
4462	17715.24707
4463	17711.71974
4464	17710.06602
4465	17708.95069
4466	17706.75375
4467	17705.13714
4468	17701.38401
4469	17700.33
4470	17698.53616
4471	17695.6993
4472	17694.30379
4473	17693.70159
4474	17691.81461
4475	17690.65125
4476	17687.65865
4477	17686.19292
4478	17684.68291
4479	17682.14833
4480	17680.99978
4481	17679.34407
4482	17678.14803
4483	17676.77156
4484	17675.58756
4485	17675.1742
4486	17673.9147
4487	17672.55759
4488	17671.2412
4489	17668.74205
4490	17668.0313
4491	17665.10963
4492	17662.81475
4493	17659.67329
4494	17655.87679
4495	17653.81208
4496	17650.15033
4497	17646.83179
4498	17645.4144
4499	17643.91898
4500	17641.70147
4501	17639.54235
4502	17638.84644
4503	17637.10261
4504	17635.39334
4505	17634.26956
4506	17632.31393
4507	17631.84553
4508	17628.59233
4509	17626.57845
4510	17624.42303
4511	17622.51386
4512	17621.73042
4513	17620.34091
4514	17617.62307
4515	17616.99252
4516	17615.94478
4517	17614.729
4518	17611.74207
4519	17609.66387
4520	17607.73769
4521	17603.53699
4522	17602.7601
4523	17600.50445
4524	17598.06091
4525	17597.54907
4526	17596.90733
4527	17596.47276
4528	17594.6972
4529	17593.67362
4530	17592.91674
4531	17591.15425
4532	17588.69389
4533	17586.57924
4534	17584.44197
4535	17583.50717
4536	17581.52382
4537	17580.36703
4538	17578.27375
4539	17575.8216
4540	17573.69377
4541	17572.14727
4542	17571.10389
4543	17570.27733
4544	17569.97631
4545	17567.91933
4546	17566.72545
4547	17566.57279
4548	17564.70272
4549	17563.40989
4550	17561.83392
4551	17559.52996
4552	17557.81987
4553	17556.62561
4554	17552.66116
4555	17551.28729
4556	17549.18803
4557	17544.67078
4558	17542.83954
4559	17540.11756
4560	17538.5354
4561	17535.74351
4562	17534.51642
4563	17533.74308
4564	17532.59258
4565	17531.03963
4566	17529.49135
4567	17527.97139
4568	17525.66939
4569	17524.75803
4570	17522.72165
4571	17521.88743
4572	17520.4251
4573	17518.65941
4574	17517.93943
4575	17515.48517
4576	17512.0109
4577	17510.4564
4578	17509.92488
4579	17508.23817
4580	17507.74018
4581	17505.83717
4582	17505.6275
4583	17504.31137
4584	17502.72457
4585	17500.65041
4586	17499.41449
4587	17497.4554
4588	17497.06431
4589	17496.13061
4590	17493.45474
4591	17486.90819
4592	17483.85389
4593	17481.5832
4594	17480.63365
4595	17478.79082
4596	17478.19757
4597	17476.37106
4598	17474.41471
4599	17472.80007
4600	17471.0686
4601	17467.52755
4602	17465.39978
4603	17462.44162
4604	17462.27347
4605	17460.93582
4606	17457.38607
4607	17456.41307
4608	17452.8349
4609	17451.06836
4610	17450.41641
4611	17449.77118
4612	17448.35117
4613	17447.1845
4614	17445.36164
4615	17443.69331
4616	17441.03501
4617	17438.71724
4618	17436.82434
4619	17435.43574
4620	17434.513
4621	17433.50767
4622	17431.72727
4623	17430.87282
4624	17426.33425
4625	17424.91771
4626	17416.74984
4627	17414.85759
4628	17409.50406
4629	17408.41847
4630	17408.11
4631	17407.37624
4632	17407.32867
4633	17406.24974
4634	17405.92169
4635	17403.01335
4636	17399.77141
4637	17396.56797
4638	17395.48789
4639	17392.87532
4640	17390.79538
4641	17388.91026
4642	17385.94106
4643	17384.51042
4644	17382.52051
4645	17381.46856
4646	17380.63377
4647	17378.83706
4648	17375.98615
4649	17375.03312
4650	17374.19771
4651	17372.54925
4652	17371.60066
4653	17369.35003
4654	17367.59708
4655	17364.81302
4656	17362.24664
4657	17360.83923
4658	17359.80874
4659	17358.06289
4660	17355.55374
4661	17354.44959
4662	17351.84988
4663	17349.36777
4664	17348.5812
4665	17345.88227
4666	17344.0365
4667	17343.50441
4668	17342.26867
4669	17341.26198
4670	17339.27554
4671	17339.165
4672	17336.47818
4673	17335.38058
4674	17334.65427
4675	17333.29555
4676	17331.03574
4677	17327.13094
4678	17325.82984
4679	17323.65297
4680	17321.93732
4681	17321.39819
4682	17319.79791
4683	17318.69226
4684	17317.41793
4685	17316.66162
4686	17313.42632
4687	17311.79198
4688	17308.44498
4689	17304.96464
4690	17303.99501
4691	17302.0547
4692	17301.43274
4693	17299.36485
4694	17297.43661
4695	17294.8355
4696	17291.7988
4697	17290.2487
4698	17288.213
4699	17285.72814
4700	17284.11237
4701	17282.56652
4702	17280.35329
4703	17277.53064
4704	17276.8338
4705	17275.98147
4706	17275.17378
4707	17272.7069
4708	17268.7195
4709	17268.19536
4710	17267.10888
4711	17266.98606
4712	17265.6978
4713	17263.99573
4714	17263.39172
4715	17263.00954
4716	17261.99787
4717	17261.10929
4718	17260.81531
4719	17260.43953
4720	17259.40945
4721	17258.71488
4722	17257.91254
4723	17256.02754
4724	17254.76334
4725	17253.52483
4726	17250.49271
4727	17248.87571
4728	17247.86298
4729	17247.35759
4730	17246.46415
4731	17246.28223
4732	17245.33518
4733	17243.9745
4734	17242.46076
4735	17241.12861
4736	17237.75729
4737	17235.58734
4738	17233.19638
4739	17231.57962
4740	17230.48025
4741	17229.18982
4742	17226.28137
4743	17223.34493
4744	17222.31631
4745	17220.04242
4746	17219.77896
4747	17218.75778
4748	17218.27975
4749	17216.71892
4750	17216.24555
4751	17213.9955
4752	17212.25221
4753	17210.78003
4754	17209.73957
4755	17207.8952
4756	17204.45695
4757	17204.00634
4758	17202.35351
4759	17199.97675
4760	17198.16564
4761	17195.64556
4762	17193.7735
4763	17191.37034
4764	17189.57716
4765	17186.34218
4766	17184.44518
4767	17183.0692
4768	17181.77551
4769	17181.15067
4770	17178.01956
4771	17176.46328
4772	17174.54685
4773	17172.98164
4774	17172.09022
4775	17171.05617
4776	17169.71347
4777	17167.94447
4778	17166.08991
4779	17163.91055
4780	17162.44895
4781	17160.58401
4782	17158.38896
