지점,1시간평균 미세먼지농도(㎍/㎥)
156.0,88.0
156.0,47.0
156.0,48.0
156.0,49.0
156.0,50.0
156.0,52.714285714285715
156.0,55.42857142857143
156.0,58.14285714285714
156.0,60.85714285714286
156.0,63.57142857142857
156.0,66.28571428571428
156.0,69.0
156.0,97.0
156.0,95.66666666666667
156.0,94.33333333333333
156.0,93.0
156.0,91.66666666666667
156.0,90.33333333333333
156.0,89.0
156.0,33.0
156.0,27.0
156.0,21.0
156.0,15.0
156.0,8.0
156.0,20.0
156.0,21.375
156.0,22.75
156.0,24.125
156.0,25.5
156.0,26.875
156.0,28.25
156.0,29.625
156.0,31.0
156.0,32.0
156.0,43.0
156.0,21.0
156.0,15.0
156.0,24.0
156.0,72.0
156.0,32.0
156.0,38.0
156.0,32.5
156.0,27.0
156.0,27.0
156.0,38.0
156.0,20.0
156.0,15.5
156.0,11.0
156.0,13.5
156.0,16.0
156.0,21.5
156.0,27.0
156.0,27.6
156.0,28.2
156.0,28.8
156.0,29.4
156.0,30.0
156.0,30.6
156.0,31.2
156.0,31.8
156.0,32.4
156.0,33.0
156.0,54.0
156.0,64.0
156.0,79.0
156.0,57.0
156.0,33.5
156.0,10.0
156.0,26.0
156.0,44.0
156.0,54.0
156.0,59.0
156.0,35.0
156.0,33.0
156.0,30.285714285714285
156.0,27.57142857142857
156.0,24.857142857142858
156.0,22.142857142857142
156.0,19.42857142857143
156.0,16.714285714285715
156.0,14.0
156.0,25.0
156.0,29.0
156.0,28.0
156.0,30.0
156.0,38.0
156.0,41.0
156.0,37.0
156.0,12.0
156.0,21.0
156.0,27.0
156.0,33.0
156.0,30.0
156.0,34.0
156.0,45.0
156.0,36.0
156.0,36.0
156.0,39.0
156.0,42.0
156.0,15.0
156.0,24.0
156.0,27.0
156.0,27.0
156.0,20.0
156.0,23.0
156.0,27.0
156.0,21.0
156.0,25.0
156.0,30.0
156.0,51.0
156.0,64.0
156.0,59.0
156.0,49.0
156.0,78.0
156.0,82.0
156.0,80.0
156.0,84.0
156.0,55.0
156.0,58.0
156.0,71.0
156.0,51.0
156.0,13.0
156.0,39.0
156.0,29.0
156.0,42.0
156.0,16.0
156.0,6.0
156.0,30.0
156.0,36.0
156.0,46.0
156.0,59.0
156.0,70.0
156.0,91.0
156.0,50.0
156.0,57.0
156.0,52.0
156.0,30.0
156.0,39.0
156.0,27.0
156.0,38.0
156.0,57.0
156.0,66.0
156.0,41.0
156.0,35.0
156.0,44.0
156.0,40.5
156.0,37.0
156.0,33.5
156.0,30.0
156.0,26.5
156.0,23.0
156.0,16.0
156.0,18.333333333333332
156.0,20.666666666666668
156.0,23.0
156.0,21.0
156.0,20.0
156.0,6.0
156.0,15.0
156.0,18.2
156.0,21.4
156.0,24.6
156.0,27.8
156.0,31.0
156.0,21.5
156.0,12.0
156.0,12.0
156.0,18.0
156.0,20.0
156.0,19.0
156.0,18.0
156.0,17.0
156.0,16.0
156.0,15.0
156.0,14.0
156.0,21.0
156.0,26.0
156.0,24.0
156.0,35.0
156.0,50.0
156.0,40.0
156.0,43.0
156.0,54.0
156.0,73.0
156.0,85.0
156.0,86.0
156.0,82.0
156.0,63.0
156.0,65.0
156.0,71.0
156.0,28.0
156.0,39.0
156.0,42.0
156.0,25.0
156.0,25.0
156.0,29.333333333333332
156.0,33.666666666666664
156.0,38.0
156.0,11.0
156.0,16.0
156.0,19.0
156.0,19.0
156.0,19.0
156.0,27.0
156.0,76.0
156.0,61.0
156.0,58.0
156.0,46.0
156.0,49.0
156.0,20.0
156.0,51.0
156.0,41.0
156.0,43.0
156.0,48.0
156.0,53.0
156.0,57.0
156.0,42.0
156.0,25.0
156.0,8.0
156.0,21.0
156.0,22.0
156.0,9.0
156.0,11.5
156.0,14.0
156.0,31.0
156.0,45.0
156.0,32.0
156.0,62.0
156.0,63.0
156.0,65.0
156.0,72.0
156.0,23.0
156.0,54.0
156.0,36.0
156.0,48.0
156.0,38.0
156.0,57.0
156.0,55.0
156.0,67.0
156.0,69.0
156.0,37.0
156.0,14.0
156.0,30.0
156.0,30.0
156.0,53.0
156.0,51.0
156.0,54.0
156.0,43.0
156.0,15.0
156.0,14.0
156.0,26.0
156.0,24.0
156.0,24.0
156.0,21.0
156.0,57.0
156.0,122.0
156.0,49.0
156.0,32.0
156.0,56.0
156.0,48.0
156.0,63.0
156.0,49.0
156.0,50.0
156.0,26.0
156.0,78.0
156.0,44.5
156.0,11.0
156.0,21.0
156.0,16.333333333333332
156.0,11.666666666666666
156.0,7.0
156.0,8.5
156.0,10.0
156.0,20.0
156.0,24.0
156.0,39.0
156.0,31.0
156.0,25.0
156.0,19.0
156.0,13.0
156.0,17.0
156.0,16.0
156.0,20.0
156.0,18.0
156.0,23.0
156.0,26.0
156.0,24.0
156.0,32.0
156.0,47.0
156.0,36.0
156.0,53.0
156.0,48.0
156.0,43.5
156.0,39.0
156.0,60.0
156.0,38.0
156.0,35.0
156.0,23.0
156.0,16.0
156.0,8.0
156.0,53.0
156.0,40.5
156.0,28.0
156.0,50.0
156.0,19.0
156.0,5.0
156.0,14.0
156.0,54.0
156.0,70.0
156.0,63.0
156.0,63.0
156.0,51.0
156.0,32.0
156.0,65.0
156.0,27.0
156.0,30.5
156.0,34.0
156.0,27.0
156.0,40.0
156.0,75.0
156.0,58.0
156.0,50.2
156.0,42.4
156.0,34.599999999999994
156.0,26.799999999999997
156.0,19.0
156.0,21.0
156.0,15.5
156.0,10.0
156.0,22.0
156.0,15.0
156.0,20.0
156.0,16.0
156.0,11.0
156.0,29.0
156.0,17.0
156.0,22.0
156.0,19.0
156.0,15.0
156.0,12.75
156.0,10.5
156.0,8.25
156.0,6.0
156.0,8.5
156.0,11.0
156.0,12.0
156.0,14.0
156.0,22.0
156.0,33.0
156.0,42.0
156.0,66.0
156.0,47.0
156.0,41.0
156.0,56.0
156.0,42.0
156.0,20.0
156.0,45.0
156.0,64.0
156.0,39.0
156.0,33.0
156.0,29.0
156.0,25.0
156.0,31.0
156.0,29.5
156.0,28.0
156.0,37.0
156.0,27.333333333333332
156.0,17.666666666666664
156.0,8.0
156.0,12.0
156.0,22.0
156.0,37.0
156.0,42.0
156.0,39.0
156.0,86.0
156.0,56.0
156.0,119.0
156.0,158.0
156.0,127.0
156.0,81.0
156.0,70.66666666666667
156.0,60.33333333333333
156.0,50.0
156.0,40.0
156.0,41.0
156.0,24.5
156.0,8.0
156.0,13.0
156.0,15.0
156.0,28.0
156.0,32.0
156.0,35.0
156.0,37.0
156.0,11.0
156.0,27.0
156.0,37.0
156.0,46.0
156.0,68.0
156.0,72.0
156.0,80.0
156.0,82.0
156.0,77.0
156.0,86.0
156.0,69.0
156.0,89.0
156.0,54.0
156.0,42.0
156.0,37.0
156.0,61.0
156.0,36.0
156.0,35.0
156.0,44.0
156.0,62.66666666666667
156.0,81.33333333333334
156.0,100.0
156.0,80.0
156.0,83.0
156.0,80.0
156.0,77.0
156.0,74.0
156.0,71.0
156.0,57.0
156.0,53.0
156.0,52.0
156.0,31.0
156.0,49.0
156.0,32.5
156.0,16.0
156.0,15.0
156.0,9.5
156.0,4.0
156.0,11.0
156.0,9.0
156.0,10.142857142857142
156.0,11.285714285714285
156.0,12.428571428571429
156.0,13.571428571428571
156.0,14.714285714285715
156.0,15.857142857142858
156.0,17.0
156.0,18.5
156.0,20.0
156.0,21.5
156.0,23.0
156.0,30.0
156.0,10.0
156.0,9.0
156.0,14.0
156.0,14.0
156.0,27.0
156.0,23.0
156.0,19.0
156.0,15.0
156.0,11.0
156.0,7.0
156.0,4.0
156.0,9.0
156.0,10.6
156.0,12.2
156.0,13.8
156.0,15.4
156.0,17.0
156.0,16.0
156.0,11.0
156.0,6.0
156.0,19.0
156.0,18.0
156.0,18.0
156.0,21.0
156.0,27.0
156.0,34.0
156.0,31.0
156.0,38.0
156.0,31.0
156.0,40.0
156.0,45.0
156.0,46.0
156.0,32.0
156.0,68.0
156.0,39.0
156.0,40.6
156.0,42.2
156.0,43.8
156.0,45.4
156.0,47.0
156.0,43.0
156.0,44.0
156.0,50.0
156.0,77.0
156.0,14.0
156.0,18.0
156.0,54.0
156.0,77.0
156.0,64.0
156.0,69.0
156.0,64.0
156.0,33.0
156.0,145.0
156.0,45.0
156.0,41.0
156.0,46.0
156.0,35.0
156.0,40.5
156.0,46.0
156.0,37.0
156.0,28.0
156.0,54.0
156.0,52.3
156.0,50.6
156.0,48.9
156.0,47.2
156.0,45.5
156.0,43.8
156.0,42.1
156.0,40.4
156.0,38.7
156.0,37.0
156.0,30.0
156.0,21.0
156.0,12.0
156.0,10.0
156.0,16.0
156.0,20.0
156.0,7.0
156.0,19.0
156.0,13.0
156.0,15.0
156.0,17.0
156.0,17.0
156.0,17.0
156.0,23.0
156.0,21.0
156.0,35.0
156.0,32.0
156.0,33.0
156.0,28.0
156.0,20.0
156.0,21.0
156.0,20.0
156.0,27.0
156.0,11.0
156.0,16.0
156.0,10.0
156.0,15.0
156.0,15.0
156.0,8.0
156.0,18.0
156.0,11.0
156.0,14.0
156.0,13.0
156.0,15.0
156.0,18.0
156.0,14.0
156.0,14.0
156.0,20.0
156.0,21.0
156.0,16.0
156.0,14.0
156.0,16.0
156.0,14.0
156.0,10.0
156.0,10.0
156.0,13.0
156.0,6.0
156.0,8.0
156.0,13.0
156.0,9.0
156.0,9.5
156.0,10.0
156.0,14.0
156.0,19.0
156.0,13.0
156.0,19.0
156.0,19.0
156.0,9.0
156.0,17.0
156.0,23.0
156.0,24.0
156.0,23.0
156.0,29.0
156.0,34.0
156.0,34.0
156.0,30.0
156.0,27.0
156.0,28.0
156.0,31.0
156.0,27.0
156.0,9.0
156.0,10.0
156.0,8.0
156.0,10.0
156.0,19.0
156.0,9.0
156.0,14.0
156.0,12.0
156.0,10.0
156.0,10.0
156.0,13.0
156.0,14.0
156.0,11.0
156.0,8.0
156.0,8.0
156.0,12.0
156.0,9.0
156.0,19.0
156.0,27.0
156.0,20.0
156.0,28.0
156.0,32.0
156.0,34.0
156.0,21.0
156.0,20.0
156.0,14.0
156.0,13.0
156.0,6.0
156.0,7.0
156.0,11.0
156.0,11.0
156.0,11.0
156.0,11.0
156.0,16.0
156.0,16.0
156.0,13.0
156.0,19.0
156.0,15.0
156.0,18.0
156.0,15.0
156.0,24.0
156.0,19.0
156.0,24.0
156.0,16.0
156.0,22.0
156.0,18.0
156.0,23.0
156.0,27.0
156.0,20.0
156.0,9.0
156.0,17.0
156.0,15.0
156.0,16.0
156.0,19.0
156.0,19.75
156.0,20.5
156.0,21.25
156.0,22.0
156.0,34.0
156.0,42.0
156.0,43.0
156.0,51.0
156.0,49.0
156.0,36.0
156.0,29.0
156.0,24.0
156.0,28.0
156.0,22.0
156.0,27.0
156.0,23.0
156.0,24.0
156.0,26.0
156.0,20.0
156.0,13.0
156.0,8.0
156.0,8.0
156.0,10.0
156.0,10.0
156.0,13.0
156.0,10.0
156.0,7.0
156.0,11.0
156.0,12.25
156.0,13.5
156.0,14.75
156.0,16.0
156.0,17.25
156.0,18.5
156.0,19.75
156.0,21.0
156.0,22.25
156.0,23.5
156.0,24.75
156.0,26.0
156.0,12.0
156.0,4.0
156.0,11.0
156.0,10.0
156.0,26.0
156.0,16.0
156.0,6.0
156.0,13.0
156.0,14.0
156.0,13.0
156.0,18.0
156.0,15.0
156.0,15.0
156.0,13.0
156.0,14.0
156.0,17.0
156.0,19.0
156.0,28.0
156.0,12.0
156.0,24.0
156.0,22.0
156.0,24.0
156.0,39.0
156.0,25.0
156.0,44.0
156.0,11.0
156.0,11.0
156.0,15.0
156.0,9.0
156.0,13.0
156.0,19.0
156.0,10.0
156.0,15.0
156.0,13.0
156.0,9.0
156.0,12.5
156.0,16.0
156.0,12.0
156.0,22.0
156.0,21.0
156.0,26.0
156.0,28.0
156.0,30.0
156.0,30.0
156.0,18.0
156.0,23.0
156.0,14.0
156.0,14.0
156.0,10.0
156.0,6.0
156.0,5.0
156.0,7.0
156.0,5.666666666666667
156.0,4.333333333333334
156.0,3.0
156.0,5.0
156.0,9.0
156.0,9.25
156.0,9.5
156.0,9.75
156.0,10.0
156.0,7.5
156.0,5.0
156.0,3.5
156.0,2.0
156.0,2.3333333333333335
156.0,2.6666666666666665
156.0,3.0
156.0,7.666666666666667
156.0,12.333333333333334
156.0,17.0
156.0,19.0
156.0,16.0
156.0,10.0
156.0,12.0
156.0,4.0
156.0,4.0
156.0,4.333333333333333
156.0,4.666666666666667
156.0,5.0
156.0,2.0
156.0,4.0
156.0,7.0
156.0,8.0
156.0,9.0
156.0,6.5
156.0,4.0
156.0,5.0
156.0,6.0
156.0,7.0
156.0,6.0
156.0,7.0
156.0,7.0
156.0,10.0
156.0,13.0
156.0,8.0
156.0,10.0
156.0,12.0
156.0,8.0
156.0,13.0
156.0,10.0
156.0,8.0
156.0,9.0
156.0,10.0
156.0,10.0
156.0,10.0
156.0,6.0
156.0,17.0
156.0,10.0
156.0,6.0
156.0,9.0
156.0,9.5
156.0,10.0
156.0,6.0
156.0,7.333333333333333
156.0,8.666666666666666
156.0,10.0
156.0,8.0
156.0,9.0
156.0,12.0
156.0,25.0
156.0,18.5
156.0,12.0
156.0,17.5
156.0,23.0
156.0,15.0
156.0,7.0
156.0,7.0
156.0,9.0
156.0,8.333333333333334
156.0,7.666666666666667
156.0,7.0
156.0,9.0
156.0,7.0
156.0,9.0
156.0,10.0
156.0,11.0
156.0,6.0
156.0,13.0
156.0,8.0
156.0,13.0
156.0,11.0
156.0,14.0
156.0,12.0
156.0,10.0
156.0,13.0
156.0,20.0
156.0,23.0
156.0,13.0
156.0,17.0
156.0,14.0
156.0,17.0
156.0,13.0
156.0,13.0
156.0,17.0
156.0,19.0
156.0,23.0
156.0,24.0
156.0,25.0
156.0,25.0
156.0,24.0
156.0,33.0
156.0,29.0
156.0,39.0
156.0,39.0
156.0,28.0
156.0,34.0
156.0,30.0
156.0,33.0
156.0,42.0
156.0,28.0
156.0,30.0
156.0,27.0
156.0,24.0
156.0,27.0
156.0,19.0
156.0,24.0
156.0,17.0
156.0,22.0
156.0,25.0
156.0,30.0
156.0,28.0
156.0,29.0
156.0,26.0
156.0,35.0
156.0,57.0
156.0,56.0
156.0,45.0
156.0,47.0
156.0,40.0
156.0,23.0
156.0,25.0
156.0,19.0
156.0,13.0
156.0,16.0
156.0,18.0
156.0,12.0
156.0,13.0
156.0,11.0
156.0,16.0
156.0,17.0
156.0,15.0
156.0,13.0
156.0,11.0
156.0,12.0
156.0,13.0
156.0,19.0
156.0,19.0
156.0,24.0
156.0,17.0
156.0,9.0
156.0,26.0
156.0,16.0
156.0,11.0
156.0,16.0
156.0,15.0
156.0,12.0
156.0,11.0
156.0,16.0
156.0,13.0
156.0,15.0
156.0,11.0
156.0,14.0
156.0,11.0
156.0,15.0
156.0,16.0
156.0,17.0
156.0,23.0
156.0,17.0
156.0,23.0
156.0,21.0
156.0,10.0
156.0,17.0
156.0,5.0
156.0,6.0
156.0,8.0
156.0,10.0
156.0,15.0
156.0,7.0
156.0,9.0
156.0,15.0
156.0,11.0
156.0,9.0
156.0,8.0
156.0,7.0
156.0,7.0
156.0,6.0
156.0,10.0
156.0,13.0
156.0,12.0
156.0,11.0
156.0,5.0
156.0,12.0
156.0,12.0
156.0,11.0
156.0,8.0
156.0,12.0
156.0,11.0
156.0,12.0
156.0,10.0
156.0,13.0
156.0,15.0
156.0,19.0
156.0,18.0
156.0,17.0
156.0,16.0
156.0,14.0
156.0,10.0
156.0,11.0
156.0,11.0
156.0,13.0
156.0,13.127659574468085
156.0,13.25531914893617
156.0,13.382978723404255
156.0,13.51063829787234
156.0,13.638297872340425
156.0,13.76595744680851
156.0,13.893617021276595
156.0,14.02127659574468
156.0,14.148936170212766
156.0,14.27659574468085
156.0,14.404255319148936
156.0,14.53191489361702
156.0,14.659574468085106
156.0,14.787234042553191
156.0,14.914893617021276
156.0,15.042553191489361
156.0,15.170212765957448
156.0,15.297872340425531
156.0,15.425531914893618
156.0,15.553191489361701
156.0,15.680851063829788
156.0,15.808510638297872
156.0,15.936170212765958
156.0,16.06382978723404
156.0,16.19148936170213
156.0,16.319148936170212
156.0,16.4468085106383
156.0,16.574468085106382
156.0,16.70212765957447
156.0,16.829787234042552
156.0,16.95744680851064
156.0,17.085106382978722
156.0,17.21276595744681
156.0,17.340425531914896
156.0,17.46808510638298
156.0,17.595744680851062
156.0,17.72340425531915
156.0,17.851063829787236
156.0,17.97872340425532
156.0,18.106382978723403
156.0,18.23404255319149
156.0,18.361702127659576
156.0,18.48936170212766
156.0,18.617021276595743
156.0,18.74468085106383
156.0,18.872340425531917
156.0,19.0
156.0,7.0
156.0,30.0
156.0,17.5
156.0,5.0
156.0,20.0
156.0,13.0
156.0,6.0
156.0,9.0
156.0,22.0
156.0,9.0
156.0,9.0
156.0,9.0
156.0,15.0
156.0,8.0
156.0,5.0
156.0,14.0
156.0,14.0
156.0,14.0
156.0,19.0
156.0,9.0
156.0,7.0
156.0,8.5
156.0,10.0
156.0,10.0
156.0,6.0
156.0,13.0
156.0,13.0
156.0,11.0
156.0,19.0
156.0,19.0
156.0,16.0
156.0,17.0
156.0,13.0
156.0,8.0
156.0,5.0
156.0,14.0
156.0,16.0
156.0,9.0
156.0,10.0
156.0,14.0
156.0,11.0
156.0,8.0
156.0,11.0
156.0,8.0
156.0,8.0
156.0,13.0
156.0,14.0
156.0,14.0
156.0,12.0
156.0,14.0
156.0,12.0
156.0,18.0
156.0,16.0
156.0,17.0
156.0,15.0
156.0,14.0
156.0,14.0
156.0,14.0
156.0,15.0
156.0,10.0
156.0,10.0
156.0,12.0
156.0,14.0
156.0,11.0
156.0,13.0
156.0,17.0
156.0,10.0
156.0,10.0
156.0,10.0
156.0,12.0
156.0,10.0
156.0,8.0
156.0,6.0
156.0,11.0
156.0,11.0
156.0,18.0
156.0,9.0
156.0,12.0
156.0,14.0
156.0,11.0
156.0,12.0
156.0,18.0
156.0,20.0
156.0,22.0
156.0,28.0
156.0,31.0
156.0,43.0
156.0,37.0
156.0,42.0
156.0,35.0
156.0,30.0
156.0,25.0
156.0,20.0
156.0,19.0
156.0,16.0
156.0,16.0
156.0,13.0
156.0,15.0
156.0,15.0
156.0,10.0
156.0,5.0
156.0,13.0
156.0,11.0
156.0,10.0
156.0,10.0
156.0,12.0
156.0,11.0
156.0,18.0
156.0,16.0
156.0,23.0
156.0,24.0
156.0,22.0
156.0,25.0
156.0,29.0
156.0,14.0
156.0,7.0
156.0,20.0
156.0,18.0
156.0,18.0
156.0,16.2
156.0,14.4
156.0,12.600000000000001
156.0,10.8
156.0,9.0
156.0,9.0
156.0,9.0
156.0,10.0
156.0,11.0
156.0,8.0
156.0,10.0
156.0,10.0
156.0,11.0
156.0,14.25
156.0,17.5
156.0,20.75
156.0,24.0
156.0,27.25
156.0,30.5
156.0,33.75
156.0,37.0
156.0,40.25
156.0,43.5
156.0,46.75
156.0,50.0
156.0,30.5
156.0,11.0
156.0,15.0
156.0,26.0
156.0,16.0
156.0,17.0
156.0,21.0
156.0,17.0
156.0,21.0
156.0,21.0
156.0,20.0
156.0,19.0
156.0,16.0
156.0,18.0
156.0,16.0
156.0,21.0
156.0,12.0
156.0,14.0
156.0,15.0
156.0,10.0
156.0,9.0
156.0,9.0
156.0,8.0
156.0,9.0
156.0,10.0
156.0,6.0
156.0,3.0
156.0,6.0
156.0,5.0
156.0,12.0
156.0,10.0
156.0,8.0
156.0,11.0
156.0,9.0
156.0,7.0
156.0,15.0
156.0,13.0
156.0,19.0
156.0,21.0
156.0,24.0
156.0,12.0
156.0,19.0
156.0,13.0
156.0,14.0
156.0,13.0
156.0,12.0
156.0,7.0
156.0,12.0
156.0,12.0
156.0,9.0
156.0,10.0
156.0,12.0
156.0,14.0
156.0,9.0
156.0,13.0
156.0,10.0
156.0,13.0
156.0,17.0
156.0,10.0
156.0,15.0
156.0,24.0
156.0,23.0
156.0,22.0
156.0,27.0
156.0,20.0
156.0,33.0
156.0,26.0
156.0,20.0
156.0,16.333333333333332
156.0,12.666666666666666
156.0,9.0
156.0,16.0
156.0,16.0
156.0,20.0
156.0,17.0
156.0,23.0
156.0,22.0
156.0,17.0
156.0,20.0
156.0,17.0
156.0,22.0
156.0,17.0
156.0,18.0
156.0,24.0
156.0,16.0
156.0,18.0
156.0,21.0
156.0,11.0
156.0,19.0
156.0,16.0
156.0,17.0
156.0,18.0
156.0,20.0
156.0,19.0
156.0,11.0
156.0,17.0
156.0,17.0
156.0,17.0
156.0,14.0
156.0,22.0
156.0,21.0
156.0,25.0
156.0,24.0
156.0,23.0
156.0,25.0
156.0,29.0
156.0,29.0
156.0,35.0
156.0,32.0
156.0,40.0
156.0,31.0
156.0,29.0
156.0,26.0
156.0,32.0
156.0,38.0
156.0,29.0
156.0,18.0
156.0,22.0
156.0,38.0
156.0,33.0
156.0,39.0
156.0,28.0
156.0,35.0
156.0,41.0
156.0,34.0
156.0,39.0
156.0,42.0
156.0,41.0
156.0,41.0
156.0,40.0
156.0,37.0
156.0,38.0
156.0,41.0
156.0,26.0
156.0,19.0
156.0,27.0
156.0,51.0
156.0,49.0
156.0,43.0
156.0,40.0
156.0,27.0
156.0,34.0
156.0,48.0
156.0,43.0
156.0,34.0
156.0,36.0
156.0,33.0
156.0,40.0
156.0,41.0
156.0,44.0
156.0,48.0
156.0,38.0
156.0,33.0
156.0,29.0
156.0,31.0
156.0,30.0
156.0,28.0
156.0,28.555555555555557
156.0,29.11111111111111
156.0,29.666666666666668
156.0,30.22222222222222
156.0,30.77777777777778
156.0,31.333333333333332
156.0,31.88888888888889
156.0,32.44444444444444
156.0,33.0
156.0,55.0
156.0,21.0
156.0,25.0
156.0,28.0
156.0,28.0
156.0,27.0
156.0,23.0
156.0,25.0
156.0,20.0
156.0,23.0
156.0,14.0
156.0,24.0
156.0,22.0
156.0,21.153846153846153
156.0,20.307692307692307
156.0,19.46153846153846
156.0,18.615384615384617
156.0,17.76923076923077
156.0,16.923076923076923
156.0,16.076923076923077
156.0,15.23076923076923
156.0,14.384615384615385
156.0,13.538461538461538
156.0,12.692307692307693
156.0,11.846153846153847
156.0,11.0
156.0,50.0
156.0,20.0
156.0,30.0
156.0,64.0
156.0,20.0
156.0,21.0
156.0,17.0
156.0,21.0
156.0,25.0
156.0,29.0
156.0,28.0
156.0,35.0
156.0,33.0
156.0,31.0
156.0,30.54
156.0,30.08
156.0,29.619999999999997
156.0,29.16
156.0,28.7
156.0,28.24
156.0,27.78
156.0,27.32
156.0,26.86
156.0,26.4
156.0,25.939999999999998
156.0,25.48
156.0,25.02
156.0,24.56
156.0,24.099999999999998
156.0,23.64
156.0,23.18
156.0,22.72
156.0,22.259999999999998
156.0,21.799999999999997
156.0,21.34
156.0,20.88
156.0,20.42
156.0,19.96
156.0,19.5
156.0,19.04
156.0,18.58
156.0,18.119999999999997
156.0,17.659999999999997
156.0,17.2
156.0,16.74
156.0,16.28
156.0,15.819999999999999
156.0,15.36
156.0,14.899999999999999
156.0,14.439999999999998
156.0,13.98
156.0,13.52
156.0,13.059999999999999
156.0,12.599999999999998
156.0,12.14
156.0,11.68
156.0,11.219999999999999
156.0,10.759999999999998
156.0,10.3
156.0,9.84
156.0,9.379999999999999
156.0,8.920000000000002
156.0,8.46
156.0,8.0
156.0,42.0
156.0,45.0
156.0,30.0
156.0,15.0
156.0,18.0
156.0,23.0
156.0,27.0
156.0,19.0
156.0,25.0
156.0,20.0
156.0,9.0
156.0,16.0
156.0,17.0
156.0,11.0
156.0,11.0
156.0,13.0
156.0,16.0
156.0,7.0
156.0,6.0
156.0,21.0
156.0,13.0
156.0,26.0
156.0,20.0
156.0,5.0
156.0,7.0
156.0,6.0
156.0,7.0
156.0,11.0
156.0,7.0
156.0,9.0
156.0,14.0
156.0,13.0
156.0,12.0
156.0,6.0
156.0,20.0
156.0,24.0
156.0,28.0
156.0,24.0
156.0,17.0
156.0,25.0
156.0,18.0
156.0,24.0
156.0,18.0
156.0,27.0
156.0,32.0
156.0,22.0
156.0,27.0
156.0,29.0
156.0,15.0
156.0,15.0
156.0,12.0
156.0,26.0
156.0,15.0
156.0,12.0
156.0,19.0
156.0,18.0
156.0,17.0
156.0,17.0
156.0,17.0
156.0,19.0
156.0,17.0
156.0,19.0
156.0,21.0
156.0,20.0
156.0,19.0
156.0,16.0
156.0,16.0
156.0,21.0
156.0,8.0
156.0,17.0
156.0,19.0
156.0,16.0
156.0,20.0
156.0,21.0
156.0,17.0
156.0,15.0
156.0,20.0
156.0,19.0
156.0,17.0
156.0,12.0
156.0,19.0
156.0,12.0
156.0,12.0
156.0,10.0
156.0,16.0
156.0,13.0
156.0,16.0
156.0,12.0
156.0,16.0
156.0,11.0
156.0,16.0
156.0,13.0
156.0,16.0
156.0,17.5
156.0,19.0
156.0,21.0
156.0,21.0
156.0,16.0
156.0,21.0
156.0,14.0
156.0,24.0
156.0,20.0
156.0,13.0
156.0,16.0
156.0,9.0
156.0,13.0
156.0,13.0
156.0,15.0
156.0,11.0
156.0,14.0
156.0,15.0
156.0,14.0
156.0,16.0
156.0,12.0
156.0,14.0
156.0,17.0
156.0,24.0
156.0,19.0
156.0,26.0
156.0,29.0
156.0,34.0
156.0,23.0
156.0,21.0
156.0,23.0
156.0,26.0
156.0,26.0
156.0,23.0
156.0,27.0
156.0,21.0
156.0,23.0
156.0,19.0
156.0,21.0
156.0,25.0
156.0,19.0
156.0,24.0
156.0,20.0
156.0,21.0
156.0,18.0
156.0,28.0
156.0,20.0
156.0,13.0
156.0,8.0
156.0,14.0
156.0,14.0
156.0,9.0
156.0,9.0
156.0,11.0
156.0,11.0
156.0,11.0
156.0,6.0
156.0,11.0
156.0,16.0
156.0,14.0
156.0,13.0
156.0,6.0
156.0,9.5
156.0,13.0
156.0,6.0
156.0,10.0
156.0,7.0
156.0,7.0
156.0,12.0
156.0,11.0
156.0,17.0
156.0,23.0
156.0,20.0
156.0,24.0
156.0,25.0
156.0,20.0
156.0,20.0
156.0,18.0
156.0,21.0
156.0,25.0
156.0,19.0
156.0,15.0
156.0,17.0
156.0,25.0
156.0,22.0
156.0,19.0
156.0,17.0
156.0,16.0
156.0,17.0
156.0,19.0
156.0,17.0
156.0,18.0
156.0,14.0
156.0,16.0
156.0,19.0
156.0,12.0
156.0,34.0
156.0,26.0
156.0,28.0
156.0,25.0
156.0,25.0
156.0,33.0
156.0,23.0
156.0,31.0
156.0,35.0
156.0,20.0
156.0,12.0
156.0,12.0
156.0,16.0
156.0,27.0
156.0,19.0
156.0,21.0
156.0,20.0
156.0,30.0
156.0,15.0
156.0,22.0
156.0,25.0
156.0,23.0
156.0,21.0
156.0,28.0
156.0,28.0
156.0,23.0
156.0,25.0
156.0,25.0
156.0,24.0
156.0,24.0
156.0,27.0
156.0,28.0
156.0,33.0
156.0,20.0
156.0,15.0
156.0,26.0
156.0,23.0
156.0,28.0
156.0,11.0
156.0,31.0
156.0,30.0
156.0,34.0
156.0,31.0
156.0,34.0
156.0,22.0
156.0,25.0
156.0,37.0
156.0,36.0
156.0,42.0
156.0,34.0
156.0,38.0
156.0,34.0
156.0,39.0
156.0,41.0
156.0,43.0
156.0,40.0
156.0,41.0
156.0,33.0
156.0,29.0
156.0,23.0
156.0,30.0
156.0,34.0
156.0,42.0
156.0,37.0
156.0,36.0
156.0,38.0
156.0,35.0
156.0,36.0
156.0,39.0
156.0,37.0
156.0,31.0
156.0,43.0
156.0,39.0
156.0,35.0
156.0,34.0
156.0,32.0
156.0,29.0
156.0,34.0
156.0,33.0
156.0,30.0
156.0,34.0
156.0,37.0
156.0,21.0
156.0,23.0
156.0,19.0
156.0,23.0
156.0,17.0
156.0,19.0
156.0,25.0
156.0,24.0
156.0,24.0
156.0,28.0
