longitude,latitude,time,d2m,t2m
126.4,34.74,2013-07-29 21:00:00,297.27658,297.75473
126.4,34.74,2013-07-29 22:00:00,297.53802,298.5105
126.4,34.74,2013-07-29 23:00:00,297.61856,298.95322
126.4,34.74,2013-07-30 00:00:00,297.74432,299.3101
126.4,34.74,2013-07-30 01:00:00,297.77902,299.62616
126.4,34.74,2013-07-30 02:00:00,297.71954,300.02444
126.4,34.74,2013-07-30 03:00:00,297.53122,299.47757
126.4,34.74,2013-07-30 04:00:00,297.67496,299.67368
126.4,34.74,2013-07-30 05:00:00,297.6582,299.87158
126.4,34.74,2013-07-30 06:00:00,297.66257,300.103
126.4,34.74,2013-07-30 07:00:00,297.65326,300.16998
126.4,34.74,2013-07-30 08:00:00,297.5622,299.5811
126.4,34.74,2013-07-30 09:00:00,297.53494,299.42825
126.4,34.74,2013-07-30 10:00:00,297.45688,299.0537
126.4,34.74,2013-07-30 11:00:00,297.44818,298.86676
126.4,34.74,2013-07-30 12:00:00,297.44818,298.84058
126.4,34.74,2013-07-30 13:00:00,297.43704,298.82108
126.4,34.74,2013-07-30 14:00:00,297.51138,298.73886
126.4,34.74,2013-07-30 15:00:00,297.5628,298.6682
126.4,34.74,2013-07-30 16:00:00,297.60617,298.63776
126.4,34.74,2013-07-30 17:00:00,297.6006,298.59573
126.4,34.74,2013-07-30 18:00:00,297.60742,298.60245
126.4,34.74,2013-07-30 19:00:00,297.5845,298.61707
126.4,34.74,2013-07-30 20:00:00,297.5498,298.6049
126.4,34.74,2013-07-30 21:00:00,297.51324,298.54886
126.4,34.74,2013-07-30 22:00:00,297.62228,298.8576
126.4,34.74,2013-07-30 23:00:00,297.62723,299.13898
126.4,34.74,2013-07-31 00:00:00,297.5746,299.26624
126.4,34.74,2013-07-31 01:00:00,297.55786,299.34543
126.4,34.74,2013-07-31 02:00:00,297.63528,299.65112
126.4,34.74,2013-07-31 03:00:00,297.67557,299.98364
126.4,34.74,2013-07-31 04:00:00,297.69974,300.2169
126.4,34.74,2013-07-31 05:00:00,297.62103,300.72723
126.4,34.74,2013-07-31 06:00:00,297.6198,300.59933
126.4,34.74,2013-07-31 07:00:00,297.7691,300.6103
126.4,34.74,2013-07-31 08:00:00,297.75363,300.13956
126.4,34.74,2013-07-31 09:00:00,297.85275,299.89716
126.4,34.74,2013-07-31 10:00:00,297.82672,299.41727
126.4,34.74,2013-07-31 11:00:00,297.82736,299.22604
126.4,34.74,2013-07-31 12:00:00,297.88187,299.15115
126.4,34.74,2013-07-31 13:00:00,297.9277,299.07806
126.4,34.74,2013-07-31 14:00:00,297.9717,298.85516
126.4,34.74,2013-07-31 15:00:00,298.0132,298.75714
126.4,34.74,2013-07-31 16:00:00,298.025,298.68954
126.4,34.74,2013-07-31 17:00:00,298.0479,298.62073
126.4,34.74,2013-07-31 18:00:00,298.0727,298.6353
126.4,34.74,2013-07-31 19:00:00,298.08694,298.69867
126.4,34.74,2013-07-31 20:00:00,298.05597,298.56894
126.4,34.74,2013-07-31 21:00:00,298.0027,298.5373
126.4,34.74,2013-07-31 22:00:00,298.09003,299.37344
126.4,34.74,2013-07-31 23:00:00,298.05038,299.47757
126.4,34.74,2013-08-01 00:00:00,298.1012,299.6548
126.4,34.74,2013-08-01 01:00:00,298.25854,299.9544
126.4,34.74,2013-08-01 02:00:00,298.31555,300.80396
126.4,34.74,2013-08-01 03:00:00,298.50388,300.95316
126.4,34.74,2013-08-01 04:00:00,298.5838,301.0244
126.4,34.74,2013-08-01 05:00:00,298.70337,301.02075
126.4,34.74,2013-08-01 06:00:00,298.6253,300.98544
126.4,34.74,2013-08-01 07:00:00,298.39423,300.82346
126.4,34.74,2013-08-01 08:00:00,298.32422,300.30884
126.4,34.74,2013-08-01 09:00:00,298.2722,300.0677
126.4,34.74,2013-08-01 10:00:00,298.0448,299.6097
126.4,34.74,2013-08-01 11:00:00,298.06586,299.36673
126.4,34.74,2013-08-01 12:00:00,298.07764,299.2492
126.4,34.74,2013-08-01 13:00:00,298.05905,299.19135
126.4,34.74,2013-08-01 14:00:00,297.97418,299.02814
126.4,34.74,2013-08-01 15:00:00,297.95,298.90207
126.4,34.74,2013-08-01 16:00:00,297.93576,298.82474
126.4,34.74,2013-08-01 17:00:00,297.91284,298.72852
126.4,34.74,2013-08-01 18:00:00,297.955,298.7681
126.4,34.74,2013-08-01 19:00:00,297.9339,298.71875
126.4,34.74,2013-08-01 20:00:00,297.88745,298.67554
126.4,34.74,2013-08-01 21:00:00,297.87878,298.71997
126.4,34.74,2013-08-01 22:00:00,297.8794,299.5135
126.4,34.74,2013-08-01 23:00:00,297.82922,299.73212
126.4,34.74,2013-08-02 00:00:00,297.75983,299.93555
126.4,34.74,2013-08-02 01:00:00,297.76044,300.12494
126.4,34.74,2013-08-02 02:00:00,297.6867,300.71808
126.4,34.74,2013-08-02 03:00:00,297.64954,300.88495
126.4,34.74,2013-08-02 04:00:00,297.68362,300.8545
126.4,34.74,2013-08-02 05:00:00,297.6545,300.9233
126.4,34.74,2013-08-02 06:00:00,297.66626,300.83746
126.4,34.74,2013-08-02 07:00:00,297.72388,300.95132
126.4,34.74,2013-08-02 08:00:00,297.72266,300.53174
126.4,34.74,2013-08-02 09:00:00,297.64398,300.39594
126.4,34.74,2013-08-02 10:00:00,297.73257,299.60303
126.4,34.74,2013-08-02 11:00:00,297.82178,299.45746
126.4,34.74,2013-08-02 12:00:00,297.89673,299.37646
126.4,34.74,2013-08-02 13:00:00,297.98657,299.37524
126.4,34.74,2013-08-02 14:00:00,297.9909,299.19073
126.4,34.74,2013-08-02 15:00:00,298.00888,299.07318
126.4,34.74,2013-08-02 16:00:00,298.01196,299.02142
126.4,34.74,2013-08-02 17:00:00,297.91656,298.7358
126.4,34.74,2013-08-02 18:00:00,297.90045,298.66943
126.4,34.74,2013-08-02 19:00:00,297.91968,298.695
126.4,34.74,2013-08-02 20:00:00,297.91037,298.69867
126.4,34.74,2013-08-02 21:00:00,297.95,298.73154
126.4,34.74,2013-08-02 22:00:00,298.0064,299.33932
126.4,34.74,2013-08-02 23:00:00,298.03305,299.38925
126.4,34.74,2013-08-03 00:00:00,298.09314,299.4605
126.4,34.74,2013-08-03 01:00:00,298.01074,299.54578
126.4,34.74,2013-08-03 02:00:00,298.05038,299.98914
126.4,34.74,2013-08-03 03:00:00,298.1018,300.08777
126.4,34.74,2013-08-03 04:00:00,298.0733,300.18948
126.4,34.74,2013-08-03 05:00:00,297.81558,299.6639
126.4,34.74,2013-08-03 06:00:00,298.14456,300.16513
126.4,34.74,2013-08-03 07:00:00,298.13712,300.2449
126.4,34.74,2013-08-03 08:00:00,298.2183,300.022
126.4,34.74,2013-08-03 09:00:00,298.24988,299.72726
126.4,34.74,2013-08-03 10:00:00,298.0324,299.60788
126.4,34.74,2013-08-03 11:00:00,298.12473,299.48123
126.4,34.74,2013-08-03 12:00:00,298.23376,299.5202
126.4,34.74,2013-08-03 13:00:00,298.2722,299.4788
126.4,34.74,2013-08-03 14:00:00,298.26846,299.5196
126.4,34.74,2013-08-03 15:00:00,298.24057,299.33688
126.4,34.74,2013-08-03 16:00:00,298.1997,299.36066
126.4,34.74,2013-08-03 17:00:00,298.26907,299.3308
126.4,34.74,2013-08-03 18:00:00,298.21024,299.30157
126.4,34.74,2013-08-03 19:00:00,297.9494,299.033
126.4,34.74,2013-08-03 20:00:00,297.68423,298.70172
126.4,34.74,2013-08-03 21:00:00,297.64273,298.57138
126.4,34.74,2013-08-03 22:00:00,297.78583,299.1694
126.4,34.74,2013-08-03 23:00:00,297.8162,299.5013
126.4,34.74,2013-08-04 00:00:00,297.24872,299.45807
126.4,34.74,2013-08-04 01:00:00,297.18674,298.88318
126.4,34.74,2013-08-04 02:00:00,297.4265,299.62555
126.4,34.74,2013-08-04 03:00:00,297.62415,300.21994
126.4,34.74,2013-08-04 04:00:00,297.89053,300.3947
126.4,34.74,2013-08-04 05:00:00,297.88187,300.57376
126.4,34.74,2013-08-04 06:00:00,298.0002,300.52502
126.4,34.74,2013-08-04 07:00:00,298.0312,300.51773
126.4,34.74,2013-08-04 08:00:00,297.89673,299.7364
126.4,34.74,2013-08-04 09:00:00,297.8676,299.63165
126.4,34.74,2013-08-04 10:00:00,298.16068,299.42703
126.4,34.74,2013-08-04 11:00:00,298.23688,299.29184
126.4,34.74,2013-08-04 12:00:00,298.22385,299.05005
126.4,34.74,2013-08-04 13:00:00,298.1972,298.966
126.4,34.74,2013-08-04 14:00:00,298.1241,298.71695
126.4,34.74,2013-08-04 15:00:00,298.1148,298.5598
126.4,34.74,2013-08-04 16:00:00,298.22882,298.5927
126.4,34.74,2013-08-04 17:00:00,298.24243,298.5318
126.4,34.74,2013-08-04 18:00:00,298.1421,298.41428
126.4,34.74,2013-08-04 19:00:00,297.30942,297.99954
126.4,34.74,2013-08-04 20:00:00,297.23755,297.96725
126.4,34.74,2013-08-04 21:00:00,297.27783,297.94595
126.4,34.74,2013-08-04 22:00:00,297.82053,298.76688
126.4,34.74,2013-08-04 23:00:00,297.85028,298.938
126.4,34.74,2013-08-05 00:00:00,298.0603,299.42337
126.4,34.74,2013-08-05 01:00:00,297.9401,299.9465
126.4,34.74,2013-08-05 02:00:00,298.04544,300.09265
126.4,34.74,2013-08-05 03:00:00,298.36945,300.7333
126.4,34.74,2013-08-05 04:00:00,298.11853,300.9635
126.4,34.74,2013-08-05 05:00:00,298.32297,301.18033
126.4,34.74,2013-08-05 06:00:00,298.4822,301.11514
126.4,34.74,2013-08-05 07:00:00,298.38617,300.88617
126.4,34.74,2013-08-05 08:00:00,298.30377,300.55182
126.4,34.74,2013-08-05 09:00:00,298.2195,300.45197
126.4,34.74,2013-08-05 10:00:00,298.11667,299.96658
126.4,34.74,2013-08-05 11:00:00,298.08075,299.77536
126.4,34.74,2013-08-05 12:00:00,298.07144,299.64444
126.4,34.74,2013-08-05 13:00:00,298.0789,299.55005
126.4,34.74,2013-08-05 14:00:00,297.9977,299.16516
126.4,34.74,2013-08-05 15:00:00,298.00827,299.09024
126.4,34.74,2013-08-05 16:00:00,297.95248,299.04578
126.4,34.74,2013-08-05 17:00:00,297.77902,298.78027
126.4,34.74,2013-08-05 18:00:00,297.7146,298.72607
126.4,34.74,2013-08-05 19:00:00,297.72946,298.77176
126.4,34.74,2013-08-05 20:00:00,297.68857,298.6725
126.4,34.74,2013-08-05 21:00:00,297.75735,298.74435
126.4,34.74,2013-08-05 22:00:00,298.03305,300.02505
126.4,34.74,2013-08-05 23:00:00,298.04852,300.33258
126.4,34.74,2013-08-06 00:00:00,298.1086,300.59567
126.4,34.74,2013-08-06 01:00:00,298.21393,300.90808
126.4,34.74,2013-08-06 02:00:00,298.4543,302.0658
126.4,34.74,2013-08-06 03:00:00,298.51752,302.13217
126.4,34.74,2013-08-06 04:00:00,298.6185,301.55118
126.4,34.74,2013-08-06 05:00:00,298.82913,301.83072
126.4,34.74,2013-08-06 06:00:00,298.65506,301.7077
126.4,34.74,2013-08-06 07:00:00,298.68542,301.47507
126.4,34.74,2013-08-06 08:00:00,298.3837,300.7187
126.4,34.74,2013-08-06 09:00:00,298.22012,300.47754
126.4,34.74,2013-08-06 10:00:00,298.11667,300.02872
126.4,34.74,2013-08-06 11:00:00,298.21393,299.92212
126.4,34.74,2013-08-06 12:00:00,298.3484,299.86914
126.4,34.74,2013-08-06 13:00:00,298.47787,299.92456
126.4,34.74,2013-08-06 14:00:00,298.53238,299.7285
126.4,34.74,2013-08-06 15:00:00,298.5144,299.6152
126.4,34.74,2013-08-06 16:00:00,298.52805,299.56406
126.4,34.74,2013-08-06 17:00:00,298.54663,299.4739
126.4,34.74,2013-08-06 18:00:00,298.5429,299.40936
126.4,34.74,2013-08-06 19:00:00,298.52246,299.36246
126.4,34.74,2013-08-06 20:00:00,298.47723,299.2571
126.4,34.74,2013-08-06 21:00:00,298.41342,299.17184
126.4,34.74,2013-08-06 22:00:00,298.69098,300.08475
126.4,34.74,2013-08-06 23:00:00,298.5838,300.28387
126.4,34.74,2013-08-07 00:00:00,298.58878,300.441
126.4,34.74,2013-08-07 01:00:00,298.6916,300.54636
126.4,34.74,2013-08-07 02:00:00,298.8062,301.49396
126.4,34.74,2013-08-07 03:00:00,298.818,301.69797
126.4,34.74,2013-08-07 04:00:00,298.81738,301.77835
126.4,34.74,2013-08-07 05:00:00,298.83286,302.12427
126.4,34.74,2013-08-07 06:00:00,298.7777,302.0792
126.4,34.74,2013-08-07 07:00:00,298.70648,302.02072
126.4,34.74,2013-08-07 08:00:00,298.75665,301.41052
126.4,34.74,2013-08-07 09:00:00,298.7201,301.13953
126.4,34.74,2013-08-07 10:00:00,298.61664,300.19617
126.4,34.74,2013-08-07 11:00:00,298.67117,300.04697
126.4,34.74,2013-08-07 12:00:00,298.73248,300.01227
126.4,34.74,2013-08-07 13:00:00,298.80066,299.95074
126.4,34.74,2013-08-07 14:00:00,298.70337,299.55066
126.4,34.74,2013-08-07 15:00:00,298.73312,299.44043
126.4,34.74,2013-08-07 16:00:00,298.72693,299.38562
126.4,34.74,2013-08-07 17:00:00,298.68976,299.26685
126.4,34.74,2013-08-07 18:00:00,298.68976,299.2291
126.4,34.74,2013-08-07 19:00:00,298.72443,299.25104
126.4,34.74,2013-08-07 20:00:00,298.63214,299.14993
126.4,34.74,2013-08-07 21:00:00,298.5968,299.1292
126.4,34.74,2013-08-07 22:00:00,298.78824,299.9532
126.4,34.74,2013-08-07 23:00:00,298.68045,300.00922
126.4,34.74,2013-08-08 00:00:00,298.61603,300.1913
126.4,34.74,2013-08-08 01:00:00,298.71948,300.34296
126.4,34.74,2013-08-08 02:00:00,298.7932,301.17484
126.4,34.74,2013-08-08 03:00:00,298.80933,301.4982
126.4,34.74,2013-08-08 04:00:00,298.86075,301.66263
126.4,34.74,2013-08-08 05:00:00,298.94562,302.0384
126.4,34.74,2013-08-08 06:00:00,298.93942,302.08588
126.4,34.74,2013-08-08 07:00:00,298.88242,302.00366
126.4,34.74,2013-08-08 08:00:00,298.66312,301.5305
126.4,34.74,2013-08-08 09:00:00,298.6656,301.2863
126.4,34.74,2013-08-08 10:00:00,298.75418,300.25464
126.4,34.74,2013-08-08 11:00:00,298.71515,300.09875
126.4,34.74,2013-08-08 12:00:00,298.7009,300.11578
126.4,34.74,2013-08-08 13:00:00,298.67984,300.0762
126.4,34.74,2013-08-08 14:00:00,298.6179,299.76807
126.4,34.74,2013-08-08 15:00:00,298.6191,299.6767
126.4,34.74,2013-08-08 16:00:00,298.6501,299.65723
126.4,34.74,2013-08-08 17:00:00,298.57202,299.49948
126.4,34.74,2013-08-08 18:00:00,298.5894,299.49158
126.4,34.74,2013-08-08 19:00:00,298.57327,299.42825
126.4,34.74,2013-08-08 20:00:00,298.44873,299.2839
126.4,34.74,2013-08-08 21:00:00,298.40723,299.23032
126.4,34.74,2013-08-08 22:00:00,298.62964,300.43552
126.4,34.74,2013-08-08 23:00:00,298.5869,300.67545
126.4,34.74,2013-08-09 00:00:00,298.58813,300.86667
126.4,34.74,2013-08-09 01:00:00,298.58566,301.05792
126.4,34.74,2013-08-09 02:00:00,298.6024,301.83255
126.4,34.74,2013-08-09 03:00:00,298.704,302.08163
126.4,34.74,2013-08-09 04:00:00,298.717,302.16687
126.4,34.74,2013-08-09 05:00:00,298.77277,302.39648
126.4,34.74,2013-08-09 06:00:00,298.78143,302.42996
126.4,34.74,2013-08-09 07:00:00,298.74118,302.3581
126.4,34.74,2013-08-09 08:00:00,298.62222,301.838
126.4,34.74,2013-08-09 09:00:00,298.52246,301.58713
126.4,34.74,2013-08-09 10:00:00,298.4605,300.779
126.4,34.74,2013-08-09 11:00:00,298.46918,300.5695
126.4,34.74,2013-08-09 12:00:00,298.47974,300.5019
126.4,34.74,2013-08-09 13:00:00,298.53424,300.494
126.4,34.74,2013-08-09 14:00:00,298.53052,300.15964
126.4,34.74,2013-08-09 15:00:00,298.58258,300.02078
126.4,34.74,2013-08-09 16:00:00,298.60983,299.93674
126.4,34.74,2013-08-09 17:00:00,298.56583,299.6834
126.4,34.74,2013-08-09 18:00:00,298.56213,299.6231
126.4,34.74,2013-08-09 19:00:00,298.57452,299.57745
126.4,34.74,2013-08-09 20:00:00,298.54044,299.38745
126.4,34.74,2013-08-09 21:00:00,298.52432,299.33142
126.4,34.74,2013-08-09 22:00:00,298.79443,300.73575
126.4,34.74,2013-08-09 23:00:00,298.7226,300.90567
126.4,34.74,2013-08-10 00:00:00,298.70584,301.13647
126.4,34.74,2013-08-10 01:00:00,298.73,301.31186
126.4,34.74,2013-08-10 02:00:00,298.58194,302.0737
126.4,34.74,2013-08-10 03:00:00,298.5962,302.3581
126.4,34.74,2013-08-10 04:00:00,298.67612,302.5134
126.4,34.74,2013-08-10 05:00:00,298.7517,302.5822
126.4,34.74,2013-08-10 06:00:00,298.72195,302.514
126.4,34.74,2013-08-10 07:00:00,298.69656,302.38126
126.4,34.74,2013-08-10 08:00:00,298.6538,302.05545
126.4,34.74,2013-08-10 09:00:00,298.67426,301.6864
126.4,34.74,2013-08-10 10:00:00,298.68478,300.6103
126.4,34.74,2013-08-10 11:00:00,298.71762,300.21628
126.4,34.74,2013-08-10 12:00:00,298.7492,300.10422
126.4,34.74,2013-08-10 13:00:00,298.8186,300.11884
126.4,34.74,2013-08-10 14:00:00,298.8527,299.70108
126.4,34.74,2013-08-10 15:00:00,298.8595,299.51593
126.4,34.74,2013-08-10 16:00:00,298.79694,299.38925
126.4,34.74,2013-08-10 17:00:00,298.89667,299.30157
126.4,34.74,2013-08-10 18:00:00,299.01624,299.38925
126.4,34.74,2013-08-10 19:00:00,298.97906,299.37524
126.4,34.74,2013-08-10 20:00:00,298.9233,299.34845
126.4,34.74,2013-08-10 21:00:00,298.83472,299.25223
126.4,34.74,2013-08-10 22:00:00,298.88306,300.20715
126.4,34.74,2013-08-10 23:00:00,298.75046,300.1176
126.4,34.74,2013-08-11 00:00:00,298.9134,300.33078
126.4,34.74,2013-08-11 01:00:00,298.9233,300.631
126.4,34.74,2013-08-11 02:00:00,298.65814,301.86423
126.4,34.74,2013-08-11 03:00:00,298.66,302.3593
126.4,34.74,2013-08-11 04:00:00,298.7548,302.53168
126.4,34.74,2013-08-11 05:00:00,298.84464,302.57855
126.4,34.74,2013-08-11 06:00:00,298.7765,302.4726
126.4,34.74,2013-08-11 07:00:00,298.65814,302.30026
126.4,34.74,2013-08-11 08:00:00,298.50885,301.63766
126.4,34.74,2013-08-11 09:00:00,298.39175,301.30396
126.4,34.74,2013-08-11 10:00:00,297.92337,299.8594
126.4,34.74,2013-08-11 11:00:00,298.01755,299.5421
126.4,34.74,2013-08-11 12:00:00,298.0448,299.38562
126.4,34.74,2013-08-11 13:00:00,298.03055,299.34604
126.4,34.74,2013-08-11 14:00:00,298.0027,299.16516
126.4,34.74,2013-08-11 15:00:00,298.02933,299.262
126.4,34.74,2013-08-11 16:00:00,298.04233,299.1554
126.4,34.74,2013-08-11 17:00:00,298.00763,298.8442
126.4,34.74,2013-08-11 18:00:00,298.0157,298.75714
126.4,34.74,2013-08-11 19:00:00,298.0541,298.71634
126.4,34.74,2013-08-11 20:00:00,297.98596,298.5105
126.4,34.74,2013-08-11 21:00:00,297.89178,298.36493
126.4,34.74,2013-08-11 22:00:00,298.2319,299.6743
126.4,34.74,2013-08-11 23:00:00,298.0739,300.10056
126.4,34.74,2013-08-12 00:00:00,298.08136,300.41055
126.4,34.74,2013-08-12 01:00:00,298.1012,300.6249
126.4,34.74,2013-08-12 02:00:00,298.1396,301.54266
126.4,34.74,2013-08-12 03:00:00,298.1142,301.7747
126.4,34.74,2013-08-12 04:00:00,298.05905,301.8082
126.4,34.74,2013-08-12 05:00:00,297.79266,301.83984
126.4,34.74,2013-08-12 06:00:00,297.6867,301.84717
126.4,34.74,2013-08-12 07:00:00,297.47794,301.74484
126.4,34.74,2013-08-12 08:00:00,297.35217,301.25278
126.4,34.74,2013-08-12 09:00:00,297.29144,301.02075
126.4,34.74,2013-08-12 10:00:00,297.27658,300.00616
126.4,34.74,2013-08-12 11:00:00,297.34286,299.68158
126.4,34.74,2013-08-12 12:00:00,297.44324,299.49887
126.4,34.74,2013-08-12 13:00:00,297.47235,299.5464
126.4,34.74,2013-08-12 14:00:00,297.4928,299.32837
126.4,34.74,2013-08-12 15:00:00,297.53864,299.23337
126.4,34.74,2013-08-12 16:00:00,297.52875,299.1347
126.4,34.74,2013-08-12 17:00:00,297.4104,298.7139
126.4,34.74,2013-08-12 18:00:00,297.49094,298.71512
126.4,34.74,2013-08-12 19:00:00,297.52377,298.7224
126.4,34.74,2013-08-12 20:00:00,297.52625,298.54764
126.4,34.74,2013-08-12 21:00:00,297.5337,298.60306
126.4,34.74,2013-08-12 22:00:00,297.85275,299.5202
126.4,34.74,2013-08-12 23:00:00,297.7716,299.93796
126.4,34.74,2013-08-13 00:00:00,297.76044,300.21017
126.4,34.74,2013-08-13 01:00:00,297.76355,300.399
126.4,34.74,2013-08-13 02:00:00,297.63715,301.3624
126.4,34.74,2013-08-13 03:00:00,297.60245,301.74423
126.4,34.74,2013-08-13 04:00:00,297.5752,301.7808
126.4,34.74,2013-08-13 05:00:00,297.3336,302.1614
126.4,34.74,2013-08-13 06:00:00,297.29517,302.16687
126.4,34.74,2013-08-13 07:00:00,297.0901,302.1206
126.4,34.74,2013-08-13 08:00:00,297.0864,301.6748
126.4,34.74,2013-08-13 09:00:00,296.9216,301.36423
126.4,34.74,2013-08-13 10:00:00,297.20285,300.0762
126.4,34.74,2013-08-13 11:00:00,297.29517,299.69315
126.4,34.74,2013-08-13 12:00:00,297.38068,299.40326
126.4,34.74,2013-08-13 13:00:00,297.38254,299.2571
126.4,34.74,2013-08-13 14:00:00,297.44016,299.26382
126.4,34.74,2013-08-13 15:00:00,297.54175,299.2163
126.4,34.74,2013-08-13 16:00:00,297.4643,298.86493
126.4,34.74,2013-08-13 17:00:00,297.4612,298.72913
126.4,34.74,2013-08-13 18:00:00,297.5913,298.96722
126.4,34.74,2013-08-13 19:00:00,297.63467,298.94836
126.4,34.74,2013-08-13 20:00:00,297.4872,298.6183
126.4,34.74,2013-08-13 21:00:00,297.45316,298.36554
126.4,34.74,2013-08-13 22:00:00,297.91843,300.0963
126.4,34.74,2013-08-13 23:00:00,297.7914,300.45013
126.4,34.74,2013-08-14 00:00:00,297.7908,300.71564
126.4,34.74,2013-08-14 01:00:00,297.78027,300.97083
126.4,34.74,2013-08-14 02:00:00,297.51883,301.75763
126.4,34.74,2013-08-14 03:00:00,297.45316,302.02682
126.4,34.74,2013-08-14 04:00:00,297.52625,301.98297
126.4,34.74,2013-08-14 05:00:00,297.499,302.3234
126.4,34.74,2013-08-14 06:00:00,297.50085,302.38733
126.4,34.74,2013-08-14 07:00:00,297.44324,302.34836
126.4,34.74,2013-08-14 08:00:00,297.42404,301.91843
126.4,34.74,2013-08-14 09:00:00,297.40918,301.70892
126.4,34.74,2013-08-14 10:00:00,297.5981,300.49216
126.4,34.74,2013-08-14 11:00:00,297.7332,300.14197
126.4,34.74,2013-08-14 12:00:00,297.86887,299.8862
126.4,34.74,2013-08-14 13:00:00,297.96613,299.72482
126.4,34.74,2013-08-14 14:00:00,297.9903,299.33932
126.4,34.74,2013-08-14 15:00:00,298.0002,299.21936
126.4,34.74,2013-08-14 16:00:00,297.97977,299.2218
126.4,34.74,2013-08-14 17:00:00,297.80008,298.83508
126.4,34.74,2013-08-14 18:00:00,297.78583,298.82535
126.4,34.74,2013-08-14 19:00:00,298.051,299.1286
126.4,34.74,2013-08-14 20:00:00,297.9153,298.8771
126.4,34.74,2013-08-14 21:00:00,297.88373,298.58844
126.4,34.74,2013-08-14 22:00:00,298.3205,299.95685
126.4,34.74,2013-08-14 23:00:00,298.12286,300.4142
126.4,34.74,2013-08-15 00:00:00,297.9686,300.85693
126.4,34.74,2013-08-15 01:00:00,297.86948,301.2187
126.4,34.74,2013-08-15 02:00:00,297.6514,302.0189
126.4,34.74,2013-08-15 03:00:00,297.6892,302.16324
126.4,34.74,2013-08-15 04:00:00,297.6867,302.15228
126.4,34.74,2013-08-15 05:00:00,297.42465,302.391
126.4,34.74,2013-08-15 06:00:00,297.37817,302.47626
126.4,34.74,2013-08-15 07:00:00,297.33853,302.3508
126.4,34.74,2013-08-15 08:00:00,297.3689,302.01767
126.4,34.74,2013-08-15 09:00:00,297.27164,301.71683
126.4,34.74,2013-08-15 10:00:00,297.56094,300.5969
126.4,34.74,2013-08-15 11:00:00,297.63528,300.33502
126.4,34.74,2013-08-15 12:00:00,297.73813,300.20288
126.4,34.74,2013-08-15 13:00:00,297.83292,299.9459
126.4,34.74,2013-08-15 14:00:00,297.80814,299.44043
126.4,34.74,2013-08-15 15:00:00,297.75983,299.31436
126.4,34.74,2013-08-15 16:00:00,297.79514,299.46906
126.4,34.74,2013-08-15 17:00:00,297.61548,298.9453
126.4,34.74,2013-08-15 18:00:00,297.63034,298.91608
126.4,34.74,2013-08-15 19:00:00,297.71335,298.9788
126.4,34.74,2013-08-15 20:00:00,297.89178,298.95627
126.4,34.74,2013-08-15 21:00:00,297.7338,298.59818
126.4,34.74,2013-08-15 22:00:00,298.2796,300.09448
126.4,34.74,2013-08-15 23:00:00,297.88992,300.49033
126.4,34.74,2013-08-16 00:00:00,297.73566,300.74854
126.4,34.74,2013-08-16 01:00:00,297.78336,300.9416
126.4,34.74,2013-08-16 02:00:00,297.45874,301.8155
126.4,34.74,2013-08-16 03:00:00,297.50644,302.02316
126.4,34.74,2013-08-16 04:00:00,297.57086,302.1011
126.4,34.74,2013-08-16 05:00:00,297.6105,302.1608
126.4,34.74,2013-08-16 06:00:00,297.61237,302.17603
126.4,34.74,2013-08-16 07:00:00,297.55786,302.16324
126.4,34.74,2013-08-16 08:00:00,297.4395,301.77103
126.4,34.74,2013-08-16 09:00:00,297.3813,301.5177
126.4,34.74,2013-08-16 10:00:00,297.41846,300.60483
126.4,34.74,2013-08-16 11:00:00,297.5275,300.36
126.4,34.74,2013-08-16 12:00:00,297.65512,300.2047
126.4,34.74,2013-08-16 13:00:00,297.74246,300.0823
126.4,34.74,2013-08-16 14:00:00,297.8385,299.67792
126.4,34.74,2013-08-16 15:00:00,297.8255,299.54944
126.4,34.74,2013-08-16 16:00:00,297.80566,299.54272
126.4,34.74,2013-08-16 17:00:00,297.68115,299.17184
126.4,34.74,2013-08-16 18:00:00,297.60123,299.0342
126.4,34.74,2013-08-16 19:00:00,297.5882,298.9502
126.4,34.74,2013-08-16 20:00:00,297.54733,298.71634
126.4,34.74,2013-08-16 21:00:00,297.54733,298.65115
126.4,34.74,2013-08-16 22:00:00,297.88434,300.28204
126.4,34.74,2013-08-16 23:00:00,297.66812,300.67484
126.4,34.74,2013-08-17 00:00:00,297.569,300.99396
126.4,34.74,2013-08-17 01:00:00,297.67496,301.24915
126.4,34.74,2013-08-17 02:00:00,297.3751,301.98175
126.4,34.74,2013-08-17 03:00:00,297.44263,302.24606
126.4,34.74,2013-08-17 04:00:00,297.51636,302.41962
126.4,34.74,2013-08-17 05:00:00,297.45874,302.73813
126.4,34.74,2013-08-17 06:00:00,297.46243,302.66016
126.4,34.74,2013-08-17 07:00:00,297.4934,302.62668
126.4,34.74,2013-08-17 08:00:00,297.67245,302.15652
126.4,34.74,2013-08-17 09:00:00,297.67123,301.8709
126.4,34.74,2013-08-17 10:00:00,297.73877,301.0171
126.4,34.74,2013-08-17 11:00:00,297.86453,300.78387
126.4,34.74,2013-08-17 12:00:00,298.0132,300.56705
126.4,34.74,2013-08-17 13:00:00,298.14084,300.36548
126.4,34.74,2013-08-17 14:00:00,298.24243,299.93005
126.4,34.74,2013-08-17 15:00:00,298.23438,299.73212
