year,month,day,hour,power
2015,2,3,18,422400.0
2015,2,3,19,0.0
2015,2,3,20,0.0
2015,2,3,21,0.0
2015,2,3,22,0.0
2015,2,3,23,0.0
2015,2,3,24,0.0
2015,2,4,01,0.0
2015,2,4,02,0.0
2015,2,4,03,0.0
2015,2,4,04,0.0
2015,2,4,05,0.0
2015,2,4,06,0.0
2015,2,4,07,0.0
2015,2,4,08,0.0
2015,2,4,09,67200.0
2015,2,4,10,566400.0
2015,2,4,11,2476800.0
2015,2,4,12,2083200.0
2015,2,4,13,3091200.0
2015,2,4,14,4512000.0
2015,2,4,15,4435200.0
2015,2,4,16,2332800.0
2015,2,4,17,835200.0
2015,2,4,18,249600.0
2015,2,4,19,0.0
2015,2,4,20,0.0
2015,2,4,21,0.0
2015,2,4,22,0.0
2015,2,4,23,0.0
2015,2,4,24,0.0
2015,2,5,01,0.0
2015,2,5,02,0.0
2015,2,5,03,0.0
2015,2,5,04,0.0
2015,2,5,05,0.0
2015,2,5,06,0.0
2015,2,5,07,0.0
2015,2,5,08,9600.0
2015,2,5,09,1075200.0
2015,2,5,10,3878400.0
2015,2,5,11,2025600.0
2015,2,5,12,5875200.0
2015,2,5,13,4944000.0
2015,2,5,14,4291200.0
2015,2,5,15,4838400.0
2015,2,5,16,2323200.0
2015,2,5,17,969600.0
2015,2,5,18,220800.0
2015,2,5,19,0.0
2015,2,5,20,0.0
2015,2,5,21,0.0
2015,2,5,22,0.0
2015,2,5,23,0.0
2015,2,5,24,0.0
2015,2,6,01,0.0
2015,2,6,02,0.0
2015,2,6,03,0.0
2015,2,6,04,0.0
2015,2,6,05,0.0
2015,2,6,06,0.0
2015,2,6,07,0.0
2015,2,6,08,9600.0
2015,2,6,09,710400.0
2015,2,6,10,2323200.0
2015,2,6,11,3619200.0
2015,2,6,12,4838400.0
2015,2,6,13,3264000.0
2015,2,6,14,3446400.0
2015,2,6,15,4387200.0
2015,2,6,16,4176000.0
2015,2,6,17,2044800.0
2015,2,6,18,614400.0
2015,2,6,19,0.0
2015,2,6,20,0.0
2015,2,6,21,0.0
2015,2,6,22,0.0
2015,2,6,23,0.0
2015,2,6,24,0.0
2015,2,7,01,0.0
2015,2,7,02,0.0
2015,2,7,03,0.0
2015,2,7,04,0.0
2015,2,7,05,0.0
2015,2,7,06,0.0
2015,2,7,07,0.0
2015,2,7,08,0.0
2015,2,7,09,144000.0
2015,2,7,10,1017600.0
2015,2,7,11,3456000.0
2015,2,7,12,6873600.0
2015,2,7,13,5904000.0
2015,2,7,14,3916800.0
2015,2,7,15,3897600.0
2015,2,7,16,2764800.0
2015,2,7,17,1420800.0
2015,2,7,18,422400.0
2015,2,7,19,0.0
2015,2,7,20,0.0
2015,2,7,21,0.0
2015,2,7,22,0.0
2015,2,7,23,0.0
2015,2,7,24,0.0
2015,2,8,01,0.0
2015,2,8,02,0.0
2015,2,8,03,0.0
2015,2,8,04,0.0
2015,2,8,05,0.0
2015,2,8,06,0.0
2015,2,8,07,0.0
2015,2,8,08,0.0
2015,2,8,09,892800.0
2015,2,8,10,3331200.0
2015,2,8,11,6451200.0
2015,2,8,12,5529600.0
2015,2,8,13,6384000.0
2015,2,8,14,5606400.0
2015,2,8,15,6940800.0
2015,2,8,16,3705600.0
2015,2,8,17,1516800.0
2015,2,8,18,451200.0
2015,2,8,19,0.0
2015,2,8,20,0.0
2015,2,8,21,0.0
2015,2,8,22,0.0
2015,2,8,23,0.0
2015,2,8,24,0.0
2015,2,9,01,0.0
2015,2,9,02,0.0
2015,2,9,03,0.0
2015,2,9,04,0.0
2015,2,9,05,0.0
2015,2,9,06,0.0
2015,2,9,07,0.0
2015,2,9,08,28800.0
2015,2,9,09,1036800.0
2015,2,9,10,4339200.0
2015,2,9,11,8870400.0
2015,2,9,12,10531200.0
2015,2,9,13,11097600.0
2015,2,9,14,11040000.0
2015,2,9,15,9753600.0
2015,2,9,16,7852800.0
2015,2,9,17,4809600.0
2015,2,9,18,787200.0
2015,2,9,19,0.0
2015,2,9,20,0.0
2015,2,9,21,0.0
2015,2,9,22,0.0
2015,2,9,23,0.0
2015,2,9,24,0.0
2015,2,10,01,0.0
2015,2,10,02,0.0
2015,2,10,03,0.0
2015,2,10,04,0.0
2015,2,10,05,0.0
2015,2,10,06,0.0
2015,2,10,07,0.0
2015,2,10,08,57600.0
2015,2,10,09,1190400.0
2015,2,10,10,3379200.0
2015,2,10,11,6172800.0
2015,2,10,12,7545600.0
2015,2,10,13,8870400.0
2015,2,10,14,4560000.0
2015,2,10,15,3753600.0
2015,2,10,16,2918400.0
2015,2,10,17,1219200.0
2015,2,10,18,441600.0
2015,2,10,19,0.0
2015,2,10,20,0.0
2015,2,10,21,0.0
2015,2,10,22,0.0
2015,2,10,23,0.0
2015,2,10,24,0.0
2015,2,11,01,0.0
2015,2,11,02,0.0
2015,2,11,03,0.0
2015,2,11,04,0.0
2015,2,11,05,0.0
2015,2,11,06,0.0
2015,2,11,07,0.0
2015,2,11,08,96000.0
2015,2,11,09,1209600.0
2015,2,11,10,3897600.0
2015,2,11,11,6115200.0
2015,2,11,12,6460800.0
2015,2,11,13,6451200.0
2015,2,11,14,6566400.0
2015,2,11,15,4512000.0
2015,2,11,16,3830400.0
2015,2,11,17,2054400.0
2015,2,11,18,633600.0
2015,2,11,19,0.0
2015,2,11,20,0.0
2015,2,11,21,0.0
2015,2,11,22,0.0
2015,2,11,23,0.0
2015,2,11,24,0.0
2015,2,12,01,0.0
2015,2,12,02,0.0
2015,2,12,03,0.0
2015,2,12,04,0.0
2015,2,12,05,0.0
2015,2,12,06,0.0
2015,2,12,07,0.0
2015,2,12,08,96000.0
2015,2,12,09,2073600.0
2015,2,12,10,4809600.0
2015,2,12,11,8371200.0
2015,2,12,12,10003200.0
2015,2,12,13,9840000.0
2015,2,12,14,7334400.0
2015,2,12,15,3360000.0
2015,2,12,16,3897600.0
2015,2,12,17,1776000.0
2015,2,12,18,662400.0
2015,2,12,19,0.0
2015,2,12,20,0.0
2015,2,12,21,0.0
2015,2,12,22,0.0
2015,2,12,23,0.0
2015,2,12,24,0.0
2015,2,13,01,0.0
2015,2,13,02,0.0
2015,2,13,03,0.0
2015,2,13,04,0.0
2015,2,13,05,0.0
2015,2,13,06,0.0
2015,2,13,07,0.0
2015,2,13,08,153600.0
2015,2,13,09,2419200.0
2015,2,13,10,3801600.0
2015,2,13,11,7344000.0
2015,2,13,12,8822400.0
2015,2,13,13,8313600.0
2015,2,13,14,6998400.0
2015,2,13,15,8227200.0
2015,2,13,16,5260800.0
2015,2,13,17,4118400.0
2015,2,13,18,1324800.0
2015,2,13,19,9600.0
2015,2,13,20,0.0
2015,2,13,21,0.0
2015,2,13,22,0.0
2015,2,13,23,0.0
2015,2,13,24,0.0
2015,2,14,01,0.0
2015,2,14,02,0.0
2015,2,14,03,0.0
2015,2,14,04,0.0
2015,2,14,05,0.0
2015,2,14,06,0.0
2015,2,14,07,0.0
2015,2,14,08,134400.0
2015,2,14,09,2064000.0
2015,2,14,10,4819200.0
2015,2,14,11,7238400.0
2015,2,14,12,8736000.0
2015,2,14,13,9417600.0
2015,2,14,14,9216000.0
2015,2,14,15,7958400.0
2015,2,14,16,5760000.0
2015,2,14,17,3417600.0
2015,2,14,18,835200.0
2015,2,14,19,0.0
2015,2,14,20,0.0
2015,2,14,21,0.0
2015,2,14,22,0.0
2015,2,14,23,0.0
2015,2,14,24,0.0
2015,2,15,01,0.0
2015,2,15,02,0.0
2015,2,15,03,0.0
2015,2,15,04,0.0
2015,2,15,05,0.0
2015,2,15,06,0.0
2015,2,15,07,0.0
2015,2,15,08,0.0
2015,2,15,09,297600.0
2015,2,15,10,787200.0
2015,2,15,11,1776000.0
2015,2,15,12,1680000.0
2015,2,15,13,576000.0
2015,2,15,14,566400.0
2015,2,15,15,489600.0
2015,2,15,16,345600.0
2015,2,15,17,172800.0
2015,2,15,18,76800.0
2015,2,15,19,0.0
2015,2,15,20,0.0
2015,2,15,21,0.0
2015,2,15,22,0.0
2015,2,15,23,0.0
2015,2,15,24,0.0
2015,2,16,01,0.0
2015,2,16,02,0.0
2015,2,16,03,0.0
2015,2,16,04,0.0
2015,2,16,05,0.0
2015,2,16,06,0.0
2015,2,16,07,0.0
2015,2,16,08,0.0
2015,2,16,09,0.0
2015,2,16,10,201600.0
2015,2,16,11,835200.0
2015,2,16,12,1046400.0
2015,2,16,13,691200.0
2015,2,16,14,451200.0
2015,2,16,15,729600.0
2015,2,16,16,182400.0
2015,2,16,17,326400.0
2015,2,16,18,67200.0
2015,2,16,19,0.0
2015,2,16,20,0.0
2015,2,16,21,0.0
2015,2,16,22,0.0
2015,2,16,23,0.0
2015,2,16,24,0.0
2015,2,17,01,0.0
2015,2,17,02,0.0
2015,2,17,03,0.0
2015,2,17,04,0.0
2015,2,17,05,0.0
2015,2,17,06,0.0
2015,2,17,07,0.0
2015,2,17,08,57600.0
2015,2,17,09,912000.0
2015,2,17,10,4108800.0
2015,2,17,11,5366400.0
2015,2,17,12,6480000.0
2015,2,17,13,8457600.0
2015,2,17,14,5846400.0
2015,2,17,15,7411200.0
2015,2,17,16,6777600.0
2015,2,17,17,3715200.0
2015,2,17,18,1027200.0
2015,2,17,19,9600.0
2015,2,17,20,0.0
2015,2,17,21,0.0
2015,2,17,22,0.0
2015,2,17,23,0.0
2015,2,17,24,0.0
2015,2,18,01,0.0
2015,2,18,02,0.0
2015,2,18,03,0.0
2015,2,18,04,0.0
2015,2,18,05,0.0
2015,2,18,06,0.0
2015,2,18,07,0.0
2015,2,18,08,0.0
2015,2,18,09,67200.0
2015,2,18,10,748800.0
2015,2,18,11,1651200.0
2015,2,18,12,1584000.0
2015,2,18,13,1872000.0
2015,2,18,14,1276800.0
2015,2,18,15,1641600.0
2015,2,18,16,1084800.0
2015,2,18,17,480000.0
2015,2,18,18,134400.0
2015,2,18,19,0.0
2015,2,18,20,0.0
2015,2,18,21,0.0
2015,2,18,22,0.0
2015,2,18,23,0.0
2015,2,18,24,0.0
2015,2,19,01,0.0
2015,2,19,02,0.0
2015,2,19,03,0.0
2015,2,19,04,0.0
2015,2,19,05,0.0
2015,2,19,06,0.0
2015,2,19,07,0.0
2015,2,19,08,67200.0
2015,2,19,09,1593600.0
2015,2,19,10,4896000.0
2015,2,19,11,8044800.0
2015,2,19,12,9926400.0
2015,2,19,13,10569600.0
2015,2,19,14,10531200.0
2015,2,19,15,9446400.0
2015,2,19,16,7545600.0
2015,2,19,17,4675200.0
2015,2,19,18,1545600.0
2015,2,19,19,28800.0
2015,2,19,20,0.0
2015,2,19,21,0.0
2015,2,19,22,0.0
2015,2,19,23,0.0
2015,2,19,24,0.0
2015,2,20,01,0.0
2015,2,20,02,0.0
2015,2,20,03,0.0
2015,2,20,04,0.0
2015,2,20,05,0.0
2015,2,20,06,0.0
2015,2,20,07,0.0
2015,2,20,08,230400.0
2015,2,20,09,2524800.0
2015,2,20,10,5414400.0
2015,2,20,11,7305600.0
2015,2,20,12,9004800.0
2015,2,20,13,7747200.0
2015,2,20,14,4243200.0
2015,2,20,15,6230400.0
2015,2,20,16,4675200.0
2015,2,20,17,1747200.0
2015,2,20,18,691200.0
2015,2,20,19,9600.0
2015,2,20,20,0.0
2015,2,20,21,0.0
2015,2,20,22,0.0
2015,2,20,23,0.0
2015,2,20,24,0.0
2015,2,21,01,0.0
2015,2,21,02,0.0
2015,2,21,03,0.0
2015,2,21,04,0.0
2015,2,21,05,0.0
2015,2,21,06,0.0
2015,2,21,07,0.0
2015,2,21,08,0.0
2015,2,21,09,278400.0
2015,2,21,10,528000.0
2015,2,21,11,681600.0
2015,2,21,12,710400.0
2015,2,21,13,710400.0
2015,2,21,14,441600.0
2015,2,21,15,336000.0
2015,2,21,16,892800.0
2015,2,21,17,1459200.0
2015,2,21,18,307200.0
2015,2,21,19,0.0
2015,2,21,20,0.0
2015,2,21,21,0.0
2015,2,21,22,0.0
2015,2,21,23,0.0
2015,2,21,24,0.0
2015,2,22,01,0.0
2015,2,22,02,0.0
2015,2,22,03,0.0
2015,2,22,04,0.0
2015,2,22,05,0.0
2015,2,22,06,0.0
2015,2,22,07,0.0
2015,2,22,08,0.0
2015,2,22,09,67200.0
2015,2,22,10,422400.0
2015,2,22,11,1075200.0
2015,2,22,12,2860800.0
2015,2,22,13,6652800.0
2015,2,22,14,9139200.0
2015,2,22,15,8025600.0
2015,2,22,16,5952000.0
2015,2,22,17,3580800.0
2015,2,22,18,854400.0
2015,2,22,19,0.0
2015,2,22,20,0.0
2015,2,22,21,0.0
2015,2,22,22,0.0
2015,2,22,23,0.0
2015,2,22,24,0.0
2015,2,23,01,0.0
2015,2,23,02,0.0
2015,2,23,03,0.0
2015,2,23,04,0.0
2015,2,23,05,0.0
2015,2,23,06,0.0
2015,2,23,07,0.0
2015,2,23,08,115200.0
2015,2,23,09,768000.0
2015,2,23,10,1814400.0
2015,2,23,11,6336000.0
2015,2,23,12,9753600.0
2015,2,23,13,10752000.0
2015,2,23,14,10646400.0
2015,2,23,15,9648000.0
2015,2,23,16,7161600.0
2015,2,23,17,3398400.0
2015,2,23,18,912000.0
2015,2,23,19,28800.0
2015,2,23,20,0.0
2015,2,23,21,0.0
2015,2,23,22,0.0
2015,2,23,23,0.0
2015,2,23,24,0.0
2015,2,24,01,0.0
2015,2,24,02,0.0
2015,2,24,03,0.0
2015,2,24,04,0.0
2015,2,24,05,0.0
2015,2,24,06,0.0
2015,2,24,07,0.0
2015,2,24,08,182400.0
2015,2,24,09,1891200.0
2015,2,24,10,5798400.0
2015,2,24,11,8390400.0
2015,2,24,12,10137600.0
2015,2,24,13,10857600.0
2015,2,24,14,10761600.0
2015,2,24,15,9590400.0
2015,2,24,16,7660800.0
2015,2,24,17,4972800.0
2015,2,24,18,1756800.0
2015,2,24,19,48000.0
2015,2,24,20,0.0
2015,2,24,21,0.0
2015,2,24,22,0.0
2015,2,24,23,0.0
2015,2,24,24,0.0
2015,2,25,01,0.0
2015,2,25,02,0.0
2015,2,25,03,0.0
2015,2,25,04,0.0
2015,2,25,05,0.0
2015,2,25,06,0.0
2015,2,25,07,0.0
2015,2,25,08,268800.0
2015,2,25,09,1142400.0
2015,2,25,10,1948800.0
2015,2,25,11,2342400.0
2015,2,25,12,2755200.0
2015,2,25,13,4867200.0
2015,2,25,14,4675200.0
2015,2,25,15,2947200.0
2015,2,25,16,2198400.0
2015,2,25,17,1219200.0
2015,2,25,18,451200.0
2015,2,25,19,19200.0
2015,2,25,20,0.0
2015,2,25,21,0.0
2015,2,25,22,0.0
2015,2,25,23,0.0
2015,2,25,24,0.0
2015,2,26,01,0.0
2015,2,26,02,0.0
2015,2,26,03,0.0
2015,2,26,04,0.0
2015,2,26,05,0.0
2015,2,26,06,0.0
2015,2,26,07,0.0
2015,2,26,08,0.0
2015,2,26,09,105600.0
2015,2,26,10,451200.0
2015,2,26,11,1699200.0
2015,2,26,12,5395200.0
2015,2,26,13,9196800.0
2015,2,26,14,9792000.0
2015,2,26,15,9667200.0
2015,2,26,16,7939200.0
2015,2,26,17,4982400.0
2015,2,26,18,1824000.0
2015,2,26,19,57600.0
2015,2,26,20,0.0
2015,2,26,21,0.0
2015,2,26,22,0.0
2015,2,26,23,0.0
2015,2,26,24,0.0
2015,2,27,01,0.0
2015,2,27,02,0.0
2015,2,27,03,0.0
2015,2,27,04,0.0
2015,2,27,05,0.0
2015,2,27,06,0.0
2015,2,27,07,0.0
2015,2,27,08,403200.0
2015,2,27,09,1574400.0
2015,2,27,10,3609600.0
2015,2,27,11,5702400.0
2015,2,27,12,7401600.0
2015,2,27,13,6220800.0
2015,2,27,14,7958400.0
2015,2,27,15,5433600.0
2015,2,27,16,4550400.0
2015,2,27,17,2054400.0
2015,2,27,18,508800.0
2015,2,27,19,9600.0
2015,2,27,20,0.0
2015,2,27,21,0.0
2015,2,27,22,0.0
2015,2,27,23,0.0
2015,2,27,24,0.0
2015,2,28,01,0.0
2015,2,28,02,0.0
2015,2,28,03,0.0
2015,2,28,04,0.0
2015,2,28,05,0.0
2015,2,28,06,0.0
2015,2,28,07,0.0
2015,2,28,08,144000.0
2015,2,28,09,1171200.0
2015,2,28,10,1612800.0
2015,2,28,11,1382400.0
2015,2,28,12,3196800.0
2015,2,28,13,3782400.0
2015,2,28,14,2054400.0
2015,2,28,15,1459200.0
2015,2,28,16,1190400.0
2015,2,28,17,806400.0
2015,2,28,18,316800.0
2015,2,28,19,0.0
2015,2,28,20,0.0
2015,2,28,21,0.0
2015,2,28,22,0.0
2015,2,28,23,0.0
2015,2,28,24,0.0
2015,3,1,01,0.0
2015,3,1,02,0.0
2015,3,1,03,0.0
2015,3,1,04,0.0
2015,3,1,05,0.0
2015,3,1,06,0.0
2015,3,1,07,0.0
2015,3,1,08,48000.0
2015,3,1,09,624000.0
2015,3,1,10,873600.0
2015,3,1,11,2880000.0
2015,3,1,12,5452800.0
2015,3,1,13,6566400.0
2015,3,1,14,9120000.0
2015,3,1,15,6460800.0
2015,3,1,16,5577600.0
2015,3,1,17,4156800.0
2015,3,1,18,681600.0
2015,3,1,19,57600.0
2015,3,1,20,0.0
2015,3,1,21,0.0
2015,3,1,22,0.0
2015,3,1,23,0.0
2015,3,1,24,0.0
2015,3,2,01,0.0
2015,3,2,02,0.0
2015,3,2,03,0.0
2015,3,2,04,0.0
2015,3,2,05,0.0
2015,3,2,06,0.0
2015,3,2,07,0.0
2015,3,2,08,643200.0
2015,3,2,09,3628800.0
2015,3,2,10,6672000.0
2015,3,2,11,8966400.0
2015,3,2,12,10195200.0
2015,3,2,13,10790400.0
2015,3,2,14,10636800.0
2015,3,2,15,9916800.0
2015,3,2,16,8188800.0
2015,3,2,17,5452800.0
2015,3,2,18,1632000.0
2015,3,2,19,67200.0
2015,3,2,20,0.0
2015,3,2,21,0.0
2015,3,2,22,0.0
2015,3,2,23,0.0
2015,3,2,24,0.0
2015,3,3,01,0.0
2015,3,3,02,0.0
2015,3,3,03,0.0
2015,3,3,04,0.0
2015,3,3,05,0.0
2015,3,3,06,0.0
2015,3,3,07,0.0
2015,3,3,08,19200.0
2015,3,3,09,211200.0
2015,3,3,10,537600.0
2015,3,3,11,720000.0
2015,3,3,12,1468800.0
2015,3,3,13,4665600.0
2015,3,3,14,5011200.0
2015,3,3,15,8236800.0
2015,3,3,16,6739200.0
2015,3,3,17,3907200.0
2015,3,3,18,844800.0
2015,3,3,19,0.0
2015,3,3,20,0.0
2015,3,3,21,0.0
2015,3,3,22,0.0
2015,3,3,23,0.0
2015,3,3,24,0.0
2015,3,4,01,0.0
2015,3,4,02,0.0
2015,3,4,03,0.0
2015,3,4,04,0.0
2015,3,4,05,0.0
2015,3,4,06,0.0
2015,3,4,07,0.0
2015,3,4,08,326400.0
2015,3,4,09,2006400.0
2015,3,4,10,3782400.0
2015,3,4,11,7651200.0
2015,3,4,12,9331200.0
2015,3,4,13,10147200.0
2015,3,4,14,9484800.0
2015,3,4,15,5865600.0
2015,3,4,16,4128000.0
2015,3,4,17,2582400.0
2015,3,4,18,931200.0
2015,3,4,19,38400.0
2015,3,4,20,0.0
2015,3,4,21,0.0
2015,3,4,22,0.0
2015,3,4,23,0.0
2015,3,4,24,0.0
2015,3,5,01,0.0
2015,3,5,02,0.0
2015,3,5,03,0.0
2015,3,5,04,0.0
2015,3,5,05,0.0
2015,3,5,06,0.0
2015,3,5,07,0.0
2015,3,5,08,806400.0
2015,3,5,09,3705600.0
2015,3,5,10,6969600.0
2015,3,5,11,9177600.0
2015,3,5,12,10809600.0
2015,3,5,13,8419200.0
2015,3,5,14,7804800.0
2015,3,5,15,7612800.0
2015,3,5,16,3926400.0
2015,3,5,17,1785600.0
2015,3,5,18,883200.0
2015,3,5,19,57600.0
2015,3,5,20,0.0
2015,3,5,21,0.0
2015,3,5,22,0.0
2015,3,5,23,0.0
2015,3,5,24,0.0
2015,3,6,01,0.0
2015,3,6,02,0.0
2015,3,6,03,0.0
2015,3,6,04,0.0
2015,3,6,05,0.0
2015,3,6,06,0.0
2015,3,6,07,0.0
2015,3,6,08,451200.0
2015,3,6,09,1900800.0
2015,3,6,10,4857600.0
2015,3,6,11,7017600.0
2015,3,6,12,6729600.0
2015,3,6,13,8246400.0
2015,3,6,14,9955200.0
2015,3,6,15,8908800.0
2015,3,6,16,7680000.0
2015,3,6,17,4953600.0
2015,3,6,18,1814400.0
2015,3,6,19,105600.0
2015,3,6,20,0.0
2015,3,6,21,0.0
2015,3,6,22,0.0
2015,3,6,23,0.0
2015,3,6,24,0.0
2015,3,7,01,0.0
2015,3,7,02,0.0
2015,3,7,03,0.0
2015,3,7,04,0.0
2015,3,7,05,0.0
2015,3,7,06,0.0
2015,3,7,07,0.0
2015,3,7,08,662400.0
2015,3,7,09,3235200.0
2015,3,7,10,6096000.0
2015,3,7,11,6998400.0
2015,3,7,12,10550400.0
2015,3,7,13,11145600.0
2015,3,7,14,11241600.0
2015,3,7,15,10358400.0
2015,3,7,16,8448000.0
2015,3,7,17,5702400.0
2015,3,7,18,2400000.0
2015,3,7,19,144000.0
2015,3,7,20,0.0
2015,3,7,21,0.0
2015,3,7,22,0.0
2015,3,7,23,0.0
2015,3,7,24,0.0
2015,3,8,01,0.0
2015,3,8,02,0.0
2015,3,8,03,0.0
2015,3,8,04,0.0
2015,3,8,05,0.0
2015,3,8,06,0.0
2015,3,8,07,0.0
2015,3,8,08,758400.0
2015,3,8,09,3532800.0
2015,3,8,10,6499200.0
2015,3,8,11,8659200.0
2015,3,8,12,9916800.0
2015,3,8,13,10368000.0
2015,3,8,14,10185600.0
2015,3,8,15,8678400.0
2015,3,8,16,6748800.0
2015,3,8,17,3609600.0
2015,3,8,18,1392000.0
2015,3,8,19,86400.0
2015,3,8,20,0.0
2015,3,8,21,0.0
2015,3,8,22,0.0
2015,3,8,23,0.0
2015,3,8,24,0.0
2015,3,9,01,0.0
2015,3,9,02,0.0
2015,3,9,03,0.0
2015,3,9,04,0.0
2015,3,9,05,0.0
2015,3,9,06,0.0
2015,3,9,07,0.0
2015,3,9,08,345600.0
2015,3,9,09,2169600.0
2015,3,9,10,5884800.0
2015,3,9,11,7852800.0
2015,3,9,12,5280000.0
2015,3,9,13,8956800.0
2015,3,9,14,10752000.0
2015,3,9,15,9753600.0
2015,3,9,16,7392000.0
2015,3,9,17,4800000.0
2015,3,9,18,1526400.0
2015,3,9,19,86400.0
2015,3,9,20,0.0
2015,3,9,21,0.0
2015,3,9,22,0.0
2015,3,9,23,0.0
2015,3,9,24,0.0
2015,3,10,01,0.0
2015,3,10,02,0.0
2015,3,10,03,0.0
2015,3,10,04,0.0
2015,3,10,05,0.0
2015,3,10,06,0.0
2015,3,10,07,0.0
2015,3,10,08,384000.0
2015,3,10,09,2428800.0
2015,3,10,10,5443200.0
2015,3,10,11,7785600.0
2015,3,10,12,9916800.0
2015,3,10,13,11798400.0
2015,3,10,14,9446400.0
2015,3,10,15,8438400.0
2015,3,10,16,5692800.0
2015,3,10,17,4368000.0
2015,3,10,18,1296000.0
2015,3,10,19,124800.0
2015,3,10,20,0.0
2015,3,10,21,0.0
2015,3,10,22,0.0
2015,3,10,23,0.0
2015,3,10,24,0.0
2015,3,11,01,0.0
2015,3,11,02,0.0
2015,3,11,03,0.0
2015,3,11,04,0.0
2015,3,11,05,0.0
2015,3,11,06,0.0
2015,3,11,07,0.0
2015,3,11,08,902400.0
2015,3,11,09,3955200.0
2015,3,11,10,7056000.0
2015,3,11,11,9475200.0
2015,3,11,12,10329600.0
2015,3,11,13,10819200.0
2015,3,11,14,9993600.0
2015,3,11,15,8736000.0
2015,3,11,16,7430400.0
2015,3,11,17,4646400.0
2015,3,11,18,1632000.0
2015,3,11,19,105600.0
2015,3,11,20,0.0
2015,3,11,21,0.0
2015,3,11,22,0.0
2015,3,11,23,0.0
2015,3,11,24,0.0
2015,3,12,01,0.0
2015,3,12,02,0.0
2015,3,12,03,0.0
2015,3,12,04,0.0
2015,3,12,05,0.0
2015,3,12,06,0.0
2015,3,12,07,0.0
2015,3,12,08,1036800.0
2015,3,12,09,4051200.0
2015,3,12,10,7200000.0
2015,3,12,11,9436800.0
2015,3,12,12,10704000.0
2015,3,12,13,11241600.0
2015,3,12,14,10896000.0
2015,3,12,15,9897600.0
2015,3,12,16,8188800.0
2015,3,12,17,5308800.0
2015,3,12,18,1814400.0
2015,3,12,19,124800.0
2015,3,12,20,0.0
2015,3,12,21,0.0
2015,3,12,22,0.0
2015,3,12,23,0.0
2015,3,12,24,0.0
2015,3,13,01,0.0
2015,3,13,02,0.0
2015,3,13,03,0.0
2015,3,13,04,0.0
2015,3,13,05,0.0
2015,3,13,06,0.0
2015,3,13,07,0.0
2015,3,13,08,470400.0
2015,3,13,09,1756800.0
2015,3,13,10,2121600.0
2015,3,13,11,1152000.0
2015,3,13,12,2073600.0
2015,3,13,13,1603200.0
2015,3,13,14,633600.0
2015,3,13,15,1507200.0
2015,3,13,16,825600.0
2015,3,13,17,931200.0
2015,3,13,18,470400.0
2015,3,13,19,9600.0
2015,3,13,20,0.0
2015,3,13,21,0.0
2015,3,13,22,0.0
2015,3,13,23,0.0
2015,3,13,24,0.0
2015,3,14,01,0.0
2015,3,14,02,0.0
2015,3,14,03,0.0
2015,3,14,04,0.0
2015,3,14,05,0.0
2015,3,14,06,0.0
2015,3,14,07,0.0
2015,3,14,08,1008000.0
2015,3,14,09,3974400.0
2015,3,14,10,6921600.0
2015,3,14,11,8966400.0
2015,3,14,12,9907200.0
2015,3,14,13,10473600.0
2015,3,14,14,9696000.0
2015,3,14,15,8380800.0
2015,3,14,16,4454400.0
2015,3,14,17,2208000.0
2015,3,14,18,748800.0
2015,3,14,19,57600.0
2015,3,14,20,0.0
2015,3,14,21,0.0
2015,3,14,22,0.0
2015,3,14,23,0.0
2015,3,14,24,0.0
2015,3,15,01,0.0
2015,3,15,02,0.0
2015,3,15,03,0.0
2015,3,15,04,0.0
2015,3,15,05,0.0
2015,3,15,06,0.0
2015,3,15,07,0.0
2015,3,15,08,969600.0
2015,3,15,09,3600000.0
2015,3,15,10,4819200.0
2015,3,15,11,7046400.0
2015,3,15,12,8860800.0
2015,3,15,13,9484800.0
2015,3,15,14,6672000.0
2015,3,15,15,6028800.0
2015,3,15,16,5712000.0
2015,3,15,17,3465600.0
2015,3,15,18,1084800.0
2015,3,15,19,76800.0
2015,3,15,20,0.0
2015,3,15,21,0.0
2015,3,15,22,0.0
2015,3,15,23,0.0
2015,3,15,24,0.0
2015,3,16,01,0.0
2015,3,16,02,0.0
2015,3,16,03,0.0
2015,3,16,04,0.0
2015,3,16,05,0.0
2015,3,16,06,0.0
2015,3,16,07,0.0
2015,3,16,08,672000.0
2015,3,16,09,2592000.0
2015,3,16,10,4444800.0
2015,3,16,11,7728000.0
2015,3,16,12,8889600.0
2015,3,16,13,9494400.0
2015,3,16,14,9225600.0
2015,3,16,15,8332800.0
2015,3,16,16,6739200.0
2015,3,16,17,4329600.0
2015,3,16,18,1718400.0
2015,3,16,19,172800.0
2015,3,16,20,0.0
2015,3,16,21,0.0
2015,3,16,22,0.0
2015,3,16,23,0.0
2015,3,16,24,0.0
2015,3,17,01,0.0
2015,3,17,02,0.0
2015,3,17,03,0.0
2015,3,17,04,0.0
2015,3,17,05,0.0
2015,3,17,06,0.0
2015,3,17,07,0.0
2015,3,17,08,1084800.0
2015,3,17,09,2534400.0
2015,3,17,10,4828800.0
2015,3,17,11,8064000.0
2015,3,17,12,9427200.0
2015,3,17,13,9868800.0
2015,3,17,14,7948800.0
2015,3,17,15,7219200.0
2015,3,17,16,5145600.0
2015,3,17,17,1814400.0
2015,3,17,18,518400.0
2015,3,17,19,28800.0
2015,3,17,20,0.0
2015,3,17,21,0.0
