longitude,latitude,time,d2m,t2m
126.4,34.74,2021-06-11 15:00:00,293.37573,294.0975
126.4,34.74,2021-06-11 16:00:00,293.23206,293.75067
126.4,34.74,2021-06-11 17:00:00,293.02478,293.5617
126.4,34.74,2021-06-11 18:00:00,292.95825,293.59036
126.4,34.74,2021-06-11 19:00:00,292.67206,293.32828
126.4,34.74,2021-06-11 20:00:00,292.5337,293.05945
126.4,34.74,2021-06-11 21:00:00,292.45773,293.00766
126.4,34.74,2021-06-11 22:00:00,293.14255,294.47238
126.4,34.74,2021-06-11 23:00:00,293.23148,294.84845
126.4,34.74,2021-06-12 00:00:00,293.34982,295.20505
126.4,34.74,2021-06-12 01:00:00,293.4034,295.57562
126.4,34.74,2021-06-12 02:00:00,293.43817,296.56552
126.4,34.74,2021-06-12 03:00:00,293.42224,296.91663
126.4,34.74,2021-06-12 04:00:00,293.3922,297.04584
126.4,34.74,2021-06-12 05:00:00,293.37573,297.12326
126.4,34.74,2021-06-12 06:00:00,293.27856,296.9593
126.4,34.74,2021-06-12 07:00:00,293.15903,296.6661
126.4,34.74,2021-06-12 08:00:00,292.84988,296.07788
126.4,34.74,2021-06-12 09:00:00,292.6379,295.76215
126.4,34.74,2021-06-12 10:00:00,292.2681,294.21393
126.4,34.74,2021-06-12 11:00:00,292.20215,293.7574
126.4,34.74,2021-06-12 12:00:00,292.1368,293.45932
126.4,34.74,2021-06-12 13:00:00,292.095,293.22342
126.4,34.74,2021-06-12 14:00:00,291.86887,292.6974
126.4,34.74,2021-06-12 15:00:00,291.73755,292.4182
126.4,34.74,2021-06-12 16:00:00,291.65982,292.3256
126.4,34.74,2021-06-12 17:00:00,291.55325,292.07202
126.4,34.74,2021-06-12 18:00:00,291.48022,292.13724
126.4,34.74,2021-06-12 19:00:00,291.35422,291.97998
126.4,34.74,2021-06-12 20:00:00,291.1811,291.81418
126.4,34.74,2021-06-12 21:00:00,290.9756,291.62582
126.4,34.74,2021-06-12 22:00:00,290.36496,291.4655
126.4,34.74,2021-06-12 23:00:00,290.44092,291.68497
126.4,34.74,2021-06-13 00:00:00,290.5681,292.2055
126.4,34.74,2021-06-13 01:00:00,290.66525,292.89246
126.4,34.74,2021-06-13 02:00:00,290.95203,294.16882
126.4,34.74,2021-06-13 03:00:00,291.10217,294.91672
126.4,34.74,2021-06-13 04:00:00,291.26883,294.9862
126.4,34.74,2021-06-13 05:00:00,291.30298,295.43848
126.4,34.74,2021-06-13 06:00:00,291.49377,295.48175
126.4,34.74,2021-06-13 07:00:00,291.71637,295.58478
126.4,34.74,2021-06-13 08:00:00,291.75818,295.1325
126.4,34.74,2021-06-13 09:00:00,291.75934,294.7924
126.4,34.74,2021-06-13 10:00:00,291.15695,293.04544
126.4,34.74,2021-06-13 11:00:00,291.0957,292.74738
126.4,34.74,2021-06-13 12:00:00,291.11807,292.63034
126.4,34.74,2021-06-13 13:00:00,291.2559,292.63217
126.4,34.74,2021-06-13 14:00:00,291.2023,292.2378
126.4,34.74,2021-06-13 15:00:00,291.26352,292.14636
126.4,34.74,2021-06-13 16:00:00,291.23822,292.02875
126.4,34.74,2021-06-13 17:00:00,291.18817,291.891
126.4,34.74,2021-06-13 18:00:00,291.2447,291.93365
126.4,34.74,2021-06-13 19:00:00,291.28827,291.944
126.4,34.74,2021-06-13 20:00:00,291.2388,291.90744
126.4,34.74,2021-06-13 21:00:00,291.28827,291.92633
126.4,34.74,2021-06-13 22:00:00,290.5257,292.0653
126.4,34.74,2021-06-13 23:00:00,290.52042,292.32315
126.4,34.74,2021-06-14 00:00:00,290.64346,292.61023
126.4,34.74,2021-06-14 01:00:00,290.84958,293.36423
126.4,34.74,2021-06-14 02:00:00,291.2441,294.74118
126.4,34.74,2021-06-14 03:00:00,291.52026,295.19345
126.4,34.74,2021-06-14 04:00:00,291.41135,294.82895
126.4,34.74,2021-06-14 05:00:00,291.3548,294.89966
126.4,34.74,2021-06-14 06:00:00,291.35715,294.91428
126.4,34.74,2021-06-14 07:00:00,291.42136,295.12518
126.4,34.74,2021-06-14 08:00:00,291.44196,295.1063
126.4,34.74,2021-06-14 09:00:00,291.641,295.25317
126.4,34.74,2021-06-14 10:00:00,291.62744,294.4041
126.4,34.74,2021-06-14 11:00:00,291.641,294.1219
126.4,34.74,2021-06-14 12:00:00,291.67572,294.12128
126.4,34.74,2021-06-14 13:00:00,291.63745,294.09262
126.4,34.74,2021-06-14 14:00:00,291.61096,293.95853
126.4,34.74,2021-06-14 15:00:00,291.61978,293.88477
126.4,34.74,2021-06-14 16:00:00,291.7299,293.87747
126.4,34.74,2021-06-14 17:00:00,291.8247,293.77078
126.4,34.74,2021-06-14 18:00:00,291.94543,293.7586
126.4,34.74,2021-06-14 19:00:00,292.0261,293.8031
126.4,34.74,2021-06-14 20:00:00,292.0944,293.90002
126.4,34.74,2021-06-14 21:00:00,292.0302,293.96463
126.4,34.74,2021-06-14 22:00:00,292.1262,294.2828
126.4,34.74,2021-06-14 23:00:00,292.06555,294.5175
126.4,34.74,2021-06-15 00:00:00,292.11383,294.73752
126.4,34.74,2021-06-15 01:00:00,292.25635,294.68024
126.4,34.74,2021-06-15 02:00:00,292.49658,294.70947
126.4,34.74,2021-06-15 03:00:00,292.75214,295.0173
126.4,34.74,2021-06-15 04:00:00,293.00418,294.87772
126.4,34.74,2021-06-15 05:00:00,293.0342,294.61136
126.4,34.74,2021-06-15 06:00:00,293.03714,294.52905
126.4,34.74,2021-06-15 07:00:00,293.20673,294.50162
126.4,34.74,2021-06-15 08:00:00,293.2733,294.56076
126.4,34.74,2021-06-15 09:00:00,293.46643,294.63208
126.4,34.74,2021-06-15 10:00:00,293.72552,295.14774
126.4,34.74,2021-06-15 11:00:00,293.69608,295.13312
126.4,34.74,2021-06-15 12:00:00,293.52295,295.15628
126.4,34.74,2021-06-15 13:00:00,293.33276,295.07642
126.4,34.74,2021-06-15 14:00:00,293.12665,295.0051
126.4,34.74,2021-06-15 15:00:00,293.06836,294.95755
126.4,34.74,2021-06-15 16:00:00,293.08484,294.95877
126.4,34.74,2021-06-15 17:00:00,293.0389,294.87833
126.4,34.74,2021-06-15 18:00:00,293.09485,294.81918
126.4,34.74,2021-06-15 19:00:00,293.0666,294.8015
126.4,34.74,2021-06-15 20:00:00,292.84753,294.69913
126.4,34.74,2021-06-15 21:00:00,292.74097,294.6016
126.4,34.74,2021-06-15 22:00:00,292.44946,295.42935
126.4,34.74,2021-06-15 23:00:00,292.1621,295.7463
126.4,34.74,2021-06-16 00:00:00,291.95013,296.22845
126.4,34.74,2021-06-16 01:00:00,291.8836,296.6405
126.4,34.74,2021-06-16 02:00:00,291.86945,297.2543
126.4,34.74,2021-06-16 03:00:00,291.79526,297.6566
126.4,34.74,2021-06-16 04:00:00,291.64276,297.99246
126.4,34.74,2021-06-16 05:00:00,291.68338,298.16678
126.4,34.74,2021-06-16 06:00:00,291.83765,298.26917
126.4,34.74,2021-06-16 07:00:00,292.17685,298.21432
126.4,34.74,2021-06-16 08:00:00,292.62732,297.6048
126.4,34.74,2021-06-16 09:00:00,291.80527,297.7334
126.4,34.74,2021-06-16 10:00:00,292.85638,295.91333
126.4,34.74,2021-06-16 11:00:00,292.78513,295.30682
126.4,34.74,2021-06-16 12:00:00,292.70093,295.16846
126.4,34.74,2021-06-16 13:00:00,292.78394,294.98376
126.4,34.74,2021-06-16 14:00:00,292.77454,295.0301
126.4,34.74,2021-06-16 15:00:00,292.88168,294.79117
126.4,34.74,2021-06-16 16:00:00,292.5537,294.3663
126.4,34.74,2021-06-16 17:00:00,292.46655,294.103
126.4,34.74,2021-06-16 18:00:00,292.37527,294.0384
126.4,34.74,2021-06-16 19:00:00,291.95483,293.87808
126.4,34.74,2021-06-16 20:00:00,291.44373,293.8159
126.4,34.74,2021-06-16 21:00:00,291.2282,293.71594
126.4,34.74,2021-06-16 22:00:00,290.99326,294.65887
126.4,34.74,2021-06-16 23:00:00,290.89844,294.77652
126.4,34.74,2021-06-17 00:00:00,290.80835,295.1404
126.4,34.74,2021-06-17 01:00:00,290.806,295.48724
126.4,34.74,2021-06-17 02:00:00,291.0286,295.96634
126.4,34.74,2021-06-17 03:00:00,291.40604,296.24857
126.4,34.74,2021-06-17 04:00:00,291.7364,296.24857
126.4,34.74,2021-06-17 05:00:00,291.95718,296.187
126.4,34.74,2021-06-17 06:00:00,292.10205,296.429
126.4,34.74,2021-06-17 07:00:00,292.3429,296.12665
126.4,34.74,2021-06-17 08:00:00,292.52368,295.5165
126.4,34.74,2021-06-17 09:00:00,292.51248,295.3879
126.4,34.74,2021-06-17 10:00:00,292.3994,294.74057
126.4,34.74,2021-06-17 11:00:00,292.44418,294.6357
126.4,34.74,2021-06-17 12:00:00,292.453,294.54065
126.4,34.74,2021-06-17 13:00:00,292.31345,294.44006
126.4,34.74,2021-06-17 14:00:00,292.20038,294.20782
126.4,34.74,2021-06-17 15:00:00,292.19568,294.00424
126.4,34.74,2021-06-17 16:00:00,292.21747,293.81284
126.4,34.74,2021-06-17 17:00:00,292.2846,293.73788
126.4,34.74,2021-06-17 18:00:00,292.31345,293.75128
126.4,34.74,2021-06-17 19:00:00,292.35822,293.78055
126.4,34.74,2021-06-17 20:00:00,292.46536,293.69522
126.4,34.74,2021-06-17 21:00:00,292.51306,293.67023
126.4,34.74,2021-06-17 22:00:00,292.4742,293.8025
126.4,34.74,2021-06-17 23:00:00,292.49365,293.9177
126.4,34.74,2021-06-18 00:00:00,292.5272,294.1036
126.4,34.74,2021-06-18 01:00:00,292.67737,294.3657
126.4,34.74,2021-06-18 02:00:00,292.76392,294.91733
126.4,34.74,2021-06-18 03:00:00,292.8982,295.19528
126.4,34.74,2021-06-18 04:00:00,293.003,295.06058
126.4,34.74,2021-06-18 05:00:00,293.1826,295.02948
126.4,34.74,2021-06-18 06:00:00,293.32745,295.1453
126.4,34.74,2021-06-18 07:00:00,293.32156,295.19772
126.4,34.74,2021-06-18 08:00:00,293.26093,294.81433
126.4,34.74,2021-06-18 09:00:00,293.2356,294.45956
126.4,34.74,2021-06-18 10:00:00,293.06128,294.01886
126.4,34.74,2021-06-18 11:00:00,293.1402,293.92926
126.4,34.74,2021-06-18 12:00:00,293.1143,293.89697
126.4,34.74,2021-06-18 13:00:00,293.17847,293.97195
126.4,34.74,2021-06-18 14:00:00,293.013,293.9061
126.4,34.74,2021-06-18 15:00:00,293.06366,293.73972
126.4,34.74,2021-06-18 16:00:00,292.99356,293.67267
126.4,34.74,2021-06-18 17:00:00,292.6538,293.22403
126.4,34.74,2021-06-18 18:00:00,292.41943,292.88086
126.4,34.74,2021-06-18 19:00:00,292.32993,292.75775
126.4,34.74,2021-06-18 20:00:00,291.8636,292.40604
126.4,34.74,2021-06-18 21:00:00,291.76642,292.44992
126.4,34.74,2021-06-18 22:00:00,291.0798,292.44443
126.4,34.74,2021-06-18 23:00:00,290.79834,293.0345
126.4,34.74,2021-06-19 00:00:00,290.92084,293.32156
126.4,34.74,2021-06-19 01:00:00,291.14636,293.71655
126.4,34.74,2021-06-19 02:00:00,291.24115,294.7174
126.4,34.74,2021-06-19 03:00:00,291.5238,295.1898
126.4,34.74,2021-06-19 04:00:00,291.80057,295.34888
126.4,34.74,2021-06-19 05:00:00,291.95367,295.84808
126.4,34.74,2021-06-19 06:00:00,291.95602,295.93768
126.4,34.74,2021-06-19 07:00:00,291.99252,296.00354
126.4,34.74,2021-06-19 08:00:00,292.08438,295.72864
126.4,34.74,2021-06-19 09:00:00,292.10205,295.61282
126.4,34.74,2021-06-19 10:00:00,292.06497,294.09445
126.4,34.74,2021-06-19 11:00:00,292.21393,293.53854
126.4,34.74,2021-06-19 12:00:00,292.2781,293.37766
126.4,34.74,2021-06-19 13:00:00,292.42416,293.49042
126.4,34.74,2021-06-19 14:00:00,292.70328,293.299
126.4,34.74,2021-06-19 15:00:00,292.7333,293.16675
126.4,34.74,2021-06-19 16:00:00,292.72565,293.12653
126.4,34.74,2021-06-19 17:00:00,291.8989,292.21283
126.4,34.74,2021-06-19 18:00:00,291.65866,291.94827
126.4,34.74,2021-06-19 19:00:00,291.52438,291.82758
126.4,34.74,2021-06-19 20:00:00,291.01562,291.47772
126.4,34.74,2021-06-19 21:00:00,290.63464,291.2156
126.4,34.74,2021-06-19 22:00:00,291.356,292.70654
126.4,34.74,2021-06-19 23:00:00,291.03976,293.07532
126.4,34.74,2021-06-20 00:00:00,290.93378,293.35327
126.4,34.74,2021-06-20 01:00:00,290.76242,293.76044
126.4,34.74,2021-06-20 02:00:00,290.89963,295.11786
126.4,34.74,2021-06-20 03:00:00,291.0969,295.6762
126.4,34.74,2021-06-20 04:00:00,291.197,295.96085
126.4,34.74,2021-06-20 05:00:00,291.13928,296.4747
126.4,34.74,2021-06-20 06:00:00,291.22348,296.64233
126.4,34.74,2021-06-20 07:00:00,291.3395,296.74655
126.4,34.74,2021-06-20 08:00:00,291.2117,296.42532
126.4,34.74,2021-06-20 09:00:00,291.40723,296.29977
126.4,34.74,2021-06-20 10:00:00,291.73755,295.2721
126.4,34.74,2021-06-20 11:00:00,291.79468,294.87772
126.4,34.74,2021-06-20 12:00:00,291.88712,294.5059
126.4,34.74,2021-06-20 13:00:00,291.9666,294.0908
126.4,34.74,2021-06-20 14:00:00,292.05493,293.85553
126.4,34.74,2021-06-20 15:00:00,292.2952,294.0786
126.4,34.74,2021-06-20 16:00:00,292.38174,294.0969
126.4,34.74,2021-06-20 17:00:00,292.41592,293.886
126.4,34.74,2021-06-20 18:00:00,292.4789,293.81165
126.4,34.74,2021-06-20 19:00:00,292.4907,293.6129
126.4,34.74,2021-06-20 20:00:00,292.63672,293.349
126.4,34.74,2021-06-20 21:00:00,292.6061,293.1978
126.4,34.74,2021-06-20 22:00:00,292.78336,294.41263
126.4,34.74,2021-06-20 23:00:00,292.47714,294.68387
126.4,34.74,2021-06-21 00:00:00,292.2899,295.09592
126.4,34.74,2021-06-21 01:00:00,292.26987,295.53174
126.4,34.74,2021-06-21 02:00:00,292.21277,296.7496
126.4,34.74,2021-06-21 03:00:00,292.1898,297.31097
126.4,34.74,2021-06-21 04:00:00,292.21924,297.68585
126.4,34.74,2021-06-21 05:00:00,292.01843,298.3856
126.4,34.74,2021-06-21 06:00:00,291.8512,298.49774
126.4,34.74,2021-06-21 07:00:00,291.6981,298.4362
126.4,34.74,2021-06-21 08:00:00,291.57797,298.0333
126.4,34.74,2021-06-21 09:00:00,291.5185,297.66635
126.4,34.74,2021-06-21 10:00:00,291.28708,295.77496
126.4,34.74,2021-06-21 11:00:00,290.9491,295.34158
126.4,34.74,2021-06-21 12:00:00,290.93555,294.86856
126.4,34.74,2021-06-21 13:00:00,290.7948,294.51077
126.4,34.74,2021-06-21 14:00:00,290.4939,293.75983
126.4,34.74,2021-06-21 15:00:00,290.43796,293.74884
126.4,34.74,2021-06-21 16:00:00,290.19122,293.6757
126.4,34.74,2021-06-21 17:00:00,290.02164,293.3295
126.4,34.74,2021-06-21 18:00:00,290.20654,293.3947
126.4,34.74,2021-06-21 19:00:00,290.65466,293.8342
126.4,34.74,2021-06-21 20:00:00,291.42725,293.98596
126.4,34.74,2021-06-21 21:00:00,292.14798,293.65802
126.4,34.74,2021-06-21 22:00:00,292.3735,294.67902
126.4,34.74,2021-06-21 23:00:00,292.04492,295.03436
126.4,34.74,2021-06-22 00:00:00,291.9319,295.5659
126.4,34.74,2021-06-22 01:00:00,291.96957,295.98584
126.4,34.74,2021-06-22 02:00:00,292.02905,296.84103
126.4,34.74,2021-06-22 03:00:00,292.10913,297.26587
126.4,34.74,2021-06-22 04:00:00,292.08322,297.48715
126.4,34.74,2021-06-22 05:00:00,292.1633,297.54443
126.4,34.74,2021-06-22 06:00:00,292.221,297.55542
126.4,34.74,2021-06-22 07:00:00,292.2269,297.32806
126.4,34.74,2021-06-22 08:00:00,292.0055,296.86542
126.4,34.74,2021-06-22 09:00:00,291.99664,296.51187
126.4,34.74,2021-06-22 10:00:00,292.12326,295.39825
126.4,34.74,2021-06-22 11:00:00,292.158,295.024
126.4,34.74,2021-06-22 12:00:00,292.22748,294.6851
126.4,34.74,2021-06-22 13:00:00,292.1951,294.45468
126.4,34.74,2021-06-22 14:00:00,292.10205,294.28647
126.4,34.74,2021-06-22 15:00:00,292.03906,294.092
126.4,34.74,2021-06-22 16:00:00,292.14032,294.103
126.4,34.74,2021-06-22 17:00:00,292.06143,293.82687
126.4,34.74,2021-06-22 18:00:00,292.10205,293.83176
126.4,34.74,2021-06-22 19:00:00,292.11325,293.836
126.4,34.74,2021-06-22 20:00:00,292.21982,293.886
126.4,34.74,2021-06-22 21:00:00,292.30875,293.90915
126.4,34.74,2021-06-22 22:00:00,292.38647,294.42667
126.4,34.74,2021-06-22 23:00:00,292.4006,294.62415
126.4,34.74,2021-06-23 00:00:00,292.42297,294.9722
126.4,34.74,2021-06-23 01:00:00,292.60553,295.3312
126.4,34.74,2021-06-23 02:00:00,292.64557,295.91574
126.4,34.74,2021-06-23 03:00:00,292.94,296.02972
126.4,34.74,2021-06-23 04:00:00,293.1025,295.92856
126.4,34.74,2021-06-23 05:00:00,293.3922,295.8542
126.4,34.74,2021-06-23 06:00:00,293.39636,295.92612
126.4,34.74,2021-06-23 07:00:00,293.41223,295.78104
126.4,34.74,2021-06-23 08:00:00,293.3198,295.37753
126.4,34.74,2021-06-23 09:00:00,293.16434,295.31354
126.4,34.74,2021-06-23 10:00:00,292.98004,294.9149
126.4,34.74,2021-06-23 11:00:00,293.17258,294.51566
126.4,34.74,2021-06-23 12:00:00,293.30447,294.28952
126.4,34.74,2021-06-23 13:00:00,293.3728,294.3163
126.4,34.74,2021-06-23 14:00:00,293.33276,294.17493
126.4,34.74,2021-06-23 15:00:00,293.30447,294.13043
126.4,34.74,2021-06-23 16:00:00,293.22675,294.06094
126.4,34.74,2021-06-23 17:00:00,293.09485,293.90247
126.4,34.74,2021-06-23 18:00:00,293.04422,293.733
126.4,34.74,2021-06-23 19:00:00,292.99063,293.67813
126.4,34.74,2021-06-23 20:00:00,292.91467,293.58792
126.4,34.74,2021-06-23 21:00:00,292.88818,293.4721
126.4,34.74,2021-06-23 22:00:00,292.4324,293.72083
126.4,34.74,2021-06-23 23:00:00,292.25693,294.2816
126.4,34.74,2021-06-24 00:00:00,292.15683,294.6528
126.4,34.74,2021-06-24 01:00:00,292.2687,294.9283
126.4,34.74,2021-06-24 02:00:00,292.29755,295.5226
126.4,34.74,2021-06-24 03:00:00,292.41238,295.89502
126.4,34.74,2021-06-24 04:00:00,292.4948,296.08765
126.4,34.74,2021-06-24 05:00:00,292.47537,296.26074
126.4,34.74,2021-06-24 06:00:00,292.4065,296.19675
126.4,34.74,2021-06-24 07:00:00,292.38647,296.02972
126.4,34.74,2021-06-24 08:00:00,292.31345,295.7006
126.4,34.74,2021-06-24 09:00:00,292.26694,295.62927
126.4,34.74,2021-06-24 10:00:00,292.99475,295.1459
126.4,34.74,2021-06-24 11:00:00,293.03067,295.03253
126.4,34.74,2021-06-24 12:00:00,293.05304,294.91733
126.4,34.74,2021-06-24 13:00:00,292.99945,294.71313
126.4,34.74,2021-06-24 14:00:00,292.96765,294.3139
126.4,34.74,2021-06-24 15:00:00,293.00534,294.18466
126.4,34.74,2021-06-24 16:00:00,293.03714,294.25537
126.4,34.74,2021-06-24 17:00:00,292.95825,294.08105
126.4,34.74,2021-06-24 18:00:00,292.9182,294.0652
126.4,34.74,2021-06-24 19:00:00,292.86697,294.02557
126.4,34.74,2021-06-24 20:00:00,292.87402,294.0219
126.4,34.74,2021-06-24 21:00:00,292.7969,293.93903
126.4,34.74,2021-06-24 22:00:00,292.9547,294.94598
126.4,34.74,2021-06-24 23:00:00,292.88052,295.34888
126.4,34.74,2021-06-25 00:00:00,292.71622,295.85297
126.4,34.74,2021-06-25 01:00:00,292.61966,296.2754
126.4,34.74,2021-06-25 02:00:00,292.57666,297.22015
126.4,34.74,2021-06-25 03:00:00,292.55664,297.51276
126.4,34.74,2021-06-25 04:00:00,292.59787,297.5999
126.4,34.74,2021-06-25 05:00:00,292.5313,297.83945
126.4,34.74,2021-06-25 06:00:00,292.50955,297.76328
126.4,34.74,2021-06-25 07:00:00,292.55136,297.5987
126.4,34.74,2021-06-25 08:00:00,292.63437,297.0111
126.4,34.74,2021-06-25 09:00:00,292.69562,296.65878
126.4,34.74,2021-06-25 10:00:00,293.06247,295.74997
126.4,34.74,2021-06-25 11:00:00,293.04715,295.62256
126.4,34.74,2021-06-25 12:00:00,293.06247,295.4708
126.4,34.74,2021-06-25 13:00:00,293.0654,295.35864
126.4,34.74,2021-06-25 14:00:00,293.10016,294.93866
126.4,34.74,2021-06-25 15:00:00,293.13196,294.90332
126.4,34.74,2021-06-25 16:00:00,293.1414,294.8521
126.4,34.74,2021-06-25 17:00:00,293.12842,294.6912
126.4,34.74,2021-06-25 18:00:00,293.15552,294.69485
126.4,34.74,2021-06-25 19:00:00,293.08484,294.61194
126.4,34.74,2021-06-25 20:00:00,293.04126,294.43823
126.4,34.74,2021-06-25 21:00:00,293.02832,294.35657
126.4,34.74,2021-06-25 22:00:00,292.94412,294.99963
126.4,34.74,2021-06-25 23:00:00,292.9241,295.23917
126.4,34.74,2021-06-26 00:00:00,292.907,295.39642
126.4,34.74,2021-06-26 01:00:00,292.89877,295.83224
126.4,34.74,2021-06-26 02:00:00,292.51483,297.2732
126.4,34.74,2021-06-26 03:00:00,292.53192,297.89493
126.4,34.74,2021-06-26 04:00:00,292.61377,298.02292
126.4,34.74,2021-06-26 05:00:00,292.47952,298.27954
126.4,34.74,2021-06-26 06:00:00,292.49188,298.16617
126.4,34.74,2021-06-26 07:00:00,292.5166,298.14972
126.4,34.74,2021-06-26 08:00:00,292.5384,297.734
126.4,34.74,2021-06-26 09:00:00,292.3959,297.52554
126.4,34.74,2021-06-26 10:00:00,292.8434,296.53503
126.4,34.74,2021-06-26 11:00:00,292.93292,296.24185
126.4,34.74,2021-06-26 12:00:00,292.93057,295.99377
126.4,34.74,2021-06-26 13:00:00,292.90112,295.95966
126.4,34.74,2021-06-26 14:00:00,292.87875,295.44885
126.4,34.74,2021-06-26 15:00:00,292.90408,295.36414
126.4,34.74,2021-06-26 16:00:00,292.93704,295.40253
126.4,34.74,2021-06-26 17:00:00,292.9718,295.0307
126.4,34.74,2021-06-26 18:00:00,293.0913,294.82712
126.4,34.74,2021-06-26 19:00:00,293.1661,294.68936
126.4,34.74,2021-06-26 20:00:00,293.20438,294.5711
126.4,34.74,2021-06-26 21:00:00,293.13608,294.5065
126.4,34.74,2021-06-26 22:00:00,293.25443,295.8914
126.4,34.74,2021-06-26 23:00:00,293.24854,296.29733
126.4,34.74,2021-06-27 00:00:00,293.36868,296.82764
126.4,34.74,2021-06-27 01:00:00,293.41577,297.21225
126.4,34.74,2021-06-27 02:00:00,293.31097,297.9973
126.4,34.74,2021-06-27 03:00:00,293.3398,298.4039
126.4,34.74,2021-06-27 04:00:00,293.414,298.46484
126.4,34.74,2021-06-27 05:00:00,293.6366,298.5642
126.4,34.74,2021-06-27 06:00:00,293.6419,298.57272
126.4,34.74,2021-06-27 07:00:00,293.5889,298.58493
126.4,34.74,2021-06-27 08:00:00,293.56357,298.21005
126.4,34.74,2021-06-27 09:00:00,293.36572,298.01318
126.4,34.74,2021-06-27 10:00:00,294.3703,296.82703
126.4,34.74,2021-06-27 11:00:00,294.08118,296.56674
126.4,34.74,2021-06-27 12:00:00,293.97342,296.55698
126.4,34.74,2021-06-27 13:00:00,293.795,296.5326
126.4,34.74,2021-06-27 14:00:00,293.70844,296.28757
126.4,34.74,2021-06-27 15:00:00,293.63425,296.2108
126.4,34.74,2021-06-27 16:00:00,293.6572,296.09982
126.4,34.74,2021-06-27 17:00:00,293.63248,295.80908
126.4,34.74,2021-06-27 18:00:00,293.56534,295.66098
126.4,34.74,2021-06-27 19:00:00,293.4994,295.4714
126.4,34.74,2021-06-27 20:00:00,293.42285,295.31415
126.4,34.74,2021-06-27 21:00:00,293.32745,295.34338
126.4,34.74,2021-06-27 22:00:00,293.9275,296.24918
126.4,34.74,2021-06-27 23:00:00,293.69608,296.58136
126.4,34.74,2021-06-28 00:00:00,293.37573,297.133
126.4,34.74,2021-06-28 01:00:00,293.21735,297.8035
126.4,34.74,2021-06-28 02:00:00,293.60422,298.6983
126.4,34.74,2021-06-28 03:00:00,292.96176,299.03964
126.4,34.74,2021-06-28 04:00:00,293.55768,298.0583
126.4,34.74,2021-06-28 05:00:00,293.71786,296.78253
126.4,34.74,2021-06-28 06:00:00,293.62424,297.3634
126.4,34.74,2021-06-28 07:00:00,293.61893,297.9967
126.4,34.74,2021-06-28 08:00:00,293.69373,297.99307
126.4,34.74,2021-06-28 09:00:00,293.6696,297.873
126.4,34.74,2021-06-28 10:00:00,293.81384,296.8532
126.4,34.74,2021-06-28 11:00:00,293.7532,296.0962
126.4,34.74,2021-06-28 12:00:00,293.56006,296.05472
126.4,34.74,2021-06-28 13:00:00,293.31155,296.06998
126.4,34.74,2021-06-28 14:00:00,293.39398,295.52505
126.4,34.74,2021-06-28 15:00:00,293.6631,295.21906
126.4,34.74,2021-06-28 16:00:00,293.88037,295.1569
126.4,34.74,2021-06-28 17:00:00,293.95163,294.87894
126.4,34.74,2021-06-28 18:00:00,293.9899,294.75824
126.4,34.74,2021-06-28 19:00:00,293.97577,294.64975
126.4,34.74,2021-06-28 20:00:00,293.94397,294.49857
126.4,34.74,2021-06-28 21:00:00,293.82797,294.36264
126.4,34.74,2021-06-28 22:00:00,293.95987,295.32205
126.4,34.74,2021-06-28 23:00:00,293.66605,295.72925
126.4,34.74,2021-06-29 00:00:00,293.4941,296.07605
126.4,34.74,2021-06-29 01:00:00,293.60303,296.31195
126.4,34.74,2021-06-29 02:00:00,293.9116,296.98306
126.4,34.74,2021-06-29 03:00:00,294.21072,297.28842
126.4,34.74,2021-06-29 04:00:00,294.36383,297.40912
126.4,34.74,2021-06-29 05:00:00,294.23016,297.36584
126.4,34.74,2021-06-29 06:00:00,294.05704,297.2549
126.4,34.74,2021-06-29 07:00:00,293.974,296.92697
126.4,34.74,2021-06-29 08:00:00,293.86212,296.3845
126.4,34.74,2021-06-29 09:00:00,293.7785,295.80847
126.4,34.74,2021-06-29 10:00:00,294.03995,295.62134
126.4,34.74,2021-06-29 11:00:00,294.0865,295.586
126.4,34.74,2021-06-29 12:00:00,294.24783,295.5354
126.4,34.74,2021-06-29 13:00:00,294.13007,295.56284
126.4,34.74,2021-06-29 14:00:00,293.9864,295.31232
126.4,34.74,2021-06-29 15:00:00,293.92514,295.3867
126.4,34.74,2021-06-29 16:00:00,293.99814,295.3623
126.4,34.74,2021-06-29 17:00:00,294.01993,295.39642
126.4,34.74,2021-06-29 18:00:00,293.9104,295.35742
126.4,34.74,2021-06-29 19:00:00,293.85565,295.3056
126.4,34.74,2021-06-29 20:00:00,293.75143,295.1703
126.4,34.74,2021-06-29 21:00:00,293.53003,295.10263
126.4,34.74,2021-06-29 22:00:00,293.90158,295.7457
126.4,34.74,2021-06-29 23:00:00,293.84445,295.75424
126.4,34.74,2021-06-30 00:00:00,293.53766,296.04132
126.4,34.74,2021-06-30 01:00:00,293.2762,296.3089
126.4,34.74,2021-06-30 02:00:00,293.16022,297.05255
126.4,34.74,2021-06-30 03:00:00,293.16965,297.7651
126.4,34.74,2021-06-30 04:00:00,293.30096,298.01562
126.4,34.74,2021-06-30 05:00:00,293.2456,298.6081
126.4,34.74,2021-06-30 06:00:00,292.99945,299.00854
126.4,34.74,2021-06-30 07:00:00,292.88345,299.09875
126.4,34.74,2021-06-30 08:00:00,292.96118,298.66476
126.4,34.74,2021-06-30 09:00:00,292.88818,298.35086
126.4,34.74,2021-06-30 10:00:00,293.7061,296.97513
